tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
None	This study	Kallander Creek basalt	CF35.5	CF35	CF35.5b	CF35.5b:LP-DIR-AF	hargrave 2018-08-27 17:59:07	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF35.5b:LP-DIR-AF14	1.3	218.6	None	g	46.3	1.06e-07	14	8	1.24e-09	1.7300000000000004e-09	1.53e-09	u	273	64	0.04	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF35.5	CF35	CF35.5b	CF35.5b:LP-DIR-AF	hargrave 2018-08-27 18:01:18	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF35.5b:LP-DIR-AF15	1.3	218.9	None	g	46.3	1.05e-07	15	8	1.1e-09	1.6800000000000004e-09	1.54e-09	u	273	65	0.045	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF35.5	CF35	CF35.5b	CF35.5b:LP-DIR-AF	hargrave 2018-08-27 18:02:43	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF35.5b:LP-DIR-AF16	1.3	218.5	None	g	46.3	1.05e-07	16	8	1.27e-09	1.76e-09	1.53e-09	u	273	66	0.05	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF35.5	CF35	CF35.5b	CF35.5b:LP-DIR-AF	hargrave 2018-08-27 18:04:03	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF35.5b:LP-DIR-AF17	1.2	218.7	None	g	46.4	1.04e-07	17	8	9.44e-10	1.6899999999999995e-09	1.51e-09	u	273	67	0.055	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF35.5	CF35	CF35.5b	CF35.5b:LP-DIR-AF	hargrave 2018-08-27 18:05:24	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF35.5b:LP-DIR-AF18	1.3	218.7	None	g	46.4	1.04e-07	18	8	9.87e-10	1.7399999999999996e-09	1.52e-09	u	273	68	0.06	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF35.5	CF35	CF35.5b	CF35.5b:LP-DIR-AF	hargrave 2018-08-27 18:06:48	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF35.5b:LP-DIR-AF19	1.3	218.5	None	g	46.6	1.04e-07	19	8	1.23e-09	1.7300000000000004e-09	1.51e-09	u	273	69	0.07	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF35.5	CF35	CF35.5b	CF35.5b:LP-DIR-AF	hargrave 2018-08-27 18:08:12	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF35.5b:LP-DIR-AF20	1.3	218.5	None	g	47.0	1.04e-07	20	8	1.23e-09	1.71e-09	1.52e-09	u	273	70	0.08	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF35.5	CF35	CF35.5b	CF35.5b:LP-DIR-AF	hargrave 2018-08-27 18:09:33	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF35.5b:LP-DIR-AF21	1.3	218.8	None	g	47.5	1.04e-07	21	8	1.01e-09	1.7800000000000005e-09	1.53e-09	u	273	71	0.09	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF35.5	CF35	CF35.5b	CF35.5b:LP-DIR-AF	hargrave 2018-08-27 18:10:54	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF35.5b:LP-DIR-AF22	1.3	218.8	None	g	47.9	1.05e-07	22	8	9.71e-10	1.7e-09	1.52e-09	u	273	72	0.1	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF35.5	CF35	CF35.5b	CF35.5b:LP-DIR-AF	hargrave 2018-08-27 18:12:17	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF35.5b:LP-DIR-AF23	1.3	218.8	None	g	49.5	1.07e-07	23	8	1.05e-09	1.81e-09	1.57e-09	u	273	73	0.12	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF35.5	CF35	CF35.5b	CF35.5b:LP-DIR-AF	hargrave 2018-08-27 18:13:44	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF35.5b:LP-DIR-AF24	1.3	219.2	None	g	48.3	1.04e-07	24	8	9.11e-10	1.79e-09	1.53e-09	u	273	74	0.13	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 22:46:22	LT-NO:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF0	1.6	138.6	None	g	58.8	2.56e-07	0	8	6.28e-09	4.37e-09	3.67e-09	u	273	0	0.0	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 22:47:43	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF1	1.6	138.5	None	g	58.7	2.56e-07	1	8	6.36e-09	4.26e-09	3.62e-09	u	273	1	0.001	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 22:49:54	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF2	1.6	138.5	None	g	58.7	2.56e-07	2	8	6.26e-09	4.33e-09	3.5200000000000007e-09	u	273	2	0.002	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 22:51:14	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF3	1.6	138.5	None	g	58.7	2.56e-07	3	8	6.3e-09	4.41e-09	3.5200000000000007e-09	u	273	3	0.003	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 22:52:35	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF4	1.6	138.4	None	g	58.7	2.56e-07	4	8	6.22e-09	4.35e-09	3.5200000000000007e-09	u	273	4	0.004	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 22:53:56	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF5	1.7	138.4	None	g	58.7	2.56e-07	5	8	6.38e-09	4.29e-09	3.55e-09	u	273	5	0.005	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 22:55:20	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF6	1.7	138.3	None	g	58.7	2.55e-07	6	8	6.48e-09	4.320000000000001e-09	3.49e-09	u	273	6	0.0075	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 22:56:40	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF7	1.6	138.4	None	g	58.8	2.55e-07	7	8	6.31e-09	4.320000000000001e-09	3.5200000000000007e-09	u	273	7	0.01	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 22:58:01	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF8	1.6	138.3	None	g	58.8	2.55e-07	8	8	6.27e-09	4.320000000000001e-09	3.61e-09	u	273	8	0.0125	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 22:59:22	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF9	1.7	138.3	None	g	58.8	2.54e-07	9	8	6.29e-09	4.33e-09	3.55e-09	u	273	9	0.015	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:00:42	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF10	1.6	138.2	None	g	58.8	2.53e-07	10	8	6.23e-09	4.33e-09	3.460000000000001e-09	u	273	10	0.02	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:02:03	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF11	1.6	138.1	None	g	58.8	2.52e-07	11	8	6.15e-09	4.34e-09	3.5e-09	u	273	11	0.025	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:03:24	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF12	1.6	138.0	None	g	58.8	2.5e-07	12	8	6.14e-09	4.28e-09	3.48e-09	u	273	12	0.03	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:04:45	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF13	1.6	138.0	None	g	58.8	2.48e-07	13	8	6.11e-09	4.2e-09	3.54e-09	u	273	13	0.035	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:06:05	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF14	1.7	137.9	None	g	58.8	2.47e-07	14	8	6.09e-09	4.41e-09	3.47e-09	u	273	14	0.04	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:07:26	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF15	1.7	137.9	None	g	58.8	2.45e-07	15	8	6.01e-09	4.44e-09	3.360000000000001e-09	u	273	15	0.045	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:08:46	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF16	1.7	137.8	None	g	58.9	2.44e-07	16	8	5.920000000000001e-09	4.44e-09	3.2e-09	u	273	16	0.05	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:10:07	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF17	1.7	137.8	None	g	58.8	2.42e-07	17	8	5.91e-09	4.379999999999999e-09	3.360000000000001e-09	u	273	17	0.055	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:11:28	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF18	1.6	137.9	None	g	58.8	2.41e-07	18	8	5.71e-09	4.3e-09	3.42e-09	u	273	18	0.06	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:12:48	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF19	1.6	137.6	None	g	58.7	2.38e-07	19	8	5.6000000000000005e-09	4.33e-09	3.34e-09	u	273	19	0.07	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:14:09	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF20	1.6	137.6	None	g	58.7	2.35e-07	20	8	5.560000000000001e-09	4.29e-09	3.25e-09	u	273	20	0.08	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:15:30	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF21	1.6	137.5	None	g	58.6	2.33e-07	21	8	5.4600000000000006e-09	4.320000000000001e-09	3.2799999999999994e-09	u	273	21	0.09	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:16:51	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF22	1.6	137.4	None	g	58.6	2.3e-07	22	8	5.07e-09	4.28e-09	3.25e-09	u	273	22	0.1	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:18:13	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF23	1.6	137.4	None	g	58.4	2.24e-07	23	8	4.89e-09	4.09e-09	3.23e-09	u	273	23	0.12	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.1	CF4	CF4.1b	CF4.1b:LP-DIR-AF	hargrave 2017-11-29 23:19:38	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.1b:LP-DIR-AF24	1.6	137.4	None	g	58.1	2.18e-07	24	8	4.970000000000001e-09	3.88e-09	3.1e-09	u	273	24	0.14	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:21:13	LT-NO:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF0	2.1	159.0	None	g	66.6	4.92e-05	0	8	1.3e-06	1.03e-06	1.83e-06	u	273	25	0.0	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:22:33	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF1	2.1	158.8	None	g	66.7	4.92e-05	1	8	1.31e-06	1.04e-06	1.73e-06	u	273	26	0.001	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:23:54	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF2	2.1	158.8	None	g	66.6	4.9e-05	2	8	1.31e-06	1.04e-06	1.83e-06	u	273	27	0.002	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:25:14	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF3	2.1	158.8	None	g	66.6	4.91e-05	3	8	1.31e-06	1.04e-06	1.84e-06	u	273	28	0.003	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:26:35	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF4	2.1	158.8	None	g	66.7	4.91e-05	4	8	1.31e-06	1.03e-06	1.77e-06	u	273	29	0.004	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:27:55	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF5	2.1	158.8	None	g	66.7	4.91e-05	5	8	1.31e-06	1.04e-06	1.74e-06	u	273	30	0.005	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:29:20	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF6	2.1	158.6	None	g	66.7	4.9e-05	6	8	1.33e-06	1.01e-06	1.72e-06	u	273	31	0.0075	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:30:40	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF7	2.1	158.8	None	g	66.8	4.91e-05	7	8	1.31e-06	1.03e-06	1.71e-06	u	273	32	0.01	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:32:01	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF8	2.1	158.7	None	g	66.9	4.91e-05	8	8	1.31e-06	1.04e-06	1.68e-06	u	273	33	0.0125	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:33:21	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF9	2.1	158.7	None	g	66.9	4.9e-05	9	8	1.3e-06	1.04e-06	1.69e-06	u	273	34	0.015	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:34:42	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF10	2.1	158.7	None	g	66.9	4.88e-05	10	8	1.3e-06	1.03e-06	1.7e-06	u	273	35	0.02	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:36:03	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF11	2.1	158.7	None	g	67.0	4.870000000000001e-05	11	8	1.29e-06	1.03e-06	1.7e-06	u	273	36	0.025	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:37:23	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF12	2.1	158.7	None	g	67.1	4.84e-05	12	8	1.29e-06	1.01e-06	1.67e-06	u	273	37	0.03	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:38:44	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF13	2.1	158.7	None	g	67.2	4.81e-05	13	8	1.28e-06	1.01e-06	1.61e-06	u	273	38	0.035	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:40:05	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF14	2.1	158.7	None	g	67.2	4.79e-05	14	8	1.27e-06	1.01e-06	1.58e-06	u	273	39	0.04	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:41:25	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF15	2.0	158.7	None	g	67.4	4.79e-05	15	8	1.26e-06	1e-06	1.37e-06	u	273	40	0.045	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:42:46	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF16	2.0	158.7	None	g	67.4	4.75e-05	16	8	1.25e-06	9.91e-07	1.42e-06	u	273	41	0.05	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:44:07	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF17	1.9	158.8	None	g	67.6	4.75e-05	17	8	1.24e-06	9.7e-07	1.25e-06	u	273	42	0.055	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:45:28	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF18	2.0	158.8	None	g	67.6	4.72e-05	18	8	1.23e-06	9.72e-07	1.18e-06	u	273	43	0.06	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:46:52	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF19	1.9	158.7	None	g	67.8	4.67e-05	19	8	1.23e-06	9.37e-07	1.06e-06	u	273	44	0.07	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:48:13	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF20	1.9	158.8	None	g	68.1	4.63e-05	20	8	1.19e-06	9.44e-07	8.340000000000002e-07	u	273	45	0.08	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:49:38	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF21	1.8	158.7	None	g	68.2	4.57e-05	21	8	1.19e-06	8.86e-07	7.070000000000002e-07	u	273	46	0.09	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:51:02	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF22	1.8	158.7	None	g	68.4	4.51e-05	22	8	1.16e-06	8.9e-07	5.2e-07	u	273	47	0.1	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:52:24	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF23	1.8	159.0	None	g	68.5	4.34e-05	23	8	1.1e-06	8.74e-07	3.95e-07	u	273	48	0.12	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.7	CF4	CF4.7b	CF4.7b:LP-DIR-AF	hargrave 2017-11-29 23:53:48	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.7b:LP-DIR-AF24	1.7	158.8	None	g	68.6	4.07e-05	24	8	1.03e-06	8.140000000000002e-07	3.65e-07	u	273	49	0.14	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.8	CF4	CF4.8b	CF4.8b:LP-DIR-AF	hargrave 2017-11-29 23:55:26	LT-NO:LP-DIR-AF	pmagpy-3.22.1	CF4.8b:LP-DIR-AF0	1.7	237.9	None	g	60.5	8.240000000000002e-07	0	8	1.98e-08	1.76e-08	7.05e-09	u	273	50	0.0	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.8	CF4	CF4.8b	CF4.8b:LP-DIR-AF	hargrave 2017-11-29 23:56:47	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.8b:LP-DIR-AF1	1.7	237.8	None	g	60.5	8.240000000000002e-07	1	8	1.93e-08	1.81e-08	6.720000000000002e-09	u	273	51	0.001	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.8	CF4	CF4.8b	CF4.8b:LP-DIR-AF	hargrave 2017-11-29 23:58:07	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.8b:LP-DIR-AF2	1.7	237.8	None	g	60.5	8.23e-07	2	8	1.94e-08	1.81e-08	6.920000000000002e-09	u	273	52	0.002	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.8	CF4	CF4.8b	CF4.8b:LP-DIR-AF	hargrave 2017-11-29 23:59:32	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.8b:LP-DIR-AF3	1.7	237.7	None	g	60.5	8.23e-07	3	8	1.88e-08	1.79e-08	7.05e-09	u	273	53	0.003	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.8	CF4	CF4.8b	CF4.8b:LP-DIR-AF	hargrave 2017-11-30 00:00:52	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.8b:LP-DIR-AF4	1.7	237.9	None	g	60.5	8.22e-07	4	8	1.92e-08	1.8e-08	6.77e-09	u	273	54	0.004	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.8	CF4	CF4.8b	CF4.8b:LP-DIR-AF	hargrave 2017-11-30 00:02:13	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.8b:LP-DIR-AF5	1.7	237.9	None	g	60.5	8.21e-07	5	8	1.94e-08	1.81e-08	6.890000000000002e-09	u	273	55	0.005	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.8	CF4	CF4.8b	CF4.8b:LP-DIR-AF	hargrave 2017-11-30 00:03:33	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.8b:LP-DIR-AF6	1.7	238.0	None	g	60.4	8.19e-07	6	8	1.94e-08	1.8e-08	7.1e-09	u	273	56	0.0075	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.8	CF4	CF4.8b	CF4.8b:LP-DIR-AF	hargrave 2017-11-30 00:04:54	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.8b:LP-DIR-AF7	1.7	238.1	None	g	60.4	8.170000000000002e-07	7	8	1.91e-08	1.8e-08	6.94e-09	u	273	57	0.01	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.8	CF4	CF4.8b	CF4.8b:LP-DIR-AF	hargrave 2017-11-30 00:06:14	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.8b:LP-DIR-AF8	1.7	238.3	None	g	60.4	8.13e-07	8	8	1.9e-08	1.79e-08	6.74e-09	u	273	58	0.0125	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.8	CF4	CF4.8b	CF4.8b:LP-DIR-AF	hargrave 2017-11-30 00:07:35	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.8b:LP-DIR-AF9	1.7	238.4	None	g	60.3	8.09e-07	9	8	1.9e-08	1.77e-08	6.74e-09	u	273	59	0.015	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF4.8	CF4	CF4.8b	CF4.8b:LP-DIR-AF	hargrave 2017-11-30 00:08:56	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF4.8b:LP-DIR-AF10	1.7	238.6	None	g	60.3	7.990000000000002e-07	10	8	1.89e-08	1.75e-08	6.83e-09	u	273	60	0.02	0	0.0	0.0	273
