,concentration
29051,0.7105052225485444
29052,0.746055509709733
29053,0.6609327113178141
29054,0.7666518138458144
29055,0.761049970912303
29056,0.7766429696127374
29057,0.6498699709554248
29058,0.758314907024431
29059,0.6991428463108514
29060,0.6141424584430195
29061,0.7558859239715221
29062,0.717200761109255
29063,0.6988355781901517
29064,0.6977159632906189
29065,0.7180047307975184
29066,0.7156579701940162
29067,0.7260760969665635
29068,0.7395936547917763
29069,0.6998770420715305
29070,0.7142694042872975
29071,0.7510186000984997
29072,0.7396285057807876
29073,0.7580426316792857
29074,0.7519874035697208
29075,0.6663037227703582
29076,0.733096421336656
29077,0.6561212679320723
29078,0.7258491248229381
29079,0.6448881268529073
29080,0.721003931471312
29081,0.6646976760034492
29082,0.7766868629606698
29083,0.7211551949536186
29084,0.7297732085667468
29085,0.7014439380865192
29086,0.736986610613327
29087,0.741419688726948
29088,0.6762352548275741
29089,0.7391664503186233
29090,0.715682532950203
29091,0.7331636553186752
29092,0.7036101848789454
29093,0.7289914051198418
29094,0.7162724072219806
29095,0.7182791297997566
29096,0.702778087626491
29097,0.7119239670071317
29098,0.7415927206539552
29099,0.66945339482429
29100,0.6912906139184926
29101,0.6440947060049257
29102,0.6665612812945855
29103,0.7519361912561378
29104,0.6930136022165296
29105,0.6866933823956684
29106,0.6723300955642265
29107,0.7556000294045689
29108,0.6543807583423548
29109,0.7336655776314785
29110,0.6797429063861931
29111,0.6970760978342188
29112,0.7004527698622947
29113,0.7467202341021774
29114,0.729186916301781
29115,0.6643771652241744
29116,0.706446443121759
29117,0.6868176455820666
29118,0.7201068214892795
29119,0.7151613388834832
29120,0.7257698601344663
29121,0.7308026612328047
29122,0.7639424710601866
29123,0.7586151515560514
29124,0.6863632368463919
29125,0.7532531316317362
29126,0.6869657680533463
29127,0.7002174465505545
29128,0.6789029959731095
29129,0.6811095983884272
29130,0.701197497446451
29131,0.6898273758996573
29132,0.7029265516392637
29133,0.7572669846365451
29134,0.6426071524173486
29135,0.6932577480415079
29136,0.6809654968045489
29137,0.7184062664216685
29138,0.7285070923605855
29139,0.7019948307160454
29140,0.672974408231861
29141,0.7305928490444671
29142,0.62692164970188
29143,0.6292475454129893
29144,0.7725528866934841
29145,0.6427661646658646
29146,0.6453559205591903
29147,0.7211625345695118
29148,0.6753591217715582
29149,0.7071372284314764
29150,0.6994722561293313
29151,0.7095392457295034
29152,0.6636447696520918
29153,0.7248555668360994
29154,0.7148997241409389
29155,0.7521656610470776
29156,0.658201051574543
29157,0.7377954436096533
29158,0.6942960709440325
29159,0.7142331266383876
29160,0.6754897531364182
29161,0.713464300877991
29162,0.7091992856841688
29163,0.6151001470934285
29164,0.7651875226219151
29165,0.6611348003716939
29166,0.7126208151617941
29167,0.7106557908032592
29168,0.6821703936160334
29169,0.6519613848478338
29170,0.6665113486830119
29171,0.7727704324517346
29172,0.7426316554342285
29173,0.6958166752504895
29174,0.733730205549129
29175,0.6581183295530872
29176,0.7161273161676027
29177,0.7210609508175482
29178,0.6424803293848124
29179,0.6526704523132869
29180,0.7246080045011261
29181,0.7689597162670627
29182,0.6852990618414195
29183,0.7424512117557664
29184,0.7267602997866764
29185,0.7251751512426459
29186,0.6637096067295554
29187,0.7058617144998384
29188,0.6759256183309548
29189,0.7637280183762319
29190,0.724128588911204
29191,0.7008624239076099
29192,0.6912768360150471
29193,0.6435241800818492
29194,0.6966915932727691
29195,0.7290077145417385
29196,0.7608163384521782
29197,0.7330975097661176
29198,0.681773699151743
29199,0.6931265445144981
29200,0.7037846329570553
29201,0.6976187632015115
29202,0.7122635709499938
29203,0.7232608052132644
29204,0.6955736692977403
29205,0.6840808784005347
29206,0.7002923800455239
29207,0.7411667665434785
29208,0.7341185716468438
29209,0.7046530362155068
29210,0.6601761961639536
29211,0.7328698566667741
29212,0.7103694499138955
29213,0.6896762803472979
29214,0.6525641540820526
29215,0.6406479675114052
29216,0.7378240726126098
29217,0.6167875044357846
29218,0.5909766695305703
29219,0.7792292279879943
29220,0.7760649629118422
29221,0.6355594869880289
29222,0.694150582389776
29223,0.7086026590166464
29224,0.7328070885123773
29225,0.677080632519497
29226,0.7077843977192603
29227,0.6926989760776392
29228,0.7137728026871312
29229,0.682057582842529
29230,0.6269689764403493
29231,0.6571540928431377
29232,0.6453932067924772
29233,0.6837139607281641
29234,0.6679909486295561
29235,0.7530284881417554
29236,0.695983243343924
29237,0.6699255095154978
29238,0.7418728853989962
29239,0.6678272365982139
29240,0.7175966355700067
29241,0.6459180865893281
29242,0.7221961239113079
29243,0.716226466202185
29244,0.6957343237916992
29245,0.7374680609626818
29246,0.7208882382001071
29247,0.7024085925522798
29248,0.729258843038538
29249,0.7255064819001623
29250,0.659427200415706
29251,0.7284520045705104
29252,0.690353571733368
29253,0.7202170646573868
29254,0.6881254319545264
29255,0.7411474888259296
29256,0.6557355927244171
29257,0.743363123217664
29258,0.6649621505506678
29259,0.6537523090696448
29260,0.6812178301293226
29261,0.7468103911720004
29262,0.744121638658392
29263,0.6913244234404095
29264,0.683448618809649
29265,0.7047833656620406
29266,0.6685209332152234
29267,0.7248138431953327
29268,0.7405049952480364
29269,0.6894221745560174
29270,0.6270443596481734
29271,0.764227445681844
29272,0.775303877848313
29273,0.6497623093524182
29274,0.7117891450015066
29275,0.7258573926617088
29276,0.7025842294302996
29277,0.6721026970153315
29278,0.727192280965517
29279,0.6913950140897553
29280,0.659741589484012
29281,0.664297566275062
29282,0.6572171453544242
29283,0.6649835178395415
29284,0.7154626663804474
29285,0.685659855727482
29286,0.7615595806578729
29287,0.7236946575780281
29288,0.6858340632661227
29289,0.6387181455598419
29290,0.7242722936265639
29291,0.700939387134073
29292,0.7130702474029125
29293,0.6999735787394504
29294,0.6943439985560298
29295,0.6830654567662324
29296,0.7284582229192013
29297,0.7016346228741422
29298,0.7137440783958002
29299,0.664719031780614
29300,0.6751239271877566
29301,0.6332045012458988
29302,0.7449658923369221
29303,0.6499325073158655
29304,0.6652277925208486
29305,0.7342652806240887
29306,0.7327262945768297
29307,0.7049221586508101
29308,0.7342986845924766
29309,0.6895669912680794
29310,0.7170173695663475
29311,0.6768689096820159
29312,0.6941816289754048
29313,0.7607898879691886
29314,0.7373721568931141
29315,0.7140388548356574
29316,0.7123987745128223
29317,0.7314354463421036
29318,0.7484173806758462
29319,0.6680963932004103
29320,0.7626977802706499
29321,0.774572103645673
29322,0.713284536932275
29323,0.7697059432192088
29324,0.7208178743026269
29325,0.7045234957337615
29326,0.7023509956468241
29327,0.6426552609950452
29328,0.7552289650327848
29329,0.7480042289528563
29330,0.7133983311898929
29331,0.7067960011584938
29332,0.7215117795584403
29333,0.7130155684036297
29334,0.6810555648935491
29335,0.6886825250624681
29336,0.7469225261297504
29337,0.7189752800409399
29338,0.7126589602650084
29339,0.726502447834292
29340,0.7199600199883147
29341,0.7307375623247662
29342,0.7430928635488255
29343,0.7237280484128208
29344,0.7384740565211735
29345,0.7341386271088196
29346,0.7684804162159194
29347,0.6988242569216903
29348,0.7109716486263389
29349,0.7140603362774726
29350,0.7113562107668633
29351,0.6900391572668523
29352,0.6991336464902274
29353,0.7047284720490987
29354,0.7563614295353019
29355,0.723151406401853
29356,0.6935330183414881
29357,0.7240721946379551
29358,0.7197841233037506
29359,0.6654236848582151
29360,0.7474448580131532
29361,0.6743007899861659
29362,0.6967132430298713
29363,0.7124835506743591
29364,0.7723158540608134
29365,0.7501697850141751
29366,0.7385892393407287
29367,0.6717058862320618
29368,0.6676209882614177
29369,0.668362046946757
29370,0.7178089910128299
29371,0.6984317887720701
29372,0.7347083386159485
29373,0.727179717024999
29374,0.7275876458861729
29375,0.7011775165634486
29376,0.7025632546247517
29377,0.742543246076248
29378,0.7348410941562225
29379,0.7285907055037598
29380,0.7131091551084281
29381,0.7367903730275717
29382,0.7103754864568188
29383,0.688639908441457
29384,0.6747596041683434
29385,0.7250841160754828
29386,0.67236118952361
29387,0.7292956498551679
29388,0.6998765816970014
29389,0.7157077718567748
29390,0.7007892086391695
29391,0.716098427988791
29392,0.7206137129183854
29393,0.7503965718424431
29394,0.7399200055042738
29395,0.6376065909082667
29396,0.7185079165120324
29397,0.7071812135704554
29398,0.6990682230079905
29399,0.6415305405413786
29400,0.6988141946093684
29401,0.6797338077650961
29402,0.7257390898289774
29403,0.5960006883815333
29404,0.6014208984565859
29405,0.600663678764605
29406,0.7419177746180441
29407,0.7558330110727957
29408,0.682809532548864
29409,0.6496134954089144
29410,0.6632215589687762
29411,0.7174290081863984
29412,0.7090722800560668
29413,0.6980781112081644
29414,0.6464326249403667
29415,0.6703530706366561
29416,0.6764196733316398
29417,0.6779049216763195
29418,0.7181814519703685
29419,0.6950364809652454
29420,0.7156429436376012
29421,0.6959037934653527
29422,0.6662537641479047
29423,0.6964404654413636
29424,0.6953290682606726
29425,0.6911133070176059
29426,0.7355111119279999
29427,0.706583887952606
29428,0.7137186471890002
29429,0.6480439970041423
29430,0.7134858998090664
29431,0.7302259830389691
29432,0.7447577800487294
29433,0.6904580156812662
29434,0.7221794202549163
29435,0.7200245944579762
29436,0.6864889714528126
29437,0.740337313104295
29438,0.6606653636026592
29439,0.7070261976697995
29440,0.722238278701543
29441,0.7372672113733985
29442,0.7055333512754377
29443,0.6715071121172446
29444,0.7295101716304188
29445,0.7163024257838256
29446,0.6953529625287109
29447,0.588391010727793
29448,0.6790570467622219
29449,0.7139757934594794
29450,0.5924824133193469
29451,0.7580476358902128
29452,0.7026225957815736
29453,0.7546871931174783
29454,0.7422338953204982
29455,0.7211019153121285
29456,0.7060539357292348
29457,0.6910829932843475
29458,0.7228832842517813
29459,0.683776873422063
29460,0.6977818387966175
29461,0.7545220042718056
29462,0.656352396082769
29463,0.7875988419783545
29464,0.7227233737631257
29465,0.7024877046035206
29466,0.7139551613034805
29467,0.7305233820563037
29468,0.6633751391669523
29469,0.7317078478528423
29470,0.6989344688765531
29471,0.7189807860480598
29472,0.6769734479104128
29473,0.6747209147871
29474,0.6870720575337437
29475,0.7156487157809385
29476,0.7223447123370479
29477,0.7097396613064769
29478,0.7182986199162137
29479,0.7348173109096074
29480,0.6616011204737386
29481,0.6917521386761186
29482,0.7468867371636857
29483,0.7400959512178119
29484,0.7005891279405068
29485,0.7155540163193383
29486,0.695239588482829
29487,0.703716833190244
29488,0.7285098973301304
29489,0.6514030113611937
29490,0.7411451032600856
29491,0.7183103757196172
29492,0.7108160785419612
29493,0.7100567312559062
29494,0.7111755397888041
29495,0.7576893808033782
29496,0.6545009822764002
29497,0.7018759109738175
29498,0.6518755991623865
29499,0.6552225743388297
29500,0.7239939147419536
29501,0.6789386256047012
29502,0.6875872019483968
29503,0.7279416938689568
29504,0.6952003857878712
29505,0.7222661547119443
29506,0.7175204064689747
29507,0.7341284521260053
29508,0.7036804048722407
29509,0.6943263412441171
29510,0.7443209768414858
29511,0.6952440423556708
29512,0.757423453356912
29513,0.7168489558314542
29514,0.7191775591866648
29515,0.6934086648710567
29516,0.713804125049197
29517,0.6768485539275342
29518,0.7669098782213802
29519,0.682376718206734
29520,0.6962378078058524
29521,0.7199056329487749
29522,0.7304179565123781
29523,0.7013894997275516
29524,0.7500425964309383
29525,0.6492069763584972
29526,0.6607234142645333
29527,0.6999252024088705
29528,0.7133737874983997
29529,0.7129630200791183
29530,0.6705875901346239
29531,0.6536187644677792
29532,0.7531200542855051
29533,0.700843213972813
29534,0.7437025344503949
29535,0.656425394813913
29536,0.6861606029845828
29537,0.6809108206216736
29538,0.6937125898553583
29539,0.7584130031144058
29540,0.7305802908241136
29541,0.7683939352130321
29542,0.7246921958289531
29543,0.7217236576958764
29544,0.7426544569369278
29545,0.6637738709891638
29546,0.6750757571593511
29547,0.7247110518959236
29548,0.7221401167145176
29549,0.7056395607861239
29550,0.6728858286911231
29551,0.6586823229026908
29552,0.7328827462560041
29553,0.6863335793809237
29554,0.6885001623657396
29555,0.7296023661756662
29556,0.735424309183259
29557,0.6961207484287286
29558,0.7116550727885672
29559,0.6892705433625401
29560,0.6850451175588198
29561,0.672111793763588
29562,0.6773111260698431
29563,0.6971215118456947
29564,0.6017345674338119
29565,0.8265086434300398
29566,0.6420914152531076
29567,0.6392772579346685
29568,0.5997154831331869
29569,0.8034204777047946
29570,0.8058184773954133
29571,0.5981973360568915
29572,0.6223409683892053
29573,0.7471344950338117
29574,0.6696169567440774
29575,0.6710242320111975
29576,0.7198111203037861
29577,0.6961729971345553
29578,0.6907361681644774
29579,0.7293399150910018
29580,0.7653276013557856
29581,0.7088481876047144
29582,0.6924572979889094
29583,0.7359628676775646
29584,0.701999976924702
29585,0.7066696273723223
29586,0.737934939375314
29587,0.6776672709606256
29588,0.6558282598615754
29589,0.7381565179250502
29590,0.7420037718466973
29591,0.6920482684678286
29592,0.7283699107502916
29593,0.6771574109557561
29594,0.6822570659051669
29595,0.7237266886059521
29596,0.7334719025847215
29597,0.6957763643111419
29598,0.717882204344839
29599,0.6693408833540903
29600,0.7603450908611684
29601,0.6868305500261948
29602,0.7633867554093745
29603,0.6790686350812112
29604,0.652423473103901
29605,0.6110483048878089
29606,0.6234315737632614
29607,0.6306739426853142
29608,0.7468232743298114
29609,0.7374087295229947
29610,0.6997806546682046
29611,0.6734947651987231
29612,0.7224632334017834
29613,0.7107009522759605
29614,0.6838863989382336
29615,0.6951546837489698
29616,0.6928670521420566
29617,0.7104757126591796
29618,0.6981590683880053
29619,0.8279546555698291
29620,0.6355361499104978
29621,0.7383420677791971
29622,0.7576451135067576
29623,0.7580578126187101
29624,0.7641459575799289
29625,0.7414182723313707
29626,0.6086354748392393
29627,0.6596407597203062
29628,0.7106741073389655
29629,0.6992850360788802
29630,0.7339155042218503
29631,0.5948326792658979
29632,0.747287436836411
29633,0.6422106411629841
29634,0.767241025058528
29635,0.6312253172166441
29636,0.6353615126011626
29637,0.6433452359027583
29638,0.7326199709511736
29639,0.661548662581879
29640,0.7560324345228743
29641,0.6530347114148539
29642,0.6514751760421494
29643,0.7090677707876358
29644,0.695786119720415
29645,0.6939285656883012
29646,0.7398597913663898
29647,0.7454398429738262
29648,0.7064503090204927
29649,0.6836947799241953
29650,0.706493149107765
29651,0.7277347972516807
29652,0.6892954967120712
29653,0.7437271808816417
29654,0.6793422983206235
29655,0.6819645810139587
29656,0.7245420551331451
29657,0.6834909352331857
29658,0.71649130453219
29659,0.6942997948089199
29660,0.7138727900909659
29661,0.7412467300896126
29662,0.6680324344066304
29663,0.6962712980559395
29664,0.7242094073799785
29665,0.712919893247562
29666,0.6680734406235913
29667,0.7330047126685029
29668,0.7349860833663058
29669,0.7684124896149432
29670,0.749633073994775
29671,0.7085071159359156
29672,0.7335405898556888
29673,0.6798200511118834
29674,0.6694795400055746
29675,0.7775347965131529
29676,0.718702526662094
29677,0.6776599653689492
29678,0.6745273985145709
29679,0.7248866586787923
29680,0.7193187378036978
29681,0.6981160120859491
29682,0.7249993887950382
29683,0.7301734197589234
29684,0.713009132726547
29685,0.7073083107746329
29686,0.7314168678407973
29687,0.7318490431173035
29688,0.670041951438701
29689,0.7288998020087613
29690,0.6913864577379202
29691,0.7121058444107513
29692,0.6684256199547132
29693,0.6438389869289054
29694,0.7167802695114961
29695,0.7242791702266886
29696,0.6334792985793296
29697,0.7554810870178672
29698,0.7562416212499604
29699,0.646090166227105
29700,0.6906208052148455
29701,0.7473278839766437
29702,0.625690838204152
29703,0.7516897669765698
29704,0.6723563047509717
29705,0.7755590629421238
29706,0.6455927194725706
29707,0.7402246723636369
29708,0.734998182811251
29709,0.7251895706558127
29710,0.6816983886526631
29711,0.7489738730299611
29712,0.6751866277171842
29713,0.7658231298218469
29714,0.733647455485131
29715,0.6804118170443475
29716,0.759832682890335
29717,0.7633599261502816
29718,0.6963201419501948
29719,0.6573739201785317
29720,0.7256165086006595
29721,0.6662682292317564
29722,0.7117003118063586
29723,0.6792445771155183
29724,0.6867106717782249
29725,0.693901641843963
29726,0.6496049654301074
29727,0.6686696444949354
29728,0.66177790421899
29729,0.7092969785517665
29730,0.6433935515483228
29731,0.6751087595391408
29732,0.6874939521444821
29733,0.6945925659966112
29734,0.673072015768256
29735,0.737768860729561
29736,0.6461190250814818
29737,0.7481802093774204
29738,0.6912182336687714
29739,0.6963935979672357
29740,0.6872554332297324
29741,0.7016245223318635
29742,0.6960904769527163
29743,0.6952656307058439
29744,0.7335822011810781
29745,0.7328592224666092
29746,0.7655323355305343
29747,0.6736341034226252
29748,0.6566395679612042
29749,0.7814039352723576
29750,0.7209489510173305
29751,0.6948317338289561
29752,0.7415009978230729
29753,0.7840937587296382
29754,0.6231225194344183
29755,0.6521967293369684
29756,0.7062039047559305
29757,0.7341676282915912
29758,0.661374956246918
29759,0.71217251599625
29760,0.7347970133792268
29761,0.674053760307542
29762,0.6994738122436734
29763,0.6970235937064463
29764,0.7312939423513563
29765,0.7450117608736598
29766,0.737926882133944
29767,0.7507334771535477
29768,0.7234212168718063
29769,0.7413081088599655
29770,0.6977700411783294
29771,0.7174612881089228
29772,0.6815350642866201
29773,0.7182384382620314
29774,0.6873230562060059
29775,0.6845256107345498
29776,0.6523951551188931
29777,0.7839493611956535
29778,0.7224936796127623
29779,0.6921853552485848
29780,0.7034188553779787
29781,0.7239671511023505
29782,0.6897579386301308
29783,0.7213163656619594
29784,0.7072513919940353
29785,0.710672426979872
29786,0.6802062047135985
29787,0.6689360983960164
29788,0.6556654851214289
29789,0.6988213823011896
29790,0.7307522462362199
29791,0.7040699076298345
29792,0.6929552724649782
29793,0.6369872603724611
29794,0.7215065231946335
29795,0.7265301031525809
29796,0.7431556979596533
29797,0.6667319097549395
29798,0.712791699927289
29799,0.6761071295233018
29800,0.6216589669431262
29801,0.6185942087587479
29802,0.7817778871687316
29803,0.6605591546840094
29804,0.680840113940186
29805,0.7649145770080685
29806,0.7602752691743608
29807,0.7432416614649799
29808,0.6454702478914139
29809,0.8068073505981483
29810,0.6899372453365606
29811,0.7074973140432773
29812,0.7227693113762305
29813,0.7214070844681999
29814,0.6876281904397278
29815,0.7154646914050394
29816,0.7153171977624952
29817,0.7396046381498892
29818,0.7009047142161746
29819,0.6119002125286337
29820,0.7296422459046937
29821,0.6676677036097781
29822,0.7358734787526197
29823,0.698322826096823
29824,0.7017637658040785
29825,0.6925811631122948
29826,0.6708643831230275
29827,0.6912083273445209
29828,0.7238445247924982
29829,0.7663986574616214
29830,0.693036301826934
29831,0.6866276851178805
29832,0.7148509527389724
29833,0.7071535637797106
29834,0.7058552266017858
29835,0.692695760934275
29836,0.7039730717118176
29837,0.70598711327636
29838,0.7170275250586977
29839,0.6846715464869322
29840,0.7193882236053084
29841,0.7212749260169323
29842,0.681687445289227
29843,0.6640252253460975
29844,0.7465351651972795
29845,0.7206326710965253
29846,0.6968893047963516
29847,0.7704596347587971
29848,0.7099235400938922
29849,0.6901124185171581
29850,0.6959145497845366
29851,0.6948459252618144
29852,0.7129560578001993
29853,0.6480227783682305
29854,0.7463642954762241
29855,0.6921863535529856
29856,0.6771400768373894
29857,0.7314710518040807
29858,0.6506873536872066
29859,0.7380995459151055
29860,0.7100548414682001
29861,0.6925702089752108
29862,0.6929119867095224
29863,0.6960070888965115
29864,0.6226413266652974
29865,0.6119731145892614
29866,0.7558817133137541
29867,0.7568191800383847
29868,0.7224787829155307
29869,0.6878634777634584
29870,0.7116293256717433
29871,0.7052570909357689
29872,0.6802097480768817
29873,0.6965552848874712
29874,0.7030637438080256
29875,0.7499607581042411
29876,0.6988068304965268
29877,0.6610091619700028
29878,0.6564188850791296
29879,0.66820570824655
29880,0.6893482307176212
29881,0.7317201021850147
29882,0.7129326458078464
29883,0.7179104437460706
29884,0.7425998069174053
29885,0.7652394655125843
29886,0.7416002607273513
29887,0.722318263553447
29888,0.6971877707701285
29889,0.6743336797972368
29890,0.6889484859848038
29891,0.7133303499885024
29892,0.6684099300667554
29893,0.6450354086636326
29894,0.7390160003243706
29895,0.7355147790055063
29896,0.7074742633007578
29897,0.6336624870227563
29898,0.6770646809663909
29899,0.7176600785677616
29900,0.6781062954491069
29901,0.6642002483972748
29902,0.7421021269912571
29903,0.7024926189536733
29904,0.7336208815002273
29905,0.6401500034770258
29906,0.6621793323656205
29907,0.6738743627714282
29908,0.658979179424906
29909,0.6541001162606032
29910,0.6954577094178563
29911,0.7197102553782828
29912,0.6960307117004106
29913,0.6752428789487093
29914,0.7161156278085015
29915,0.7136963678874507
29916,0.6842289566770905
29917,0.75121133968899
29918,0.717210691444317
29919,0.7094036474835095
29920,0.6448669680754432
29921,0.6522287260498374
29922,0.6030747574347861
29923,0.6020406793458266
29924,0.6962447846973178
29925,0.7031571126957795
29926,0.6802325144031487
29927,0.7108583846165938
29928,0.6320932509864235
29929,0.680304470419082
29930,0.7236773399149945
29931,0.7005026658746701
29932,0.6885491836715304
29933,0.7621267144565153
29934,0.7264428455724244
29935,0.7074644550056568
29936,0.6654957655890982
29937,0.7721800151707432
29938,0.7510672654537537
29939,0.6757919995513549
29940,0.7016768743656199
29941,0.7228441904238574
29942,0.7040481085277043
29943,0.7031665689136821
29944,0.7271131569151763
29945,0.7519466824462018
29946,0.6743919343861272
29947,0.6933080686461205
29948,0.7009218956615009
29949,0.7465471749321829
29950,0.7559897489684296
29951,0.6752582901368117
29952,0.7304248621819514
29953,0.6855922175833901
29954,0.6974107122919496
29955,0.653954486873025
29956,0.7340453623859752
29957,0.7212260268143809
29958,0.7483727604967279
29959,0.745610235261619
29960,0.6659213886045761
29961,0.7144584841029236
29962,0.7874396892843911
29963,0.7684794857206445
29964,0.7691091590429677
29965,0.6621732454651363
29966,0.644833591471099
29967,0.6995358187697247
29968,0.7441896098753815
29969,0.6730571415823419
29970,0.7069162509426655
29971,0.7311995663961348
29972,0.734732351580325
29973,0.6802712834260327
29974,0.6619358068109684
29975,0.7652336476665015
29976,0.7233542120014635
29977,0.7447519450005001
29978,0.7241623007970064
29979,0.762207051474843
29980,0.6295325621069926
29981,0.6416006650794602
29982,0.65933651546874
29983,0.7028942705382311
29984,0.7378194284126439
29985,0.6872062191260717
29986,0.6941602200058798
29987,0.6833782836914296
29988,0.690488546261275
29989,0.7122829204452379
29990,0.7330794533633876
29991,0.6857121621058596
29992,0.6281174578732506
29993,0.7546743576808124
29994,0.7471189697917325
29995,0.74665384754855
29996,0.7389317528844588
29997,0.7155933928946744
29998,0.7070826237335128
29999,0.6790217092846513
30000,0.6915779549970336
30001,0.7458869192091551
30002,0.7125808643824599
30003,0.7012392210570191
30004,0.6595583593867933
30005,0.7456483025531311
30006,0.7344066289268922
30007,0.7474251965963296
30008,0.7205523938370741
30009,0.753899803057791
30010,0.7559954457274873
30011,0.7292930108644338
30012,0.7681752545762232
30013,0.6582082572765175
30014,0.6706771537391754
30015,0.7043211902373666
30016,0.705390350443351
30017,0.7142321037946521
30018,0.7569274039917607
30019,0.7327497719082056
30020,0.6656152311116593
30021,0.6652265298862204
30022,0.720952007829535
30023,0.7275069479806983
30024,0.7048407489448288
30025,0.6365599883948063
30026,0.6853016399563271
30027,0.7352823761712549
30028,0.6585403228517555
30029,0.6895217206287073
30030,0.7228484993141598
30031,0.6859357187325817
30032,0.6938354533254077
30033,0.7117671025987381
30034,0.6888614929249656
30035,0.7435925149505352
30036,0.7287253306940179
30037,0.7233822670163466
30038,0.710791853567763
30039,0.6616594127626721
30040,0.7106290247502207
30041,0.7015682892963109
30042,0.6817055128611834
30043,0.748816215452434
30044,0.7367208677565621
30045,0.6992909184422078
30046,0.7395353563721311
30047,0.713755686697036
30048,0.7206596160459339
30049,0.6701303907777598
30050,0.7052448669000488
30051,0.734117375449977
30052,0.6907671120502505
30053,0.710589812155226
30054,0.7122233476879457
30055,0.6387367428901699
30056,0.7158287379192319
30057,0.7650333014509799
30058,0.643445961831385
30059,0.7464930893707192
30060,0.7068546973818456
30061,0.6761260476779443
30062,0.666177274772154
30063,0.7221158510977357
30064,0.7024353322661597
30065,0.7021806462805481
30066,0.6865530651593094
30067,0.6944204089173516
30068,0.7674957034676322
30069,0.6627486033211953
30070,0.7663225625588299
30071,0.6888657565431564
30072,0.6893769909822891
30073,0.7415653478171234
30074,0.7255298456322485
30075,0.7358674357796524
30076,0.7841133368456441
30077,0.7691314967350157
30078,0.7450885439396975
30079,0.7057202596808014
30080,0.7429357101500912
30081,0.7151438950566839
30082,0.7123234024296032
30083,0.6981673845884355
30084,0.6755546233595301
30085,0.7306846824324081
30086,0.6823399089459254
30087,0.6573679640824672
30088,0.7329345780361846
30089,0.7312281389354545
30090,0.6862999644042693
30091,0.6853958870888592
30092,0.7117761119700005
30093,0.6928790527552162
30094,0.6866665030543738
30095,0.680589859484562
30096,0.7025493484379762
30097,0.6991112956596136
30098,0.754773652222945
30099,0.6777498323494883
30100,0.7119707548425209
30101,0.7202661735004351
30102,0.7333317553795721
30103,0.7190940782027573
30104,0.7266031879936345
30105,0.7293013228940152
30106,0.769805365963104
30107,0.7214778370430186
30108,0.6970322217082998
30109,0.7066103097765887
30110,0.6789759249680106
30111,0.6760815722937871
30112,0.7314285271295262
30113,0.6811233285522523
30114,0.7256632083329756
30115,0.7343350346843257
30116,0.6996647799832252
30117,0.7205078607622687
30118,0.6806361947407596
30119,0.7028064527464418
30120,0.6902081678904973
30121,0.6744528252302112
30122,0.7243378760201663
30123,0.7050207670389701
30124,0.692580717090464
30125,0.696779268524543
30126,0.8018338383912975
30127,0.6123116058626823
30128,0.7321040983503337
30129,0.7474605400509341
30130,0.6638066175288306
30131,0.756731086439903
30132,0.7866609558714092
30133,0.6554650399078765
30134,0.719793190031708
30135,0.7488490025668801
30136,0.6799513563600106
30137,0.6772300959696015
30138,0.7187176020671814
30139,0.6680535496749064
30140,0.7412352162467688
30141,0.6499584904642219
30142,0.6472679756440707
30143,0.6421607212953487
30144,0.7519127947348366
30145,0.6867448587586813
30146,0.701645143402313
30147,0.6993766220169686
30148,0.6794697029580529
30149,0.7160671484981539
30150,0.6950738973920831
30151,0.7395493888126082
30152,0.6725267304543531
30153,0.6404506503248699
30154,0.6303879349775777
30155,0.7657707889390688
30156,0.6852893527853241
30157,0.7049391322722304
30158,0.7168969726308226
30159,0.6809648829493036
30160,0.6889072173061683
30161,0.7209561977236947
30162,0.672479434311345
30163,0.642515510672303
30164,0.6325057747751677
30165,0.7676116936993456
30166,0.6336735564222138
30167,0.6877468559619313
30168,0.741358196998402
30169,0.6686228534147488
30170,0.6839743501591473
30171,0.7194840818185613
30172,0.6829308245390885
30173,0.6837226541484868
30174,0.7189095800607098
30175,0.6907300880966621
30176,0.7169747647977384
30177,0.7102402801265361
30178,0.7709171881476582
30179,0.6678397942896748
30180,0.7586514454378362
30181,0.7767253858895117
30182,0.7824466731059199
30183,0.67932611718406
30184,0.6334876682382785
30185,0.7246081710816252
30186,0.6897480088430065
30187,0.6962109926424315
30188,0.7291952638731382
30189,0.7454746921586864
30190,0.7375183879099826
30191,0.6887305100882803
30192,0.7246597539847465
30193,0.7066020131088772
30194,0.7465408587393062
30195,0.7483125384758024
30196,0.6236212536232776
30197,0.7512919471164684
30198,0.7802933682658785
30199,0.6973584159956105
30200,0.6967943301232945
30201,0.6825257999965872
30202,0.7163322627358745
30203,0.7028605620258164
30204,0.712276260879462
30205,0.6845077194944459
30206,0.7074216709524425
30207,0.699823681296165
30208,0.707636014585892
30209,0.7178086034684119
30210,0.7278822413779316
30211,0.6998733313306396
30212,0.7038553049391774
30213,0.7540224375886164
30214,0.6509322705455368
30215,0.7279445196068037
30216,0.7042223424035734
30217,0.6939635633828553
30218,0.7136075668564555
30219,0.6572307581937249
30220,0.6478438311715395
30221,0.668086436196204
30222,0.6627701109451244
30223,0.7515375077009928
30224,0.7670662909968957
30225,0.6030750904666748
30226,0.6496648239920445
30227,0.75434702849225
30228,0.6270307793457814
