tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_name	specimen_correction	specimen_dec	specimen_description	specimen_direction_type	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	North Shore Volcanics	ns035b	ns035	ns035b1	ns035b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	823	K		MAG	u	167.9	Magnetite remanence.	l	14.7	0.6	4	-1
This study	North Shore Volcanics	ns035c	ns035	ns035c2	ns035c2 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.18	0.01	T		MAG	u	154.8	Magnetite remanence.	l	-18.8	1.2	12	-1
This study	North Shore Volcanics	ns035d	ns035	ns035d2	ns035d2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	473	K		MAG	u	354	Magnetite remanence.	l	47.3	1.4	8	-1
This study	North Shore Volcanics	ns035e	ns035	ns035e2	ns035e2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	473	K		MAG	u	354.8	Magnetite remanence.	l	49.5	0.7	8	-1
This study	North Shore Volcanics	ns036e	ns036	ns036e2	ns036e2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	673	K		MAG	u	207.8	Magnetite remanence.	l	73.5	1.3	5	-1
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.18	0.03	T		MAG	u	332.8	Magnetite remanence.	l	68.2	0.7	9	-1
This study	North Shore Volcanics	ns037b	ns037	ns037b1	ns037b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	773	K		MAG	u	209.1	Magnetite remanence.	l	-22.6	0.5	5	-1
This study	North Shore Volcanics	ns037c	ns037	ns037c2	ns037c2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	473	K		MAG	u	152.7	Magnetite remanence.	l	-4.5	2	5	-1
This study	North Shore Volcanics	ns037f	ns037	ns037f2	ns037f2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	473	K		MAG	u	225.5	Magnetite remanence.	l	33.8	2.8	7	-1
This study	North Shore Volcanics	ns037g	ns037	ns037g1	ns037g1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	773	K		MAG	u	224.5	Magnetite remanence.	l	14	0.6	4	-1
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.18	0.04	T		MAG	u	126.1	Magnetite remanence.	l	25.7	2.4	8	-1
This study	North Shore Volcanics	ns040b	ns040	ns040b1	ns040b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	773	K		MAG	u	253.5	Magnetite remanence.	l	40.3	0.6	5	-1
This study	North Shore Volcanics	ns040c	ns040	ns040c1	ns040c1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	573	K		MAG	u	329.2	Magnetite remanence.	l	46.4	1.4	4	-1
This study	North Shore Volcanics	ns040e	ns040	ns040e2	ns040e2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	673	K		MAG	u	343.6	Magnetite remanence.	l	60.2	1	5	-1
This study	North Shore Volcanics	ns040f	ns040	ns040f2	ns040f2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	673	K		MAG	u	272.8	Magnetite remanence.	l	56.4	0.9	5	-1
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.1	0.04	T		MAG	u	318	Magnetite remanence.	l	60.2	3.1	5	-1
This study	North Shore Volcanics	ns041b	ns041	ns041b1	ns041b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	273	K		MAG	u	202.3	Magnetite remanence.	l	-9	8.5	12	-1
This study	North Shore Volcanics	ns041c	ns041	ns041c1	ns041c1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	473	K		MAG	u	276.6	Magnetite remanence.	l	49.1	1.6	5	-1
This study	North Shore Volcanics	ns041d	ns041	ns041d1	ns041d1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	723	K		MAG	u	248.1	Magnetite remanence.	l	28	0.6	4	-1
This study	North Shore Volcanics	ns041e	ns041	ns041e1	ns041e1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	673	K		MAG	u	252.9	Magnetite remanence.	l	39.4	1	5	-1
This study	North Shore Volcanics	ns041f	ns041	ns041f3	ns041f3 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.12	0.01	T		MAG	u	265	Magnetite remanence.	l	40.3	1.5	10	-1
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.18	0.01	T		MAG	u	315	Magnetite remanence.	l	43.6	0.8	12	-1
This study	North Shore Volcanics	ns043b	ns043	ns043b1	ns043b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	473	K		MAG	u	308.1	Magnetite remanence.	l	41.8	0.8	10	-1
This study	North Shore Volcanics	ns043c	ns043	ns043c2	ns043c2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	573	K		MAG	u	296.6	Magnetite remanence.	l	39.8	1	5	-1
This study	North Shore Volcanics	ns043e	ns043	ns043e1	ns043e1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	673	K		MAG	u	356.1	Magnetite remanence.	l	37.3	1	6	-1
This study	North Shore Volcanics	ns043f	ns043	ns043f2	ns043f2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	673	K		MAG	u	304	Magnetite remanence.	l	40.5	0.7	6	-1
This study	North Shore Volcanics	ns044e	ns044	ns044e1	ns044e1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	673	K		MAG	u	258.5	Magnetite remanence.	l	29.5	0.7	6	-1
This study	North Shore Volcanics	ns045a	ns045	ns045a1	ns045a1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.18	0.04	T		MAG	u	244.1	Magnetite remanence.	l	-24.3	1.3	8	-1
This study	North Shore Volcanics	ns045b	ns045	ns045b1	ns045b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	773	K		MAG	u	135.4	Magnetite remanence.	l	-34.7	0.3	5	-1
This study	North Shore Volcanics	ns045c	ns045	ns045c1	ns045c1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	673	K		MAG	u	197.1	Magnetite remanence.	l	-70.6	0.3	3	-1
This study	North Shore Volcanics	ns045e	ns045	ns045e1	ns045e1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	673	K		MAG	u	261.2	Magnetite remanence.	l	73.6	0.6	6	-1
This study	North Shore Volcanics	ns045f	ns045	ns045f1	ns045f1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	673	K		MAG	u	270.9	Magnetite remanence.	l	40.5	0.4	6	-1
This study	North Shore Volcanics	ns046b	ns046	ns046b1	ns046b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	623	K		MAG	u	342.2	Magnetite remanence.	l	50.8	1.1	8	-1
This study	North Shore Volcanics	ns046c	ns046	ns046c1	ns046c1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	573	K		MAG	u	307.4	Magnetite remanence.	l	61.9	0.6	4	-1
This study	North Shore Volcanics	ns046d	ns046	ns046d2	ns046d2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	773	K		MAG	u	314.6	Magnetite remanence.	l	57.3	0.5	3	-1
This study	North Shore Volcanics	ns046f	ns046	ns046f1	ns046f1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.12	0.01	T		MAG	u	309.5	Magnetite remanence.	l	48.1	1.3	10	-1
This study	North Shore Volcanics	ns046h	ns046	ns046h2	ns046h2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	773	K		MAG	u	343.5	Magnetite remanence.	l	29.6	1.7	4	-1
This study	North Shore Volcanics	ns048b	ns048	ns048b1	ns048b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	623	K		MAG	u	38.4	Magnetite remanence.	l	59.9	4.5	8	-1
This study	North Shore Volcanics	ns048c	ns048	ns048c1	ns048c1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	573	K		MAG	u	352.5	Magnetite remanence.	l	49.9	0.3	4	-1
This study	North Shore Volcanics	ns048d	ns048	ns048d1	ns048d1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	673	K		MAG	u	276.8	Magnetite remanence.	l	38.7	1.7	6	-1
This study	North Shore Volcanics	ns048e	ns048	ns048e2	ns048e2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	773	K		MAG	u	208.1	Magnetite remanence.	l	16.1	1.4	4	-1
This study	North Shore Volcanics	ns049a	ns049	ns049a1	ns049a1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.18	0.02	T		MAG	u	172.4	Magnetite remanence.	l	-17.1	1.2	10	-1
This study	North Shore Volcanics	ns049b	ns049	ns049b1	ns049b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	623	K		MAG	u	144.4	Magnetite remanence.	l	-20.8	2.4	8	-1
This study	North Shore Volcanics	ns049e	ns049	ns049e2	ns049e2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	473	K		MAG	u	196.2	Magnetite remanence.	l	-9.3	1.3	7	-1
This study	North Shore Volcanics	ns049f	ns049	ns049f2	ns049f2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	473	K		MAG	u	159.3	Magnetite remanence.	l	-26.6	0.8	7	-1
This study	North Shore Volcanics	ns050a	ns050	ns050a1	ns050a1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.18	0.01	T		MAG	u	166.3	Magnetite remanence.	l	25.4	0.3	12	-1
This study	North Shore Volcanics	ns050c	ns050	ns050c1	ns050c1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	573	K		MAG	u	226.8	Magnetite remanence.	l	24.9	0.7	4	-1
This study	North Shore Volcanics	ns050d	ns050	ns050d2	ns050d2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	673	K		MAG	u	312.4	Magnetite remanence.	l	28.3	2.8	5	-1
This study	North Shore Volcanics	ns050f	ns050	ns050f1	ns050f1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	723	K		MAG	u	323.3	Magnetite remanence.	l	61	0.9	5	-1
This study	North Shore Volcanics	ns052a	ns052	ns052a1	ns052a1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.1	0.02	T		MAG	u	31.4	Magnetite remanence.	l	34.8	1.3	7	-1
This study	North Shore Volcanics	ns052c	ns052	ns052c1	ns052c1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	473	K		MAG	u	68.6	Magnetite remanence.	l	48.8	2.4	5	-1
This study	North Shore Volcanics	ns052d	ns052	ns052d1	ns052d1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	673	K		MAG	u	16.4	Magnetite remanence.	l	65	0.4	5	-1
This study	North Shore Volcanics	ns052f	ns052	ns052f1	ns052f1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	673	K		MAG	u	42.2	Magnetite remanence.	l	59	0.4	5	-1
This study	North Shore Volcanics	ns053b	ns053	ns053b1	ns053b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	723	K		MAG	u	22.7	Magnetite remanence.	l	55.6	0.7	6	-1
This study	North Shore Volcanics	ns053c	ns053	ns053c1	ns053c1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	373	K		MAG	u	39.6	Magnetite remanence.	l	54	2.3	6	-1
This study	North Shore Volcanics	ns053e	ns053	ns053e2	ns053e2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	723	K		MAG	u	87	Magnetite remanence.	l	27.8	0.3	4	-1
This study	North Shore Volcanics	ns053f	ns053	ns053f2	ns053f2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	723	K		MAG	u	95.8	Magnetite remanence.	l	23.1	1	4	-1
This study	North Shore Volcanics	ns054b	ns054	ns054b1	ns054b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	773	K		MAG	u	111.7	Magnetite remanence.	l	30.7	0.8	5	-1
This study	North Shore Volcanics	ns054c	ns054	ns054c1	ns054c1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	573	K		MAG	u	80.6	Magnetite remanence.	l	50.6	0.6	4	-1
This study	North Shore Volcanics	ns054d	ns054	ns054d1	ns054d1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	723	K		MAG	u	308.2	Magnetite remanence.	l	64.2	0.4	4	-1
This study	North Shore Volcanics	ns054f	ns054	ns054f1	ns054f1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	473	K		MAG	u	9.2	Magnetite remanence.	l	55.6	0.6	7	-1
This study	North Shore Volcanics	ns056b	ns056	ns056b1	ns056b1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	898	573	K		MAG	u	52.2	Magnetite remanence.	l	52.1	0.9	9	-1
This study	North Shore Volcanics	ns056c	ns056	ns056c1	ns056c1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	673	K		MAG	u	62.8	Magnetite remanence.	l	37.9	0.4	4	-1
This study	North Shore Volcanics	ns056d	ns056	ns056d1	ns056d1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	673	K		MAG	u	79.7	Magnetite remanence.	l	34.7	1.1	6	-1
This study	North Shore Volcanics	ns056e	ns056	ns056e2	ns056e2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	673	K		MAG	u	359.4	Magnetite remanence.	l	62.9	0.6	6	-1
This study	North Shore Volcanics	ns058a	ns058	ns058a1	ns058a1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.18	0.03	T		MAG	u	346.2	Magnetite remanence.	l	56.8	1.5	9	-1
This study	North Shore Volcanics	ns058b	ns058	ns058b1	ns058b1 : LT-NO	LP-DIR-T : DE-BFP	pmagpy-2.03	848	473	K		MAG	u	36.4	Magnetite remanence.	p	-17.4	5.5	8	-1
This study	North Shore Volcanics	ns058c	ns058	ns058c1	ns058c1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	673	K		MAG	u	177.9	Magnetite remanence.	l	8.9	1.4	3	-1
This study	North Shore Volcanics	ns058d	ns058	ns058d2	ns058d2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	273	K		MAG	u	288.1	Magnetite remanence.	l	72.3	1.1	10	-1
This study	North Shore Volcanics	ns058e	ns058	ns058e2	ns058e2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	673	K		MAG	u	106.6	Magnetite remanence.	l	38.6	0.8	5	-1
This study	North Shore Volcanics	ns059a	ns059	ns059a1	ns059a1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.18	0.04	T		MAG	u	239.8	Magnetite remanence.	l	23.8	1.9	7	-1
This study	North Shore Volcanics	ns059c	ns059	ns059c2	ns059c2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	948	673	K		MAG	u	92.1	Magnetite remanence.	l	30.2	2.1	5	-1
This study	North Shore Volcanics	ns059f	ns059	ns059f1	ns059f1 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	673	K		MAG	u	232.2	Magnetite remanence.	l	-23.1	1.4	6	-1
This study	North Shore Volcanics	ns059g	ns059	ns059g2	ns059g2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	873	673	K		MAG	u	223.3	Magnetite remanence.	l	-34.5	1.2	5	-1
This study	North Shore Volcanics	ns060d	ns060	ns060d1	ns060d1 : LT-NO	LP-DIR-AF : DE-BFL	pmagpy-2.03	0.1	0.02	T		MAG	u	128.1	Magnetite remanence.	l	70.9	5.2	7	-1
This study	North Shore Volcanics	ns060d	ns060	ns060d2	ns060d2 : LT-NO	LP-DIR-T : DE-BFL	pmagpy-2.03	923	723	K		MAG	u	127.5	Magnetite remanence.	l	71	1.4	5	-1
This study	North Shore Volcanics	ns061a	ns061	ns061a1	ns061a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	0.06	0	T		MAG	u	194.1	Magnetite remanence.	p	20.7	9.3	10	0
This study	North Shore Volcanics	ns061b	ns061	ns061b1	ns061b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	723	K		MAG	u	295.2	Magnetite remanence.	l	35	2.9	6	0
This study	North Shore Volcanics	ns061c	ns061	ns061c2	ns061c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	773	K		MAG	u	299.7	Magnetite remanence.	l	28.2	1.8	3	0
This study	North Shore Volcanics	ns061d	ns061	ns061d1	ns061d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	773	K		MAG	u	287.4	Magnetite remanence.	l	31	0.8	3	0
This study	North Shore Volcanics	ns061e	ns061	ns061e2	ns061e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		MAG	u	299.2	Magnetite remanence.	l	32	0.6	5	0
This study	North Shore Volcanics	ns061f	ns061	ns061f2	ns061f2 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.08	0	T		MAG	u	301.5	Magnetite remanence.	l	29.5	0.5	8	0
This study	North Shore Volcanics	ns061g	ns061	ns061g3	ns061g3 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.1	0.01	T		MAG	u	307.6	Magnetite remanence.	l	27.6	0.8	8	0
This study	North Shore Volcanics	ns062b	ns062	ns062b1	ns062b1 : LP-DIR-T	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	673	K		MAG	u	290	Magnetite remanence.	l	37.8	1.4	7	0
This study	North Shore Volcanics	ns062c	ns062	ns062c1	ns062c1 : LP-DIR-T	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		MAG	u	289.7	Magnetite remanence.	l	31.9	0.2	5	0
This study	North Shore Volcanics	ns062e	ns062	ns062e2	ns062e2 : LP-DIR-T	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		MAG	u	293.4	Magnetite remanence.	l	29.8	0.7	6	0
This study	North Shore Volcanics	ns062f	ns062	ns062f1	ns062f1 : LP-DIR-T	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	573	K		MAG	u	297.3	Magnetite remanence.	l	34.9	0.8	6	0
This study	North Shore Volcanics	ns064b	ns064	ns064b1	ns064b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	898	673	K		MAG	u	298.5	Magnetite remanence.	l	30.8	0.4	7	0
This study	North Shore Volcanics	ns064c	ns064	ns064c2	ns064c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	573	K		MAG	u	298.3	Magnetite remanence.	l	32.9	0.4	5	0
This study	North Shore Volcanics	ns064e	ns064	ns064e1	ns064e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		MAG	u	289.8	Magnetite remanence.	l	25.4	1.3	6	0
This study	North Shore Volcanics	ns064f	ns064	ns064f2	ns064f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	573	K		MAG	u	299.1	Magnetite remanence.	l	28.1	0.7	7	0
This study	North Shore Volcanics	ns065b	ns065	ns065b1	ns065b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	723	K		MAG	u	294.8	Magnetite remanence.	l	36.7	2.1	5	0
This study	North Shore Volcanics	ns065d	ns065	ns065d1	ns065d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		MAG	u	291	Magnetite remanence.	l	29.7	0.7	5	0
This study	North Shore Volcanics	ns065e	ns065	ns065e1	ns065e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		MAG	u	286.6	Magnetite remanence.	l	30.9	0.8	5	0
This study	North Shore Volcanics	ns065f	ns065	ns065f2	ns065f2 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.15	0.02	T		MAG	u	291.1	Magnetite remanence.	l	18.1	1	9	0
This study	North Shore Volcanics	ns066b	ns066	ns066b1	ns066b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	623	K		MAG	u	302.6	Magnetite remanence.	l	33	2.9	7	0
This study	North Shore Volcanics	ns067f	ns067	ns067f2	ns067f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		MAG	u	286.7	Magnetite remanence.	l	26.2	0.5	6	0
This study	North Shore Volcanics	ns068a	ns068	ns068a1	ns068a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.015	T		MAG	u	308.6	Magnetite remanence.	l	19.1	1	8	0
This study	North Shore Volcanics	ns068b	ns068	ns068b1	ns068b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	773	K		MAG	u	319.8	Magnetite remanence.	l	14.2	1.7	4	0
This study	North Shore Volcanics	ns068d	ns068	ns068d1	ns068d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	673	K		MAG	u	305.2	Magnetite remanence.	l	11.5	1.6	6	0
This study	North Shore Volcanics	ns068f	ns068	ns068f1	ns068f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		MAG	u	309.6	Magnetite remanence.	l	19.4	1.1	5	0
This study	North Shore Volcanics	ns069a	ns069	ns069a1	ns069a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.18	0.02	T		MAG	u	326.1	Magnetite remanence.	l	29.1	1.3	10	0
This study	North Shore Volcanics	ns069c	ns069	ns069c2	ns069c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	773	K		MAG	u	308.4	Magnetite remanence.	l	26.8	0.7	3	0
This study	North Shore Volcanics	ns069e	ns069	ns069e2	ns069e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	773	K		MAG	u	306.4	Magnetite remanence.	l	31.2	0.6	3	0
This study	North Shore Volcanics	ns069f	ns069	ns069f2	ns069f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	823	673	K		MAG	u	305.7	Magnetite remanence.	l	30.5	1.3	4	0
This study	North Shore Volcanics	ns070b	ns070	ns070b1	ns070b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	848	273	K		MAG	u	167.4	Magnetite remanence.	p	15.6	3.6	10	0
This study	North Shore Volcanics	ns070e	ns070	ns070e1	ns070e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO	pmagpy-2.03	923	273	K		MAG	u	207.1	Magnetite remanence.	p	7.7	3.3	10	0
This study	North Shore Volcanics	ns071b	ns071	ns071b1	ns071b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	723	K		MAG	u	310.4	Magnetite remanence.	l	19.8	0.5	5	0
This study	North Shore Volcanics	ns071c	ns071	ns071c1	ns071c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		MAG	u	302.4	Magnetite remanence.	l	30.7	2.7	4	0
This study	North Shore Volcanics	ns071d	ns071	ns071d2	ns071d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	723	K		MAG	u	305.3	Magnetite remanence.	l	22.6	0.9	4	0
This study	North Shore Volcanics	ns071e	ns071	ns071e1	ns071e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	723	K		MAG	u	309.5	Magnetite remanence.	l	36.6	1	4	0
This study	North Shore Volcanics	ns071f	ns071	ns071f2	ns071f2 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.12	0.01	T		MAG	u	300.4	Magnetite remanence.	l	28	1.7	10	0
This study	North Shore Volcanics	ns075a	ns075	ns075a1	ns075a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.08	0.02	T		MAG	u	302.6	Magnetite remanence.	l	40.8	1.4	6	0
This study	North Shore Volcanics	ns075b	ns075	ns075b1	ns075b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	723	K		MAG	u	299	Magnetite remanence.	l	27.4	2.3	5	0
This study	North Shore Volcanics	ns075c	ns075	ns075c2	ns075c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		MAG	u	305.5	Magnetite remanence.	l	30.8	4.4	4	0
This study	North Shore Volcanics	ns075d	ns075	ns075d2	ns075d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		MAG	u	300.7	Magnetite remanence.	l	29.3	4.1	5	0
This study	North Shore Volcanics	ns075f	ns075	ns075f1	ns075f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	673	K		MAG	u	304.7	Magnetite remanence.	l	37.2	3.1	5	0
This study	North Shore Volcanics	ns076a	ns076	ns076a1	ns076a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	0.12	0.02	T		MAG	u	342.4	Magnetite remanence.	l	74.1	2	8	0
This study	North Shore Volcanics	ns076b	ns076	ns076b1	ns076b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	873	723	K		MAG	u	115.1	Magnetite remanence.	l	40.6	2.3	5	0
This study	North Shore Volcanics	ns076d	ns076	ns076d1	ns076d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO	pmagpy-2.03	923	773	K		MAG	u	293.1	Magnetite remanence.	l	33.7	2.2	4	0
