tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	measurement_csd	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	North Shore Volcanics	ns035a	ns035	ns035a1	ns035a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:24:14:10:00.00	35.4	g	56.2	1.881e-06	13	4	u	273	SAN	0.15	0	0	0	273
This study	North Shore Volcanics	ns035a	ns035	ns035a1	ns035a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:24:14:11:00.00	34.2	g	57.9	1.587e-06	14	4	u	273	SAN	0.18	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-NO : LP-DIR-AF	0.4	2006:10:24:14:12:00.00	154.4	g	17.1	1.181e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:24:14:14:00.00	150.8	g	23.2	1.098e-05	2	4	u	273	SAN	0.005	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:24:14:16:00.00	148.7	g	25.9	1.013e-05	3	4	u	273	SAN	0.01	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:24:14:18:00.00	148	g	26.5	9.026e-06	4	4	u	273	SAN	0.015	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:24:14:19:00.00	147.6	g	26.6	7.874e-06	5	4	u	273	SAN	0.02	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:24:14:21:00.00	147.3	g	26.2	5.97e-06	6	4	u	273	SAN	0.03	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:24:14:23:00.00	147.7	g	25.7	4.556e-06	7	4	u	273	SAN	0.04	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : DE-VM : LP-DIR-AF	0.4	2006:10:24:14:25:00.00	148.1	g	25.2	3.43e-06	8	4	u	273	SAN	0.05	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:24:14:36:00.00	148	g	25.1	2.802e-06	9	4	u	273	SAN	0.06	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:24:14:38:00.00	148.6	g	25.3	2.105e-06	10	4	u	273	SAN	0.08	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:24:14:39:00.00	149.7	g	23.9	1.829e-06	11	4	u	273	SAN	0.1	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:24:14:41:00.00	149.6	g	24.5	1.651e-06	12	4	u	273	SAN	0.12	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:24:14:43:00.00	149.6	g	24.1	1.549e-06	13	4	u	273	SAN	0.15	0	0	0	273
This study	North Shore Volcanics	ns036a	ns036	ns036a1	ns036a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:24:14:45:00.00	150.8	g	25.2	1.533e-06	14	4	u	273	SAN	0.18	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-NO : LP-DIR-AF	0.5	2006:10:24:14:46:00.00	329.2	g	71.8	3.803e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:25:08:13:00.00	329.2	g	70.6	3.794e-05	2	4	u	273	SAN	0.005	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:25:08:15:00.00	329.4	g	69.8	3.411e-05	3	4	u	273	SAN	0.01	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:25:08:24:00.00	330.9	g	69.6	2.877e-05	4	4	u	273	SAN	0.015	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:25:08:26:00.00	330.9	g	68.8	2.415e-05	5	4	u	273	SAN	0.02	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:25:08:28:00.00	331	g	67.9	1.737e-05	6	4	u	273	SAN	0.03	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:08:29:00.00	330	g	67.4	1.303e-05	7	4	u	273	SAN	0.04	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : DE-VM : LP-DIR-AF	0.5	2006:10:25:08:36:00.00	331.1	g	67.8	1.024e-05	8	4	u	273	SAN	0.05	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:25:08:40:00.00	330	g	67.1	8.435e-06	9	4	u	273	SAN	0.06	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:25:08:41:00.00	329.2	g	66.9	6.428e-06	10	4	u	273	SAN	0.08	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:25:08:43:00.00	328.8	g	66.6	5.254e-06	11	4	u	273	SAN	0.1	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:25:08:44:00.00	326.9	g	66.9	4.671e-06	12	4	u	273	SAN	0.12	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:25:08:46:00.00	325	g	66.6	4.131e-06	13	4	u	273	SAN	0.15	0	0	0	273
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:25:08:47:00.00	323.2	g	66.4	3.846e-06	14	4	u	273	SAN	0.18	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-NO : LP-DIR-AF	0.7	2006:10:25:08:53:00.00	280.3	g	26	0.0001236	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.7	2006:10:25:09:11:00.00	280.6	g	26.1	0.000123	2	4	u	273	SAN	0.005	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.7	2006:10:25:09:13:00.00	280.2	g	25.8	0.0001207	3	4	u	273	SAN	0.01	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.7	2006:10:25:09:15:00.00	280.4	g	26	0.0001141	4	4	u	273	SAN	0.015	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.7	2006:10:25:09:17:00.00	281	g	25.9	0.0001019	5	4	u	273	SAN	0.02	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:09:27:00.00	280.6	g	26.2	6.974e-05	6	4	u	273	SAN	0.03	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.7	2006:10:25:09:29:00.00	281.4	g	26.2	4.26e-05	7	4	u	273	SAN	0.04	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : DE-VM : LP-DIR-AF	0.7	2006:10:25:09:31:00.00	280.7	g	27.5	2.807e-05	8	4	u	273	SAN	0.05	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.7	2006:10:25:09:51:00.00	279.5	g	27.3	2.086e-05	9	4	u	273	SAN	0.06	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.6	2006:10:25:09:52:00.00	281.8	g	28.7	1.488e-05	10	4	u	273	SAN	0.08	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.7	2006:10:25:09:54:00.00	279.8	g	29.2	1.216e-05	11	4	u	273	SAN	0.1	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.6	2006:10:25:09:55:00.00	282.8	g	29.8	1.073e-05	12	4	u	273	SAN	0.12	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.7	2006:10:25:09:57:00.00	281.6	g	30.6	8.692e-06	13	4	u	273	SAN	0.15	0	0	0	273
This study	North Shore Volcanics	ns038a	ns038	ns038a1	ns038a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.7	2006:10:25:09:58:00.00	282.2	g	31.4	7.243e-06	14	4	u	273	SAN	0.18	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-NO : LP-DIR-AF	0.5	2006:10:25:09:59:00.00	123.9	g	68.2	1.606e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:24:14:00.00	123	g	68	1.604e-05	2	4	u	273	SAN	0.005	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:24:25:00.00	123.2	g	68.2	1.603e-05	3	4	u	273	SAN	0.01	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:24:27:00.00	122.1	g	68.1	1.602e-05	4	4	u	273	SAN	0.015	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:24:29:00.00	122.2	g	68.2	1.599e-05	5	4	u	273	SAN	0.02	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:24:33:00.00	122.7	g	68.2	1.579e-05	6	4	u	273	SAN	0.03	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:24:35:00.00	122.9	g	68.3	1.537e-05	7	4	u	273	SAN	0.04	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : DE-VM : LP-DIR-AF	0.4	2006:10:25:13:30:00.00	123.1	g	68.4	1.47e-05	8	4	u	273	SAN	0.05	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:13:36:00.00	124	g	68.3	1.379e-05	9	4	u	273	SAN	0.06	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:13:37:00.00	124.5	g	68	1.196e-05	10	4	u	273	SAN	0.08	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:13:39:00.00	123.6	g	68.1	1.025e-05	11	4	u	273	SAN	0.1	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:13:41:00.00	122.7	g	67.8	8.8e-06	12	4	u	273	SAN	0.12	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:13:43:00.00	123.4	g	68.3	7.344e-06	13	4	u	273	SAN	0.15	0	0	0	273
This study	North Shore Volcanics	ns039a	ns039	ns039a1	ns039a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:13:45:00.00	122	g	68	6.344e-06	14	4	u	273	SAN	0.18	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-NO : LP-DIR-AF	0.4	2006:10:25:13:53:00.00	128.9	g	26.6	6.798e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:02:00.00	128.4	g	26.6	6.797e-05	2	4	u	273	SAN	0.005	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:13:00.00	128.9	g	26.7	6.768e-05	3	4	u	273	SAN	0.01	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:14:00.00	127.6	g	26.6	6.723e-05	4	4	u	273	SAN	0.015	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:16:00.00	126.9	g	26.6	6.657e-05	5	4	u	273	SAN	0.02	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:17:00.00	126.6	g	26.4	6.45e-05	6	4	u	273	SAN	0.03	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:19:00.00	126.1	g	26.3	6.171e-05	7	4	u	273	SAN	0.04	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : DE-VM : LP-DIR-AF	0.4	2006:10:25:14:20:00.00	125.4	g	26.2	5.84e-05	8	4	u	273	SAN	0.05	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:23:00.00	124.8	g	25.9	5.503e-05	9	4	u	273	SAN	0.06	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:25:00.00	123.8	g	25.9	4.76e-05	10	4	u	273	SAN	0.08	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:27:00.00	122.6	g	25.6	3.728e-05	11	4	u	273	SAN	0.1	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:34:00.00	122.3	g	26	2.708e-05	12	4	u	273	SAN	0.12	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:36:00.00	119.1	g	26.6	1.357e-05	13	4	u	273	SAN	0.15	0	0	0	273
This study	North Shore Volcanics	ns040a	ns040	ns040a1	ns040a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:25:14:37:00.00	128.7	g	31.6	5.895e-06	14	4	u	273	SAN	0.18	0	0	0	273
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1:LP-DIR-AF	LT-NO : LP-DIR-AF	0.5	2006:10:25:14:38:00.00	303.7	g	70.9	1.694e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:07:35:00.00	308.5	g	70.3	1.694e-06	2	4	u	273	SAN	0.005	0	0	0	273
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:07:50:00.00	311.3	g	68.2	1.361e-06	3	4	u	273	SAN	0.01	0	0	0	273
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:07:52:00.00	311.7	g	66.7	1.06e-06	4	4	u	273	SAN	0.015	0	0	0	273
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:08:12:00.00	314.9	g	65.4	8.456e-07	5	4	u	273	SAN	0.02	0	0	0	273
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:08:14:00.00	313.8	g	64.1	5.482e-07	6	4	u	273	SAN	0.03	0	0	0	273
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:08:15:00.00	317.9	g	59.8	3.763e-07	7	4	u	273	SAN	0.04	0	0	0	273
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1:LP-DIR-AF	LT-AF-Z : DE-VM : LP-DIR-AF	0.5	2006:10:26:08:17:00.00	318.9	g	59.6	2.537e-07	8	4	u	273	SAN	0.05	0	0	0	273
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1:LP-DIR-AF	LT-AF-Z : DE-VM : LP-DIR-AF	0.6	2006:10:26:08:29:00.00	315.7	g	59.7	1.939e-07	9	4	u	273	SAN	0.06	0	0	0	273
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1:LP-DIR-AF	LT-AF-Z : DE-VM : LP-DIR-AF	0.6	2006:10:26:08:32:00.00	327.7	g	58.2	1.137e-07	10	4	u	273	SAN	0.08	0	0	0	273
This study	North Shore Volcanics	ns041a	ns041	ns041a1	ns041a1:LP-DIR-AF	LT-AF-Z : DE-VM : LP-DIR-AF	0.7	2006:10:26:08:36:00.00	308.8	g	58.2	7.769e-08	11	4	u	273	SAN	0.1	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-NO : LP-DIR-AF	0.4	2006:10:26:08:39:00.00	163.9	g	13.9	0.0001998	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:09:05:00.00	163.5	g	14	0.0001992	2	4	u	273	SAN	0.005	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:09:07:00.00	163	g	13.9	0.0001985	3	4	u	273	SAN	0.01	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:09:09:00.00	163.4	g	14	0.0001972	4	4	u	273	SAN	0.015	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:09:11:00.00	163.2	g	14	0.0001955	5	4	u	273	SAN	0.02	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:09:13:00.00	163.4	g	13.7	0.0001915	6	4	u	273	SAN	0.03	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:09:16:00.00	162.8	g	13.6	0.0001865	7	4	u	273	SAN	0.04	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : DE-VM : LP-DIR-AF	0.4	2006:10:26:09:27:00.00	163.1	g	13.6	0.0001805	8	4	u	273	SAN	0.05	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:09:44:00.00	163.2	g	13.6	0.0001743	9	4	u	273	SAN	0.06	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:09:46:00.00	162.7	g	13.3	0.0001576	10	4	u	273	SAN	0.08	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:09:48:00.00	162.7	g	13.2	0.0001383	11	4	u	273	SAN	0.1	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:09:50:00.00	162.8	g	13.2	0.0001153	12	4	u	273	SAN	0.12	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.3	2006:10:26:09:51:00.00	165.6	g	12.7	8.572e-05	13	4	u	273	SAN	0.15	0	0	0	273
This study	North Shore Volcanics	ns042a	ns042	ns042a1	ns042a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.4	2006:10:26:09:53:00.00	169.1	g	11.6	6.11e-05	14	4	u	273	SAN	0.18	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-NO : LP-DIR-AF	0.5	2006:10:26:09:54:00.00	306.9	g	37.9	1.874e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:10:00.00	311.9	g	42.7	1.975e-05	2	4	u	273	SAN	0.005	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:12:00.00	314.9	g	43.6	1.818e-05	3	4	u	273	SAN	0.01	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:14:00.00	315.6	g	43.3	1.524e-05	4	4	u	273	SAN	0.015	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:15:00.00	315.7	g	43.2	1.242e-05	5	4	u	273	SAN	0.02	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:17:00.00	316.9	g	42.6	8.319e-06	6	4	u	273	SAN	0.03	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:31:00.00	317.2	g	42.3	5.907e-06	7	4	u	273	SAN	0.04	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : DE-VM : LP-DIR-AF	0.5	2006:10:26:10:32:00.00	316.5	g	42	4.559e-06	8	4	u	273	SAN	0.05	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:35:00.00	316.7	g	42.2	3.558e-06	9	4	u	273	SAN	0.06	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:37:00.00	317.5	g	42.5	2.694e-06	10	4	u	273	SAN	0.08	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:39:00.00	316.6	g	41.9	2.223e-06	11	4	u	273	SAN	0.1	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:41:00.00	317	g	43.1	2.054e-06	12	4	u	273	SAN	0.12	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:42:00.00	317.6	g	42.3	1.862e-06	13	4	u	273	SAN	0.15	0	0	0	273
This study	North Shore Volcanics	ns043a	ns043	ns043a1	ns043a1:LP-DIR-AF	LT-AF-Z : LP-DIR-AF	0.5	2006:10:26:10:44:00.00	315.4	g	43	1.716e-06	14	4	u	273	SAN	0.18	0	0	0	273
This study	North Shore Volcanics	ns044a	ns044	ns044a1	ns044a1:LP-DIR-AF	LT-NO : LP-DIR-AF	0.4	2006:10:26:11:14:00.00	13.2	g	49	0.0001958	1	4	u	273	SAN	0	0	0	0	273
