tab 	measurements
citations	dir_dec	dir_inc	experiment	magn_moment	meas_pos_z	method_codes	number	quality	specimen	standard	timestamp	treat_ac_field	treat_temp
This study	332.03194475	-11.79904105	SI5b-198.8-D:NRM_demag(T,Hac)0	4.37E-06	0.467	LP-DIR-AF:LT-AF-Z	754430	g	SI5b-198.8-D	u	2011-08-01T17:59:12Z	0.08	300
This study	340.67223472	-1.729448608	SI5b-212.4-D:NRM_demag(T,Hac)0	2.56E-06	0.667	LP-DIR-AF:LT-AF-Z	754431	g	SI5b-212.4-D	u	2011-08-01T17:59:27Z	0.08	300
This study	348.27584536	-42.01480861	SI5b-214.0-D:NRM_demag(T,Hac)0	2.90E-06	0.867	LP-DIR-AF:LT-AF-Z	754432	g	SI5b-214.0-D	u	2011-08-01T17:59:42Z	0.08	300
This study	342.46346383	-21.75544467	SI5b-214.2-D:NRM_demag(T,Hac)0	2.55E-06	1.067	LP-DIR-AF:LT-AF-Z	754433	g	SI5b-214.2-D	u	2011-08-01T17:59:57Z	0.08	300
This study	337.97352196	21.89740319	SI5b-198.3-D:NRM_demag(T,Hac)0	2.26E-06	0.067	LP-DIR-AF:LT-AF-Z	754434	g	SI5b-198.3-D	u	2011-08-01T18:05:11Z	0.1	300
This study	3.380541865	21.65751358	SI5b-198.6-D:NRM_demag(T,Hac)0	2.99E-06	0.267	LP-DIR-AF:LT-AF-Z	754435	g	SI5b-198.6-D	u	2011-08-01T18:05:26Z	0.1	300
This study	331.79519189	-11.84682887	SI5b-198.8-D:NRM_demag(T,Hac)0	4.01E-06	0.467	LP-DIR-AF:LT-AF-Z	754436	g	SI5b-198.8-D	u	2011-08-01T18:05:41Z	0.1	300
This study	340.38580789	-1.421443475	SI5b-212.4-D:NRM_demag(T,Hac)0	2.18E-06	0.667	LP-DIR-AF:LT-AF-Z	754437	g	SI5b-212.4-D	u	2011-08-01T18:05:56Z	0.1	300
This study	347.62338855	-43.24027229	SI5b-214.0-D:NRM_demag(T,Hac)0	2.43E-06	0.867	LP-DIR-AF:LT-AF-Z	754438	g	SI5b-214.0-D	u	2011-08-01T18:06:11Z	0.1	300
This study	341.36634435	-21.0034049	SI5b-214.2-D:NRM_demag(T,Hac)0	1.97E-06	1.067	LP-DIR-AF:LT-AF-Z	754439	g	SI5b-214.2-D	u	2011-08-01T18:06:27Z	0.1	300
This study	338.80966357	21.37016641	SI5b-198.3-D:NRM_demag(T,Hac)0	2.06E-06	0.067	LP-DIR-AF:LT-AF-Z	754440	g	SI5b-198.3-D	u	2011-08-01T18:11:58Z	0.12	300
This study	3.554584137	21.89030143	SI5b-198.6-D:NRM_demag(T,Hac)0	2.68E-06	0.267	LP-DIR-AF:LT-AF-Z	754441	g	SI5b-198.6-D	u	2011-08-01T18:12:13Z	0.12	300
This study	331.75358856	-11.74715782	SI5b-198.8-D:NRM_demag(T,Hac)0	3.80E-06	0.467	LP-DIR-AF:LT-AF-Z	754442	g	SI5b-198.8-D	u	2011-08-01T18:12:28Z	0.12	300
This study	341.9281691	-2.133350247	SI5b-212.4-D:NRM_demag(T,Hac)0	2.10E-06	0.667	LP-DIR-AF:LT-AF-Z	754443	g	SI5b-212.4-D	u	2011-08-01T18:12:43Z	0.12	300
This study	348.09254477	-41.98013204	SI5b-214.0-D:NRM_demag(T,Hac)0	2.25E-06	0.867	LP-DIR-AF:LT-AF-Z	754444	g	SI5b-214.0-D	u	2011-08-01T18:12:58Z	0.12	300
This study	340.82410812	-21.17380879	SI5b-214.2-D:NRM_demag(T,Hac)0	1.74E-06	1.067	LP-DIR-AF:LT-AF-Z	754445	g	SI5b-214.2-D	u	2011-08-01T18:13:14Z	0.12	300
This study	339.00387371	21.17439175	SI5b-198.3-D:NRM_demag(T,Hac)0	1.89E-06	0.067	LP-DIR-AF:LT-AF-Z	754446	g	SI5b-198.3-D	u	2011-08-01T18:19:06Z	0.145	300
This study	3.9401741	22.76917313	SI5b-198.6-D:NRM_demag(T,Hac)0	2.45E-06	0.267	LP-DIR-AF:LT-AF-Z	754447	g	SI5b-198.6-D	u	2011-08-01T18:19:21Z	0.145	300
This study	332.01601491	-11.96657358	SI5b-198.8-D:NRM_demag(T,Hac)0	3.57E-06	0.467	LP-DIR-AF:LT-AF-Z	754448	g	SI5b-198.8-D	u	2011-08-01T18:19:37Z	0.145	300
This study	342.67746316	-1.630322564	SI5b-212.4-D:NRM_demag(T,Hac)0	1.96E-06	0.667	LP-DIR-AF:LT-AF-Z	754449	g	SI5b-212.4-D	u	2011-08-01T18:19:52Z	0.145	300
This study	348.26611488	-41.28476763	SI5b-214.0-D:NRM_demag(T,Hac)0	2.07E-06	0.867	LP-DIR-AF:LT-AF-Z	754450	g	SI5b-214.0-D	u	2011-08-01T18:20:07Z	0.145	300
This study	341.04112991	-21.88726297	SI5b-214.2-D:NRM_demag(T,Hac)0	1.72E-06	1.067	LP-DIR-AF:LT-AF-Z	754451	g	SI5b-214.2-D	u	2011-08-01T18:20:22Z	0.145	300
This study	339.14105694	21.76606489	SI5b-198.3-D:NRM_demag(T,Hac)0	1.76E-06	0.067	LP-DIR-AF:LT-AF-Z	754452	g	SI5b-198.3-D	u	2011-08-01T18:26:39Z	0.17	300
This study	3.397357639	23.09775521	SI5b-198.6-D:NRM_demag(T,Hac)0	2.45E-06	0.267	LP-DIR-AF:LT-AF-Z	754453	g	SI5b-198.6-D	u	2011-08-01T18:26:55Z	0.17	300
This study	331.99248348	-11.53656361	SI5b-198.8-D:NRM_demag(T,Hac)0	3.38E-06	0.467	LP-DIR-AF:LT-AF-Z	754454	g	SI5b-198.8-D	u	2011-08-01T18:27:10Z	0.17	300
This study	341.65787315	-1.20926622	SI5b-212.4-D:NRM_demag(T,Hac)0	1.88E-06	0.667	LP-DIR-AF:LT-AF-Z	754455	g	SI5b-212.4-D	u	2011-08-01T18:27:25Z	0.17	300
This study	348.04498258	-40.5347691	SI5b-214.0-D:NRM_demag(T,Hac)0	1.92E-06	0.867	LP-DIR-AF:LT-AF-Z	754456	g	SI5b-214.0-D	u	2011-08-01T18:27:40Z	0.17	300
This study	341.81173862	-19.76891294	SI5b-214.2-D:NRM_demag(T,Hac)0	1.61E-06	1.067	LP-DIR-AF:LT-AF-Z	754457	g	SI5b-214.2-D	u	2011-08-01T18:27:55Z	0.17	300
This study	324.49032557	2.228101357	SI5b-116.6-D:NRM_demag(T,Hac)0	6.96E-06	0.067	LP-DIR:LT-NO	755101	g	SI5b-116.6-D	u	2011-08-03T17:51:17Z	0	300
This study	318.18999009	2.049548777	SI5b-117.0-D:NRM_demag(T,Hac)0	7.07E-06	0.267	LP-DIR:LT-NO	755102	g	SI5b-117.0-D	u	2011-08-03T17:51:32Z	0	300
This study	314.62553974	11.27267314	SI5b-117.1-D:NRM_demag(T,Hac)0	6.50E-06	0.467	LP-DIR:LT-NO	755103	g	SI5b-117.1-D	u	2011-08-03T17:51:47Z	0	300
This study	325.7339148	10.72388929	SI5b-117.15-D:NRM_demag(T,Hac)0	6.32E-06	0.667	LP-DIR:LT-NO	755104	g	SI5b-117.15-D	u	2011-08-03T17:52:02Z	0	300
This study	14.34962859	24.76761696	SI5b-117.4-D:NRM_demag(T,Hac)0	7.38E-06	0.867	LP-DIR:LT-NO	755105	g	SI5b-117.4-D	u	2011-08-03T17:52:17Z	0	300
This study	321.4294543	18.83468023	SI5b-118.25-D:NRM_demag(T,Hac)0	4.35E-06	1.067	LP-DIR:LT-NO	755106	g	SI5b-118.25-D	u	2011-08-03T17:52:32Z	0	300
This study	324.87855199	0.285972167	SI5b-116.6-D:NRM_demag(T,Hac)0	7.08E-06	0.067	LP-DIR-AF:LT-AF-Z	755107	g	SI5b-116.6-D	u	2011-08-03T17:56:26Z	0.0025	300
This study	318.79655881	0.910975195	SI5b-117.0-D:NRM_demag(T,Hac)0	7.09E-06	0.267	LP-DIR-AF:LT-AF-Z	755108	g	SI5b-117.0-D	u	2011-08-03T17:56:41Z	0.0025	300
This study	315.19900984	9.565420924	SI5b-117.1-D:NRM_demag(T,Hac)0	6.52E-06	0.467	LP-DIR-AF:LT-AF-Z	755109	g	SI5b-117.1-D	u	2011-08-03T17:56:56Z	0.0025	300
This study	324.86002604	9.631824798	SI5b-117.15-D:NRM_demag(T,Hac)0	6.31E-06	0.667	LP-DIR-AF:LT-AF-Z	755110	g	SI5b-117.15-D	u	2011-08-03T17:57:11Z	0.0025	300
This study	13.66650362	23.93691551	SI5b-117.4-D:NRM_demag(T,Hac)0	7.43E-06	0.867	LP-DIR-AF:LT-AF-Z	755111	g	SI5b-117.4-D	u	2011-08-03T17:57:26Z	0.0025	300
This study	321.85923002	17.96648228	SI5b-118.25-D:NRM_demag(T,Hac)0	4.40E-06	1.067	LP-DIR-AF:LT-AF-Z	755112	g	SI5b-118.25-D	u	2011-08-03T17:57:41Z	0.0025	300
This study	326.68379772	-0.861286698	SI5b-116.6-D:NRM_demag(T,Hac)0	7.12E-06	0.067	LP-DIR-AF:LT-AF-Z	755113	g	SI5b-116.6-D	u	2011-08-03T18:01:38Z	0.0075	300
This study	320.28167492	0.313376315	SI5b-117.0-D:NRM_demag(T,Hac)0	7.07E-06	0.267	LP-DIR-AF:LT-AF-Z	755114	g	SI5b-117.0-D	u	2011-08-03T18:01:53Z	0.0075	300
This study	317.99975606	8.421594375	SI5b-117.1-D:NRM_demag(T,Hac)0	6.59E-06	0.467	LP-DIR-AF:LT-AF-Z	755115	g	SI5b-117.1-D	u	2011-08-03T18:02:08Z	0.0075	300
This study	326.40230745	8.688150817	SI5b-117.15-D:NRM_demag(T,Hac)0	6.45E-06	0.667	LP-DIR-AF:LT-AF-Z	755116	g	SI5b-117.15-D	u	2011-08-03T18:02:24Z	0.0075	300
This study	13.15471713	21.84796743	SI5b-117.4-D:NRM_demag(T,Hac)0	7.59E-06	0.867	LP-DIR-AF:LT-AF-Z	755117	g	SI5b-117.4-D	u	2011-08-03T18:02:39Z	0.0075	300
This study	324.9421266	16.24215719	SI5b-118.25-D:NRM_demag(T,Hac)0	4.64E-06	1.067	LP-DIR-AF:LT-AF-Z	755118	g	SI5b-118.25-D	u	2011-08-03T18:02:54Z	0.0075	300
This study	327.37401467	-1.093877511	SI5b-116.6-D:NRM_demag(T,Hac)0	6.86E-06	0.067	LP-DIR-AF:LT-AF-Z	755119	g	SI5b-116.6-D	u	2011-08-03T18:06:54Z	0.01	300
This study	320.8823002	0.237133472	SI5b-117.0-D:NRM_demag(T,Hac)0	6.79E-06	0.267	LP-DIR-AF:LT-AF-Z	755120	g	SI5b-117.0-D	u	2011-08-03T18:07:09Z	0.01	300
This study	318.96543854	8.16377866	SI5b-117.1-D:NRM_demag(T,Hac)0	6.34E-06	0.467	LP-DIR-AF:LT-AF-Z	755121	g	SI5b-117.1-D	u	2011-08-03T18:07:24Z	0.01	300
This study	327.17443232	8.333722837	SI5b-117.15-D:NRM_demag(T,Hac)0	6.25E-06	0.667	LP-DIR-AF:LT-AF-Z	755122	g	SI5b-117.15-D	u	2011-08-03T18:07:39Z	0.01	300
This study	13.24916816	21.02438165	SI5b-117.4-D:NRM_demag(T,Hac)0	7.38E-06	0.867	LP-DIR-AF:LT-AF-Z	755123	g	SI5b-117.4-D	u	2011-08-03T18:07:54Z	0.01	300
This study	326.2021818	15.74804324	SI5b-118.25-D:NRM_demag(T,Hac)0	4.66E-06	1.067	LP-DIR-AF:LT-AF-Z	755124	g	SI5b-118.25-D	u	2011-08-03T18:08:09Z	0.01	300
This study	328.21453576	-1.085491584	SI5b-116.6-D:NRM_demag(T,Hac)0	5.99E-06	0.067	LP-DIR-AF:LT-AF-Z	755125	g	SI5b-116.6-D	u	2011-08-03T18:12:13Z	0.015	300
This study	321.50924831	0.353854165	SI5b-117.0-D:NRM_demag(T,Hac)0	5.87E-06	0.267	LP-DIR-AF:LT-AF-Z	755126	g	SI5b-117.0-D	u	2011-08-03T18:12:29Z	0.015	300
This study	320.02473664	8.013981276	SI5b-117.1-D:NRM_demag(T,Hac)0	5.49E-06	0.467	LP-DIR-AF:LT-AF-Z	755127	g	SI5b-117.1-D	u	2011-08-03T18:12:44Z	0.015	300
This study	327.76631006	8.240273605	SI5b-117.15-D:NRM_demag(T,Hac)0	5.46E-06	0.667	LP-DIR-AF:LT-AF-Z	755128	g	SI5b-117.15-D	u	2011-08-03T18:12:59Z	0.015	300
This study	13.24156003	20.35203363	SI5b-117.4-D:NRM_demag(T,Hac)0	6.56E-06	0.867	LP-DIR-AF:LT-AF-Z	755129	g	SI5b-117.4-D	u	2011-08-03T18:13:14Z	0.015	300
This study	327.62388606	15.29509868	SI5b-118.25-D:NRM_demag(T,Hac)0	4.43E-06	1.067	LP-DIR-AF:LT-AF-Z	755130	g	SI5b-118.25-D	u	2011-08-03T18:13:29Z	0.015	300
This study	328.70357549	-0.921431929	SI5b-116.6-D:NRM_demag(T,Hac)0	4.91E-06	0.067	LP-DIR-AF:LT-AF-Z	755131	g	SI5b-116.6-D	u	2011-08-03T18:17:37Z	0.02	300
This study	321.85756717	0.585761432	SI5b-117.0-D:NRM_demag(T,Hac)0	4.69E-06	0.267	LP-DIR-AF:LT-AF-Z	755132	g	SI5b-117.0-D	u	2011-08-03T18:17:52Z	0.02	300
This study	320.54426419	8.249362288	SI5b-117.1-D:NRM_demag(T,Hac)0	4.38E-06	0.467	LP-DIR-AF:LT-AF-Z	755133	g	SI5b-117.1-D	u	2011-08-03T18:18:08Z	0.02	300
This study	328.13551141	8.420883429	SI5b-117.15-D:NRM_demag(T,Hac)0	4.37E-06	0.667	LP-DIR-AF:LT-AF-Z	755134	g	SI5b-117.15-D	u	2011-08-03T18:18:23Z	0.02	300
This study	13.54400187	20.00726719	SI5b-117.4-D:NRM_demag(T,Hac)0	5.41E-06	0.867	LP-DIR-AF:LT-AF-Z	755135	g	SI5b-117.4-D	u	2011-08-03T18:18:38Z	0.02	300
This study	328.91101779	15.13898888	SI5b-118.25-D:NRM_demag(T,Hac)0	3.98E-06	1.067	LP-DIR-AF:LT-AF-Z	755136	g	SI5b-118.25-D	u	2011-08-03T18:18:53Z	0.02	300
This study	328.93713586	-0.792001311	SI5b-116.6-D:NRM_demag(T,Hac)0	3.82E-06	0.067	LP-DIR-AF:LT-AF-Z	755137	g	SI5b-116.6-D	u	2011-08-03T18:23:06Z	0.025	300
This study	322.43586349	0.677798055	SI5b-117.0-D:NRM_demag(T,Hac)0	3.56E-06	0.267	LP-DIR-AF:LT-AF-Z	755138	g	SI5b-117.0-D	u	2011-08-03T18:23:21Z	0.025	300
This study	320.92299671	8.403865616	SI5b-117.1-D:NRM_demag(T,Hac)0	3.27E-06	0.467	LP-DIR-AF:LT-AF-Z	755139	g	SI5b-117.1-D	u	2011-08-03T18:23:36Z	0.025	300
This study	328.51515731	8.604117232	SI5b-117.15-D:NRM_demag(T,Hac)0	3.28E-06	0.667	LP-DIR-AF:LT-AF-Z	755140	g	SI5b-117.15-D	u	2011-08-03T18:23:51Z	0.025	300
This study	13.64014465	19.77161074	SI5b-117.4-D:NRM_demag(T,Hac)0	4.22E-06	0.867	LP-DIR-AF:LT-AF-Z	755141	g	SI5b-117.4-D	u	2011-08-03T18:24:07Z	0.025	300
This study	329.33848635	15.30778764	SI5b-118.25-D:NRM_demag(T,Hac)0	3.47E-06	1.067	LP-DIR-AF:LT-AF-Z	755142	g	SI5b-118.25-D	u	2011-08-03T18:24:22Z	0.025	300
This study	328.890536	-0.398063761	SI5b-116.6-D:NRM_demag(T,Hac)0	2.80E-06	0.067	LP-DIR-AF:LT-AF-Z	755143	g	SI5b-116.6-D	u	2011-08-03T18:28:39Z	0.03	300
This study	322.21291925	1.051328379	SI5b-117.0-D:NRM_demag(T,Hac)0	2.50E-06	0.267	LP-DIR-AF:LT-AF-Z	755144	g	SI5b-117.0-D	u	2011-08-03T18:28:54Z	0.03	300
This study	321.3188351	8.704172893	SI5b-117.1-D:NRM_demag(T,Hac)0	2.29E-06	0.467	LP-DIR-AF:LT-AF-Z	755145	g	SI5b-117.1-D	u	2011-08-03T18:29:09Z	0.03	300
This study	328.23101288	8.859691672	SI5b-117.15-D:NRM_demag(T,Hac)0	2.27E-06	0.667	LP-DIR-AF:LT-AF-Z	755146	g	SI5b-117.15-D	u	2011-08-03T18:29:25Z	0.03	300
This study	13.96326106	19.15979881	SI5b-117.4-D:NRM_demag(T,Hac)0	3.05E-06	0.867	LP-DIR-AF:LT-AF-Z	755147	g	SI5b-117.4-D	u	2011-08-03T18:29:40Z	0.03	300
This study	329.53099524	15.14983907	SI5b-118.25-D:NRM_demag(T,Hac)0	2.97E-06	1.067	LP-DIR-AF:LT-AF-Z	755148	g	SI5b-118.25-D	u	2011-08-03T18:29:55Z	0.03	300
This study	328.83992799	-0.062303615	SI5b-116.6-D:NRM_demag(T,Hac)0	2.05E-06	0.067	LP-DIR-AF:LT-AF-Z	755149	g	SI5b-116.6-D	u	2011-08-03T18:34:16Z	0.035	300
This study	322.1706067	1.681236235	SI5b-117.0-D:NRM_demag(T,Hac)0	1.73E-06	0.267	LP-DIR-AF:LT-AF-Z	755150	g	SI5b-117.0-D	u	2011-08-03T18:34:32Z	0.035	300
This study	320.99197465	9.167914231	SI5b-117.1-D:NRM_demag(T,Hac)0	1.57E-06	0.467	LP-DIR-AF:LT-AF-Z	755151	g	SI5b-117.1-D	u	2011-08-03T18:34:47Z	0.035	300
This study	328.08818445	8.727465126	SI5b-117.15-D:NRM_demag(T,Hac)0	1.59E-06	0.667	LP-DIR-AF:LT-AF-Z	755152	g	SI5b-117.15-D	u	2011-08-03T18:35:02Z	0.035	300
This study	14.17554563	19.04801515	SI5b-117.4-D:NRM_demag(T,Hac)0	2.20E-06	0.867	LP-DIR-AF:LT-AF-Z	755153	g	SI5b-117.4-D	u	2011-08-03T18:35:17Z	0.035	300
This study	330.15753593	15.31639968	SI5b-118.25-D:NRM_demag(T,Hac)0	2.57E-06	1.067	LP-DIR-AF:LT-AF-Z	755154	g	SI5b-118.25-D	u	2011-08-03T18:35:33Z	0.035	300
This study	329.67372439	0.42552532	SI5b-116.6-D:NRM_demag(T,Hac)0	1.61E-06	0.067	LP-DIR-AF:LT-AF-Z	755155	g	SI5b-116.6-D	u	2011-08-03T18:40:35Z	0.04	300
This study	321.48886286	1.330940784	SI5b-117.0-D:NRM_demag(T,Hac)0	1.26E-06	0.267	LP-DIR-AF:LT-AF-Z	755156	g	SI5b-117.0-D	u	2011-08-03T18:40:50Z	0.04	300
This study	321.32551701	9.136683024	SI5b-117.1-D:NRM_demag(T,Hac)0	1.19E-06	0.467	LP-DIR-AF:LT-AF-Z	755157	g	SI5b-117.1-D	u	2011-08-03T18:41:05Z	0.04	300
This study	327.72029076	8.862989166	SI5b-117.15-D:NRM_demag(T,Hac)0	1.18E-06	0.667	LP-DIR-AF:LT-AF-Z	755158	g	SI5b-117.15-D	u	2011-08-03T18:41:20Z	0.04	300
This study	14.0741005	19.02338629	SI5b-117.4-D:NRM_demag(T,Hac)0	1.68E-06	0.867	LP-DIR-AF:LT-AF-Z	755159	g	SI5b-117.4-D	u	2011-08-03T18:41:36Z	0.04	300
This study	330.23060088	15.42801969	SI5b-118.25-D:NRM_demag(T,Hac)0	2.32E-06	1.067	LP-DIR-AF:LT-AF-Z	755160	g	SI5b-118.25-D	u	2011-08-03T18:41:51Z	0.04	300
This study	327.74527013	1.042985273	SI5b-116.6-D:NRM_demag(T,Hac)0	8.51E-07	0.067	LP-DIR-AF:LT-AF-Z	755161	g	SI5b-116.6-D	u	2011-08-03T18:46:24Z	0.05	300
This study	323.47636999	3.782878479	SI5b-117.0-D:NRM_demag(T,Hac)0	6.96E-07	0.267	LP-DIR-AF:LT-AF-Z	755162	g	SI5b-117.0-D	u	2011-08-03T18:46:40Z	0.05	300
This study	319.57048309	9.427737032	SI5b-117.1-D:NRM_demag(T,Hac)0	6.22E-07	0.467	LP-DIR-AF:LT-AF-Z	755163	g	SI5b-117.1-D	u	2011-08-03T18:46:55Z	0.05	300
This study	328.78324191	9.534633673	SI5b-117.15-D:NRM_demag(T,Hac)0	6.27E-07	0.667	LP-DIR-AF:LT-AF-Z	755164	g	SI5b-117.15-D	u	2011-08-03T18:47:10Z	0.05	300
This study	12.76828341	18.07160173	SI5b-117.4-D:NRM_demag(T,Hac)0	8.87E-07	0.867	LP-DIR-AF:LT-AF-Z	755165	g	SI5b-117.4-D	u	2011-08-03T18:47:25Z	0.05	300
This study	330.15249061	15.46417183	SI5b-118.25-D:NRM_demag(T,Hac)0	1.80E-06	1.067	LP-DIR-AF:LT-AF-Z	755166	g	SI5b-118.25-D	u	2011-08-03T18:47:40Z	0.05	300
This study	330.59735101	3.795475255	SI5b-116.6-D:NRM_demag(T,Hac)0	5.54E-07	0.067	LP-DIR-AF:LT-AF-Z	755167	g	SI5b-116.6-D	u	2011-08-03T18:52:22Z	0.06	300
This study	315.79644689	4.596319222	SI5b-117.0-D:NRM_demag(T,Hac)0	3.54E-07	0.267	LP-DIR-AF:LT-AF-Z	755168	g	SI5b-117.0-D	u	2011-08-03T18:52:38Z	0.06	300
This study	312.80884077	9.518710283	SI5b-117.1-D:NRM_demag(T,Hac)0	3.41E-07	0.467	LP-DIR-AF:LT-AF-Z	755169	g	SI5b-117.1-D	u	2011-08-03T18:52:53Z	0.06	300
This study	325.54134104	11.40338123	SI5b-117.15-D:NRM_demag(T,Hac)0	3.53E-07	0.667	LP-DIR-AF:LT-AF-Z	755170	g	SI5b-117.15-D	u	2011-08-03T18:53:08Z	0.06	300
This study	11.9832011	19.18356164	SI5b-117.4-D:NRM_demag(T,Hac)0	5.10E-07	0.867	LP-DIR-AF:LT-AF-Z	755171	g	SI5b-117.4-D	u	2011-08-03T18:53:23Z	0.06	300
This study	331.01957621	15.9059964	SI5b-118.25-D:NRM_demag(T,Hac)0	1.47E-06	1.067	LP-DIR-AF:LT-AF-Z	755172	g	SI5b-118.25-D	u	2011-08-03T18:53:39Z	0.06	300
This study	321.30384432	4.760228797	SI5b-116.6-D:NRM_demag(T,Hac)0	2.25E-07	0.067	LP-DIR-AF:LT-AF-Z	755173	g	SI5b-116.6-D	u	2011-08-03T18:58:35Z	0.08	300
This study	312.06906291	3.505202471	SI5b-117.0-D:NRM_demag(T,Hac)0	2.19E-07	0.267	LP-DIR-AF:LT-AF-Z	755174	g	SI5b-117.0-D	u	2011-08-03T18:58:51Z	0.08	300
This study	312.20294703	13.4044335	SI5b-117.1-D:NRM_demag(T,Hac)0	1.59E-07	0.467	LP-DIR-AF:LT-AF-Z	755175	g	SI5b-117.1-D	u	2011-08-03T18:59:06Z	0.08	300
This study	325.80133922	11.98970061	SI5b-117.15-D:NRM_demag(T,Hac)0	2.39E-07	0.667	LP-DIR-AF:LT-AF-Z	755176	g	SI5b-117.15-D	u	2011-08-03T18:59:21Z	0.08	300
This study	5.818688269	16.68080965	SI5b-117.4-D:NRM_demag(T,Hac)0	3.61E-07	0.867	LP-DIR-AF:LT-AF-Z	755177	g	SI5b-117.4-D	u	2011-08-03T18:59:36Z	0.08	300
This study	328.00361688	15.98742852	SI5b-118.25-D:NRM_demag(T,Hac)0	9.93E-07	1.067	LP-DIR-AF:LT-AF-Z	755178	g	SI5b-118.25-D	u	2011-08-03T18:59:52Z	0.08	300
This study	322.14608959	2.921449518	SI5b-116.6-D:NRM_demag(T,Hac)0	1.80E-07	0.067	LP-DIR-AF:LT-AF-Z	755179	g	SI5b-116.6-D	u	2011-08-03T19:05:06Z	0.1	300
This study	298.22197152	1.37222898	SI5b-117.0-D:NRM_demag(T,Hac)0	1.84E-07	0.267	LP-DIR-AF:LT-AF-Z	755180	g	SI5b-117.0-D	u	2011-08-03T19:05:22Z	0.1	300
This study	299.54764823	7.582131192	SI5b-117.1-D:NRM_demag(T,Hac)0	2.20E-07	0.467	LP-DIR-AF:LT-AF-Z	755181	g	SI5b-117.1-D	u	2011-08-03T19:05:37Z	0.1	300
This study	295.12290926	13.48415038	SI5b-117.15-D:NRM_demag(T,Hac)0	1.01E-07	0.667	LP-DIR-AF:LT-AF-Z	755182	g	SI5b-117.15-D	u	2011-08-03T19:05:52Z	0.1	300
This study	7.97886853	30.33497961	SI5b-117.4-D:NRM_demag(T,Hac)0	1.32E-07	0.867	LP-DIR-AF:LT-AF-Z	755183	g	SI5b-117.4-D	u	2011-08-03T19:06:07Z	0.1	300
This study	329.89632529	15.57591355	SI5b-118.25-D:NRM_demag(T,Hac)0	7.91E-07	1.067	LP-DIR-AF:LT-AF-Z	755184	g	SI5b-118.25-D	u	2011-08-03T19:06:23Z	0.1	300
This study	324.81991708	3.174310373	SI5b-116.6-D:NRM_demag(T,Hac)0	1.82E-07	0.067	LP-DIR-AF:LT-AF-Z	755185	g	SI5b-116.6-D	u	2011-08-03T19:11:55Z	0.12	300
This study	260.0042505	-0.545911654	SI5b-117.0-D:NRM_demag(T,Hac)0	1.09E-07	0.267	LP-DIR-AF:LT-AF-Z	755186	g	SI5b-117.0-D	u	2011-08-03T19:12:10Z	0.12	300
This study	347.51026703	9.959174512	SI5b-117.1-D:NRM_demag(T,Hac)0	1.51E-07	0.467	LP-DIR-AF:LT-AF-Z	755187	g	SI5b-117.1-D	u	2011-08-03T19:12:26Z	0.12	300
This study	324.52093221	7.061834554	SI5b-117.15-D:NRM_demag(T,Hac)0	1.29E-07	0.667	LP-DIR-AF:LT-AF-Z	755188	g	SI5b-117.15-D	u	2011-08-03T19:12:41Z	0.12	300
This study	330.76683295	18.36672423	SI5b-117.4-D:NRM_demag(T,Hac)0	1.28E-07	0.867	LP-DIR-AF:LT-AF-Z	755189	g	SI5b-117.4-D	u	2011-08-03T19:12:56Z	0.12	300
This study	328.2641372	13.23648355	SI5b-118.25-D:NRM_demag(T,Hac)0	6.68E-07	1.067	LP-DIR-AF:LT-AF-Z	755190	g	SI5b-118.25-D	u	2011-08-03T19:13:11Z	0.12	300
This study	334.28542503	8.251128908	SI5b-116.6-D:NRM_demag(T,Hac)0	2.12E-07	0.067	LP-DIR-AF:LT-AF-Z	755191	g	SI5b-116.6-D	u	2011-08-03T19:19:05Z	0.145	300
This study	336.27743964	1.586024256	SI5b-117.0-D:NRM_demag(T,Hac)0	2.75E-07	0.267	LP-DIR-AF:LT-AF-Z	755192	g	SI5b-117.0-D	u	2011-08-03T19:19:21Z	0.145	300
This study	334.74719681	8.200837805	SI5b-117.1-D:NRM_demag(T,Hac)0	1.04E-07	0.467	LP-DIR-AF:LT-AF-Z	755193	g	SI5b-117.1-D	u	2011-08-03T19:19:36Z	0.145	300
This study	325.97661092	6.72901628	SI5b-117.15-D:NRM_demag(T,Hac)0	1.21E-07	0.667	LP-DIR-AF:LT-AF-Z	755194	g	SI5b-117.15-D	u	2011-08-03T19:19:51Z	0.145	300
This study	36.51837352	41.57450534	SI5b-117.4-D:NRM_demag(T,Hac)0	4.54E-08	0.867	LP-DIR-AF:LT-AF-Z	755195	g	SI5b-117.4-D	u	2011-08-03T19:20:06Z	0.145	300
This study	333.96321623	14.75177417	SI5b-118.25-D:NRM_demag(T,Hac)0	4.69E-07	1.067	LP-DIR-AF:LT-AF-Z	755196	g	SI5b-118.25-D	u	2011-08-03T19:20:22Z	0.145	300
This study	310.29489552	19.1697437	SI5b-116.6-D:NRM_demag(T,Hac)0	1.15E-07	0.067	LP-DIR-AF:LT-AF-Z	755197	g	SI5b-116.6-D	u	2011-08-03T19:26:40Z	0.17	300
This study	290.3251496	28.1458395	SI5b-117.0-D:NRM_demag(T,Hac)0	9.80E-08	0.267	LP-DIR-AF:LT-AF-Z	755198	g	SI5b-117.0-D	u	2011-08-03T19:26:55Z	0.17	300
