tab 	pmag_samples
er_location_name	er_sample_name	er_site_name	er_specimen_names	sample_dec	sample_inc	sample_n	sample_n_lines	sample_tilt_correction
Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	115.6	-36.5	1	1	100
Simpson Island	SI9-3.90	SI9(0.0 to 9.2)	SI9-3.90a	95.8	-70.5	1	1	0
Simpson Island	SI9-3.90	SI9(0.0 to 9.2)	SI9-3.90a	55.4	-63.6	1	1	100
Simpson Island	SI9-4.00	SI9(0.0 to 9.2)	SI9-4.00a	89.9	-72.4	1	1	0
Simpson Island	SI9-4.00	SI9(0.0 to 9.2)	SI9-4.00a	49.3	-63.5	1	1	100
Simpson Island	SI9-4.80	SI9(0.0 to 9.2)	SI9-4.80a	113.1	-75.3	1	1	0
Simpson Island	SI9-4.80	SI9(0.0 to 9.2)	SI9-4.80a	53.4	-70.3	1	1	100
Simpson Island	SI9-4.81	SI9(0.0 to 9.2)	SI9-4.81a	108.2	-73.6	1	1	0
Simpson Island	SI9-4.81	SI9(0.0 to 9.2)	SI9-4.81a	55.6	-68.3	1	1	100
Simpson Island	SI9-6.50	SI9(0.0 to 9.2)	SI9-6.50a	95.8	-69.7	1	1	0
Simpson Island	SI9-6.50	SI9(0.0 to 9.2)	SI9-6.50a	56.4	-62.9	1	1	100
Simpson Island	SI9-6.68	SI9(0.0 to 9.2)	SI9-6.68a	117.1	-77.6	1	1	0
Simpson Island	SI9-6.68	SI9(0.0 to 9.2)	SI9-6.68a	47.9	-72.1	1	1	100
Simpson Island	SI9-6.70	SI9(0.0 to 9.2)	SI9-6.70a	118.6	-72.3	1	1	0
Simpson Island	SI9-6.70	SI9(0.0 to 9.2)	SI9-6.70a	63.3	-70.1	1	1	100
Simpson Island	SI9-14.00	SI9(12.0 to 21.2)	SI9-14.00a	96.3	-64.1	1	1	0
Simpson Island	SI9-14.00	SI9(12.0 to 21.2)	SI9-14.00a	64	-58.7	1	1	100
Simpson Island	SI9-14.20	SI9(12.0 to 21.2)	SI9-14.20a	110.8	-71.6	1	1	0
Simpson Island	SI9-14.20	SI9(12.0 to 21.2)	SI9-14.20a	61	-67.8	1	1	100
Simpson Island	SI9-14.21	SI9(12.0 to 21.2)	SI9-14.21a	112.9	-74.4	1	1	0
Simpson Island	SI9-14.21	SI9(12.0 to 21.2)	SI9-14.21a	55.7	-69.8	1	1	100
Simpson Island	SI9-14.50	SI9(12.0 to 21.2)	SI9-14.50a	83.2	-69.8	1	1	0
Simpson Island	SI9-14.50	SI9(12.0 to 21.2)	SI9-14.50a	49.3	-60.1	1	1	100
Simpson Island	SI9-14.80	SI9(12.0 to 21.2)	SI9-14.80a	113.3	-70.7	1	1	0
Simpson Island	SI9-14.80	SI9(12.0 to 21.2)	SI9-14.80a	64.3	-67.9	1	1	100
Simpson Island	SI9-15.30	SI9(12.0 to 21.2)	SI9-15.30a	126.5	-66.5	1	1	0
Simpson Island	SI9-15.30	SI9(12.0 to 21.2)	SI9-15.30a	81.4	-68.9	1	1	100
Simpson Island	SI9-16.00	SI9(12.0 to 21.2)	SI9-16.00a	109.8	-64.9	1	1	0
Simpson Island	SI9-16.00	SI9(12.0 to 21.2)	SI9-16.00a	72.4	-62.8	1	1	100
Simpson Island	SI9-16.10	SI9(12.0 to 21.2)	SI9-16.10a	109.7	-66.5	1	1	0
Simpson Island	SI9-16.10	SI9(12.0 to 21.2)	SI9-16.10a	69.8	-64	1	1	100
Simpson Island	SI9-80.60	SI9(66.9 to 84.0)	SI9-80.60a	107.1	-63.5	1	1	0
Simpson Island	SI9-80.60	SI9(66.9 to 84.0)	SI9-80.60a	72.2	-61.1	1	1	100
Simpson Island	SI9-80.70	SI9(66.9 to 84.0)	SI9-80.70a	124.5	-68.8	1	1	0
Simpson Island	SI9-80.70	SI9(66.9 to 84.0)	SI9-80.70a	75	-69.8	1	1	100
Simpson Island	SI9-81.20	SI9(66.9 to 84.0)	SI9-81.20a	106.5	-65.8	1	1	0
Simpson Island	SI9-81.20	SI9(66.9 to 84.0)	SI9-81.20a	68.6	-62.8	1	1	100
Simpson Island	SI9-81.30	SI9(66.9 to 84.0)	SI9-81.30a	118.2	-74.8	1	1	0
Simpson Island	SI9-81.30	SI9(66.9 to 84.0)	SI9-81.30a	56.4	-71.3	1	1	100
Simpson Island	SI9-81.40	SI9(66.9 to 84.0)	SI9-81.40a	123.5	-72.4	1	1	0
Simpson Island	SI9-81.40	SI9(66.9 to 84.0)	SI9-81.40a	65.5	-71.5	1	1	100
Simpson Island	SI9-81.85	SI9(66.9 to 84.0)	SI9-81.85a	119.5	-70.2	1	1	0
Simpson Island	SI9-81.85	SI9(66.9 to 84.0)	SI9-81.85a	69	-69.2	1	1	100
Simpson Island	SI9-81.90	SI9(66.9 to 84.0)	SI9-81.90a	118.8	-73.2	1	1	0
Simpson Island	SI9-81.90	SI9(66.9 to 84.0)	SI9-81.90a	61.3	-70.6	1	1	100
Simpson Island	SI9-84.60	SI9(84.0 to 88.9)	SI9-84.60a	123.6	-74.1	1	1	0
Simpson Island	SI9-84.60	SI9(84.0 to 88.9)	SI9-84.60a	60.8	-72.3	1	1	100
Simpson Island	SI9-84.70	SI9(84.0 to 88.9)	SI9-84.70a	135.8	-76.3	1	1	0
Simpson Island	SI9-84.70	SI9(84.0 to 88.9)	SI9-84.70a	56.2	-75.9	1	1	100
Simpson Island	SI9-85.10	SI9(84.0 to 88.9)	SI9-85.10a	93.3	-73.8	1	1	0
Simpson Island	SI9-85.10	SI9(84.0 to 88.9)	SI9-85.10a	48.6	-65.2	1	1	100
Simpson Island	SI9-85.15	SI9(84.0 to 88.9)	SI9-85.15a	91.3	-72.5	1	1	0
Simpson Island	SI9-85.15	SI9(84.0 to 88.9)	SI9-85.15a	49.8	-63.8	1	1	100
Simpson Island	SI9-85.20	SI9(84.0 to 88.9)	SI9-85.20a	96.3	-74.4	1	1	0
Simpson Island	SI9-85.20	SI9(84.0 to 88.9)	SI9-85.20a	48.9	-66.2	1	1	100
Simpson Island	SI9-85.40	SI9(84.0 to 88.9)	SI9-85.40a	94.9	-71.8	1	1	0
Simpson Island	SI9-85.40	SI9(84.0 to 88.9)	SI9-85.40a	52.7	-64.1	1	1	100
Simpson Island	SI9-85.60	SI9(84.0 to 88.9)	SI9-85.60a	113	-82.1	1	1	0
Simpson Island	SI9-85.60	SI9(84.0 to 88.9)	SI9-85.60a	33.2	-72.5	1	1	100
Simpson Island	SI9-85.64	SI9(84.0 to 88.9)	SI9-85.64a	96.1	-84.5	1	1	0
Simpson Island	SI9-85.64	SI9(84.0 to 88.9)	SI9-85.64a	24.3	-71.1	1	1	100
Simpson Island	SI9-142.8	SI9(139.8 to 160.0)	SI9-142.8a	127.4	-48.2	1	1	0
Simpson Island	SI9-142.8	SI9(139.8 to 160.0)	SI9-142.8a	105.9	-54.4	1	1	100
Simpson Island	SI9-143.4	SI9(139.8 to 160.0)	SI9-143.4a	122.2	-53.8	1	1	0
Simpson Island	SI9-143.4	SI9(139.8 to 160.0)	SI9-143.4a	95.9	-57.8	1	1	100
Simpson Island	SI9-143.6	SI9(139.8 to 160.0)	SI9-143.6a	133.1	-44.8	1	1	0
Simpson Island	SI9-143.6	SI9(139.8 to 160.0)	SI9-143.6a	114.5	-53	1	1	100
Simpson Island	SI9-144.8	SI9(139.8 to 160.0)	SI9-144.8a	119.6	-55.4	1	1	0
Simpson Island	SI9-144.8	SI9(139.8 to 160.0)	SI9-144.8a	92	-58.2	1	1	100
Simpson Island	SI9-146.0	SI9(139.8 to 160.0)	SI9-146.0a	113.1	-48	1	1	0
Simpson Island	SI9-146.0	SI9(139.8 to 160.0)	SI9-146.0a	92.2	-49.9	1	1	100
Simpson Island	SI9-146.4	SI9(139.8 to 160.0)	SI9-146.4a	111.2	-42.6	1	1	0
Simpson Island	SI9-146.4	SI9(139.8 to 160.0)	SI9-146.4a	93.9	-44.4	1	1	100
Simpson Island	SI9-148.3	SI9(139.8 to 160.0)	SI9-148.3a	111	-48.3	1	1	0
Simpson Island	SI9-148.3	SI9(139.8 to 160.0)	SI9-148.3a	90.1	-49.5	1	1	100
Simpson Island	SI9-148.4	SI9(139.8 to 160.0)	SI9-148.4a	104.7	-44.7	1	1	0
Simpson Island	SI9-148.4	SI9(139.8 to 160.0)	SI9-148.4a	86.8	-44.3	1	1	100
Simpson Island	SI9-162.90	SI9(160.0 to 166.5)	SI9-162.90a	103.8	-48.6	1	1	0
Simpson Island	SI9-162.90	SI9(160.0 to 166.5)	SI9-162.90a	83.5	-47.6	1	1	100
Simpson Island	SI9-163.50	SI9(160.0 to 166.5)	SI9-163.50a	114.6	-45.1	1	1	0
Simpson Island	SI9-163.50	SI9(160.0 to 166.5)	SI9-163.50a	95.7	-47.8	1	1	100
Simpson Island	SI9-163.90	SI9(160.0 to 166.5)	SI9-163.90a	131.6	-49.9	1	1	0
Simpson Island	SI9-163.90	SI9(160.0 to 166.5)	SI9-163.90a	108.9	-57.2	1	1	100
Simpson Island	SI9-164.10	SI9(160.0 to 166.5)	SI9-164.10a	121.8	-53.3	1	1	0
Simpson Island	SI9-164.10	SI9(160.0 to 166.5)	SI9-164.10a	96	-57.1	1	1	100
Simpson Island	SI9-164.20	SI9(160.0 to 166.5)	SI9-164.20a	123.1	-45.1	1	1	0
Simpson Island	SI9-164.20	SI9(160.0 to 166.5)	SI9-164.20a	103.8	-50.2	1	1	100
Simpson Island	SI9-164.25	SI9(160.0 to 166.5)	SI9-164.25a	123.1	-44.1	1	1	0
Simpson Island	SI9-164.25	SI9(160.0 to 166.5)	SI9-164.25a	104.5	-49.5	1	1	100
Simpson Island	SI9-164.30	SI9(160.0 to 166.5)	SI9-164.30a	119.1	-53.4	1	1	0
Simpson Island	SI9-164.30	SI9(160.0 to 166.5)	SI9-164.30a	93.4	-56.5	1	1	100
Simpson Island	SI9-164.40	SI9(160.0 to 166.5)	SI9-164.40a	128.7	-51.7	1	1	0
Simpson Island	SI9-164.40	SI9(160.0 to 166.5)	SI9-164.40a	104.3	-57.9	1	1	100
Simpson Island	SI9-166.9	SI9(166.5 to 171.4)	SI9-166.9a	149.4	-58.5	1	1	0
Simpson Island	SI9-166.9	SI9(166.5 to 171.4)	SI9-166.9a	119.4	-69.9	1	1	100
Simpson Island	SI9-167.0	SI9(166.5 to 171.4)	SI9-167.0a	134.1	-47.5	1	1	0
Simpson Island	SI9-167.0	SI9(166.5 to 171.4)	SI9-167.0a	113.6	-55.8	1	1	100
Simpson Island	SI9-167.1	SI9(166.5 to 171.4)	SI9-167.1a	124.4	-33.6	1	1	0
Simpson Island	SI9-167.1	SI9(166.5 to 171.4)	SI9-167.1a	111.6	-40.1	1	1	100
Simpson Island	SI9-167.2	SI9(166.5 to 171.4)	SI9-167.2a	112.2	-26.4	1	1	0
Simpson Island	SI9-167.2	SI9(166.5 to 171.4)	SI9-167.2a	102.7	-29.7	1	1	100
Simpson Island	SI9-167.3	SI9(166.5 to 171.4)	SI9-167.3a	115.9	-53	1	1	0
Simpson Island	SI9-167.3	SI9(166.5 to 171.4)	SI9-167.3a	90.9	-55.1	1	1	100
Simpson Island	SI9-167.6	SI9(166.5 to 171.4)	SI9-167.6a	132.7	-50.1	1	1	0
Simpson Island	SI9-167.6	SI9(166.5 to 171.4)	SI9-167.6a	109.9	-57.8	1	1	100
Simpson Island	SI9-167.7	SI9(166.5 to 171.4)	SI9-167.7a	138.6	-47	1	1	0
Simpson Island	SI9-167.7	SI9(166.5 to 171.4)	SI9-167.7a	118.7	-56.6	1	1	100
Simpson Island	SI9-168.1	SI9(166.5 to 171.4)	SI9-168.1a	136.8	-46.5	1	1	0
Simpson Island	SI9-168.1	SI9(166.5 to 171.4)	SI9-168.1a	117.2	-55.7	1	1	100
Simpson Island	SI9-173.0	SI9(171.4 to 188.8)	SI9-173.0a	133.2	-37.1	1	1	0
Simpson Island	SI9-173.0	SI9(171.4 to 188.8)	SI9-173.0a	119.1	-46	1	1	100
Simpson Island	SI9-173.1	SI9(171.4 to 188.8)	SI9-173.1a	138.1	-43	1	1	0
Simpson Island	SI9-173.1	SI9(171.4 to 188.8)	SI9-173.1a	121.1	-52.9	1	1	100
Simpson Island	SI9-173.3	SI9(171.4 to 188.8)	SI9-173.3a	133.1	-42	1	1	0
Simpson Island	SI9-173.3	SI9(171.4 to 188.8)	SI9-173.3a	116.3	-50.4	1	1	100
Simpson Island	SI9-173.5	SI9(171.4 to 188.8)	SI9-173.5a	116.8	-34.7	1	1	0
Simpson Island	SI9-173.5	SI9(171.4 to 188.8)	SI9-173.5a	103.5	-38.7	1	1	100
Simpson Island	SI9-173.6	SI9(171.4 to 188.8)	SI9-173.6a	115.5	-34.4	1	1	0
Simpson Island	SI9-173.6	SI9(171.4 to 188.8)	SI9-173.6a	102.4	-38.2	1	1	100
Simpson Island	SI9-173.7	SI9(171.4 to 188.8)	SI9-173.7a	128.6	-41.8	1	1	0
Simpson Island	SI9-173.7	SI9(171.4 to 188.8)	SI9-173.7a	111.6	-49.1	1	1	100
Simpson Island	SI9-315.30	SI9(312.1 to 321.0)	SI9-315.30a	150.2	-47.3	1	1	0
Simpson Island	SI9-315.30	SI9(312.1 to 321.0)	SI9-315.30a	132.5	-60.1	1	1	100
Simpson Island	SI9-315.35	SI9(312.1 to 321.0)	SI9-315.35a	140.9	-47.4	1	1	0
Simpson Island	SI9-315.35	SI9(312.1 to 321.0)	SI9-315.35a	121.2	-57.7	1	1	100
Simpson Island	SI9-315.40	SI9(312.1 to 321.0)	SI9-315.40a	147.6	-50.5	1	1	0
Simpson Island	SI9-315.40	SI9(312.1 to 321.0)	SI9-315.40a	126.5	-62.3	1	1	100
Simpson Island	SI9-316.40	SI9(312.1 to 321.0)	SI9-316.40a	143.7	-50.1	1	1	0
Simpson Island	SI9-316.40	SI9(312.1 to 321.0)	SI9-316.40a	122.2	-60.9	1	1	100
Simpson Island	SI9-316.80	SI9(312.1 to 321.0)	SI9-316.80a	140.8	-56.4	1	1	0
Simpson Island	SI9-316.80	SI9(312.1 to 321.0)	SI9-316.80a	111.9	-65.6	1	1	100
Simpson Island	SI9-317.10	SI9(312.1 to 321.0)	SI9-317.10a	145.4	-52.8	1	1	0
Simpson Island	SI9-317.10	SI9(312.1 to 321.0)	SI9-317.10a	121.6	-63.8	1	1	100
Simpson Island	SI9-317.60	SI9(312.1 to 321.0)	SI9-317.60a	137.1	-49.1	1	1	0
Simpson Island	SI9-317.60	SI9(312.1 to 321.0)	SI9-317.60a	115.5	-58.1	1	1	100
Simpson Island	SI9-317.70	SI9(312.1 to 321.0)	SI9-317.70a	142.7	-49.2	1	1	0
Simpson Island	SI9-317.70	SI9(312.1 to 321.0)	SI9-317.70a	121.8	-59.8	1	1	100
Simpson Island	SI9-337.4	SI9(336.4 to 353.8)	SI9-337.4a	136	-45.2	1	1	0
Simpson Island	SI9-337.4	SI9(336.4 to 353.8)	SI9-337.4a	117.3	-54.2	1	1	100
Simpson Island	SI9-337.7	SI9(336.4 to 353.8)	SI9-337.7a	147.8	-45.6	1	1	0
Simpson Island	SI9-337.7	SI9(336.4 to 353.8)	SI9-337.7a	130.8	-57.9	1	1	100
Simpson Island	SI9-337.8	SI9(336.4 to 353.8)	SI9-337.8a	138.6	-49.6	1	1	0
Simpson Island	SI9-337.8	SI9(336.4 to 353.8)	SI9-337.8a	116.7	-59	1	1	100
Simpson Island	SI9-337.9	SI9(336.4 to 353.8)	SI9-337.9a	125.4	-50	1	1	0
Simpson Island	SI9-337.9	SI9(336.4 to 353.8)	SI9-337.9a	102.5	-55.4	1	1	100
Simpson Island	SI9-338.3	SI9(336.4 to 353.8)	SI9-338.3a	143.9	-48.4	1	1	0
Simpson Island	SI9-338.3	SI9(336.4 to 353.8)	SI9-338.3a	123.9	-59.5	1	1	100
Simpson Island	SI9-338.5	SI9(336.4 to 353.8)	SI9-338.5a	127.1	-45.4	1	1	0
Simpson Island	SI9-338.5	SI9(336.4 to 353.8)	SI9-338.5a	107.7	-51.9	1	1	100
Simpson Island	SI9-340.2	SI9(336.4 to 353.8)	SI9-340.2a	130.8	-48.3	1	1	0
Simpson Island	SI9-340.2	SI9(336.4 to 353.8)	SI9-340.2a	109.3	-55.5	1	1	100
Simpson Island	SI9-340.3	SI9(336.4 to 353.8)	SI9-340.3a	135.8	-46.7	1	1	0
Simpson Island	SI9-340.3	SI9(336.4 to 353.8)	SI9-340.3a	116	-55.6	1	1	100
Simpson Island	SI9-377.0	SI9(375.9 to 381.0)	SI9-377.0a	132.5	-53.2	1	1	0
Simpson Island	SI9-377.0	SI9(375.9 to 381.0)	SI9-377.0a	106.6	-60.4	1	1	100
Simpson Island	SI9-377.3	SI9(375.9 to 381.0)	SI9-377.3a	129.7	-46.1	1	1	0
Simpson Island	SI9-377.3	SI9(375.9 to 381.0)	SI9-377.3a	109.9	-53.2	1	1	100
Simpson Island	SI9-377.4	SI9(375.9 to 381.0)	SI9-377.4a	138.7	-42	1	1	0
Simpson Island	SI9-377.4	SI9(375.9 to 381.0)	SI9-377.4a	122.4	-52	1	1	100
Simpson Island	SI9-377.6	SI9(375.9 to 381.0)	SI9-377.6a	142.7	-43.6	1	1	0
Simpson Island	SI9-377.6	SI9(375.9 to 381.0)	SI9-377.6a	125.8	-54.7	1	1	100
Simpson Island	SI9-390.20	SI9(387.6 to 395.3)	SI9-390.20a	134.7	-59.3	1	1	0
Simpson Island	SI9-390.20	SI9(387.6 to 395.3)	SI9-390.20a	101.4	-66.1	1	1	100
Simpson Island	SI9-390.30	SI9(387.6 to 395.3)	SI9-390.30a	148.5	-50.6	1	1	0
Simpson Island	SI9-390.30	SI9(387.6 to 395.3)	SI9-390.30a	127.5	-62.6	1	1	100
Simpson Island	SI9-390.90	SI9(387.6 to 395.3)	SI9-390.90a	132.0	-40.1	1	1	0
Simpson Island	SI9-390.90	SI9(387.6 to 395.3)	SI9-390.90a	116.2	-48.3	1	1	100
Simpson Island	SI9-391.00	SI9(387.6 to 395.3)	SI9-391.00a	166.9	-29.6	1	1	0
Simpson Island	SI9-391.00	SI9(387.6 to 395.3)	SI9-391.00a	161.4	-46.2	1	1	100
Simpson Island	SI9-391.10	SI9(387.6 to 395.3)	SI9-391.10a	143.9	-40.5	1	1	0
Simpson Island	SI9-391.10	SI9(387.6 to 395.3)	SI9-391.10a	129.2	-52.2	1	1	100
Simpson Island	SI9-391.50	SI9(387.6 to 395.3)	SI9-391.50a	139.1	-40.7	1	1	0
Simpson Island	SI9-391.50	SI9(387.6 to 395.3)	SI9-391.50a	123.5	-51	1	1	100
Simpson Island	SI9-391.51	SI9(387.6 to 395.3)	SI9-391.51a	140.8	-52	1	1	0
Simpson Island	SI9-391.51	SI9(387.6 to 395.3)	SI9-391.51a	117	-61.8	1	1	100
Simpson Island	SI9-392.30	SI9(387.6 to 395.3)	SI9-392.30a	125	-42.7	1	1	0
Simpson Island	SI9-392.30	SI9(387.6 to 395.3)	SI9-392.30a	107.4	-48.8	1	1	100
Simpson Island	SI9-396.10	SI9(395.3 to 399.3)	SI9-396.10a	132.1	-52.1	1	1	0
Simpson Island	SI9-396.10	SI9(395.3 to 399.3)	SI9-396.10a	107.4	-59.3	1	1	100
Simpson Island	SI9-396.50	SI9(395.3 to 399.3)	SI9-396.50a	137.1	-48	1	1	0
Simpson Island	SI9-396.50	SI9(395.3 to 399.3)	SI9-396.50a	116.4	-57.1	1	1	100
Simpson Island	SI9-396.51	SI9(395.3 to 399.3)	SI9-396.51a	152.4	-52.5	1	1	0
Simpson Island	SI9-396.51	SI9(395.3 to 399.3)	SI9-396.51a	130.9	-65.4	1	1	100
Simpson Island	SI9-396.60	SI9(395.3 to 399.3)	SI9-396.60a	141.9	-55.9	1	1	0
Simpson Island	SI9-396.60	SI9(395.3 to 399.3)	SI9-396.60a	113.9	-65.5	1	1	0
Simpson Island	SI9-396.80	SI9(395.3 to 399.3)	SI9-396.80a	144.5	-51.4	1	1	0
Simpson Island	SI9-396.80	SI9(395.3 to 399.3)	SI9-396.80a	121.9	-62.3	1	1	100
Simpson Island	SI9-396.85	SI9(395.3 to 399.3)	SI9-396.85a	151.1	-58.1	1	1	0
Simpson Island	SI9-396.85	SI9(395.3 to 399.3)	SI9-396.85a	122	-70	1	1	100
Simpson Island	SI9-396.90	SI9(395.3 to 399.3)	SI9-396.90a	145.2	-54.8	1	1	0
Simpson Island	SI9-396.90	SI9(395.3 to 399.3)	SI9-396.90a	119.1	-65.5	1	1	100
Simpson Island	SI9-D2	SI9(D1-D9)	SI9-D2a	115.6	-49	1	1	0
Simpson Island	SI9-D2	SI9(D1-D9)	SI9-D2a	93.9	-51.5	1	1	100
Simpson Island	SI9-D3	SI9(D1-D9)	SI9-D3a	115.6	-46.2	1	1	0
Simpson Island	SI9-D3	SI9(D1-D9)	SI9-D3a	95.8	-48.9	1	1	100
Simpson Island	SI9-D4	SI9(D1-D9)	SI9-D4a	120.6	-58.8	1	1	0
Simpson Island	SI9-D4	SI9(D1-D9)	SI9-D4a	88.9	-61.3	1	1	100
Simpson Island	SI9-D6	SI9(D1-D9)	SI9-D6a	123.5	-61.4	1	1	0
Simpson Island	SI9-D6	SI9(D1-D9)	SI9-D6a	88	-64.3	1	1	100
Simpson Island	SI9-D7	SI9(D1-D9)	SI9-D7a	108.3	-49.2	1	1	0
Simpson Island	SI9-D7	SI9(D1-D9)	SI9-D7a	87.2	-49.4	1	1	100
Simpson Island	SI9-D8	SI9(D1-D9)	SI9-D8a	126.5	-39.6	1	1	0
Simpson Island	SI9-D8	SI9(D1-D9)	SI9-D8a	110.8	-46.3	1	1	100
Simpson Island	SI9-D9	SI9(D1-D9)	SI9-D9a	100.3	-33.3	1	1	0
Simpson Island	SI9-D9	SI9(D1-D9)	SI9-D9a	88.5	-32.5	1	1	100
Simpson Island	SI9-D10	SI9(D10 to D18)	SI9-D10a	293.3	45.4	1	1	0
Simpson Island	SI9-D10	SI9(D10 to D18)	SI9-D10a	274.2	47.6	1	1	100
Simpson Island	SI9-D11	SI9(D10 to D18)	SI9-D11a	282.8	34	1	1	0
Simpson Island	SI9-D11	SI9(D10 to D18)	SI9-D11a	270.5	33.9	1	1	100
Simpson Island	SI9-D12	SI9(D10 to D18)	SI9-D12a	196.3	45.1	1	1	0
Simpson Island	SI9-D12	SI9(D10 to D18)	SI9-D12a	194.4	27.2	1	1	100
Simpson Island	SI9-D13	SI9(D10 to D18)	SI9-D13a	295.3	47.5	1	1	0
Simpson Island	SI9-D13	SI9(D10 to D18)	SI9-D13a	274.7	50.1	1	1	100
Simpson Island	SI9-D14	SI9(D10 to D18)	SI9-D14a	353.7	53.5	1	1	0
Simpson Island	SI9-D14	SI9(D10 to D18)	SI9-D14a	342.6	70.6	1	1	100
Simpson Island	SI9-D16	SI9(D10 to D18)	SI9-D16a	296.1	55.4	1	1	0
Simpson Island	SI9-D16	SI9(D10 to D18)	SI9-D16a	268.8	57.2	1	1	100
Simpson Island	SI9-D17	SI9(D10 to D18)	SI9-D17a	40.1	55.6	1	1	0
Simpson Island	SI9-D17	SI9(D10 to D18)	SI9-D17a	64.7	68.6	1	1	100
Simpson Island	SI9-D18	SI9(D10 to D18)	SI9-D18a	299.3	50.2	1	1	0
Simpson Island	SI9-D18	SI9(D10 to D18)	SI9-D18a	276.4	53.7	1	1	100
