tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_instrument_codes	magic_method_codes	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_dec	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	Simpson Island	SI8-31.5	SI8(19.3 to 45.0)	SI8-31.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	98.5	-57.2	0.3	13	100
This study	Simpson Island	SI8-31.7	SI8(19.3 to 45.0)	SI8-31.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	129	-55.7	0.3	13	0
This study	Simpson Island	SI8-31.7	SI8(19.3 to 45.0)	SI8-31.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	100.4	-61.4	0.3	13	100
This study	Simpson Island	SI8-32.4	SI8(19.3 to 45.0)	SI8-32.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	135.1	-49.7	0.4	13	0
This study	Simpson Island	SI8-32.4	SI8(19.3 to 45.0)	SI8-32.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	112.7	-58	0.4	13	100
This study	Simpson Island	SI8-32.8	SI8(19.3 to 45.0)	SI8-32.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	148.5	-55.3	0.9	13	0
This study	Simpson Island	SI8-32.8	SI8(19.3 to 45.0)	SI8-32.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	122.6	-66.8	0.9	13	100
This study	Simpson Island	SI8-35.2	SI8(19.3 to 45.0)	SI8-35.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	146.7	-48.2	1.5	13	0
This study	Simpson Island	SI8-35.2	SI8(19.3 to 45.0)	SI8-35.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	127.4	-60	1.5	13	100
This study	Simpson Island	SI8-50.0	SI8(47.5 to 56.7)	SI8-50.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	148.4	-53.4	3.5	10	0
This study	Simpson Island	SI8-50.0	SI8(47.5 to 56.7)	SI8-50.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	124.7	-65.2	3.5	10	100
This study	Simpson Island	SI8-50.5	SI8(47.5 to 56.7)	SI8-50.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	136.2	-48	2.1	10	0
This study	Simpson Island	SI8-50.5	SI8(47.5 to 56.7)	SI8-50.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	115.3	-56.9	2.1	10	100
This study	Simpson Island	SI8-50.6	SI8(47.5 to 56.7)	SI8-50.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	136.2	-52.4	2.6	10	0
This study	Simpson Island	SI8-50.6	SI8(47.5 to 56.7)	SI8-50.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	111.5	-60.7	2.6	10	100
This study	Simpson Island	SI8-51.3	SI8(47.5 to 56.7)	SI8-51.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	147.5	-48.6	1.9	10	0
This study	Simpson Island	SI8-51.3	SI8(47.5 to 56.7)	SI8-51.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	128	-60.6	1.9	10	100
This study	Simpson Island	SI8-52.2	SI8(47.5 to 56.7)	SI8-52.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	152.2	-56.2	0.5	10	0
This study	Simpson Island	SI8-52.2	SI8(47.5 to 56.7)	SI8-52.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	126.3	-68.7	0.5	10	100
This study	Simpson Island	SI8-53.0	SI8(47.5 to 56.7)	SI8-53.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	156.5	-60.3	0.4	10	0
This study	Simpson Island	SI8-53.0	SI8(47.5 to 56.7)	SI8-53.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	125.6	-73.3	0.4	10	100
This study	Simpson Island	SI8-53.2	SI8(47.5 to 56.7)	SI8-53.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	24	-62	2.5	10	0
This study	Simpson Island	SI8-53.2	SI8(47.5 to 56.7)	SI8-53.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	18.1	-44.5	2.5	10	100
This study	Simpson Island	SI8-54.0	SI8(47.5 to 56.7)	SI8-54.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	201.9	-3.1	0.6	10	0
This study	Simpson Island	SI8-54.0	SI8(47.5 to 56.7)	SI8-54.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.01	T	202.9	-20.5	0.6	10	100
This study	Simpson Island	SI8-70.3	SI8(62.9 to 84.4)	SI8-70.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	148	-61.7	0.8	11	0
This study	Simpson Island	SI8-70.3	SI8(62.9 to 84.4)	SI8-70.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	111.7	-72	0.8	11	100
This study	Simpson Island	SI8-70.4	SI8(62.9 to 84.4)	SI8-70.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	147	-59.6	0.7	11	0
This study	Simpson Island	SI8-70.4	SI8(62.9 to 84.4)	SI8-70.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	114.5	-70.1	0.7	11	100
This study	Simpson Island	SI8-70.7	SI8(62.9 to 84.4)	SI8-70.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	147.9	-63.5	0.2	11	0
This study	Simpson Island	SI8-70.7	SI8(62.9 to 84.4)	SI8-70.7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	107.5	-73.4	0.2	11	100
This study	Simpson Island	SI8-72.1	SI8(62.9 to 84.4)	SI8-72.1a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	131.1	-59.5	0.6	11	0
This study	Simpson Island	SI8-72.1	SI8(62.9 to 84.4)	SI8-72.1a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	97.6	-65.2	0.6	11	100
This study	Simpson Island	SI8-72.3	SI8(62.9 to 84.4)	SI8-72.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	130.3	-60.9	0.7	11	0
This study	Simpson Island	SI8-72.3	SI8(62.9 to 84.4)	SI8-72.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	94.7	-66	0.7	11	100
This study	Simpson Island	SI8-72.9	SI8(62.9 to 84.4)	SI8-72.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	137.7	-62.2	0.6	11	0
This study	Simpson Island	SI8-72.9	SI8(62.9 to 84.4)	SI8-72.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	99.4	-69.3	0.6	11	100
This study	Simpson Island	SI8-73.2	SI8(62.9 to 84.4)	SI8-73.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	146	-61.3	0.3	11	0
This study	Simpson Island	SI8-73.2	SI8(62.9 to 84.4)	SI8-73.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	110	-71.1	0.3	11	100
This study	Simpson Island	SI8-73.4	SI8(62.9 to 84.4)	SI8-73.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	134.3	-62.1	0.7	11	0
This study	Simpson Island	SI8-73.4	SI8(62.9 to 84.4)	SI8-73.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	96.5	-68.1	0.7	11	100
This study	Simpson Island	SI8-88.2	SI8(84.4 to 102.6)	SI8-88.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	121.1	-61.6	0.5	12	0
This study	Simpson Island	SI8-88.2	SI8(84.4 to 102.6)	SI8-88.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	85.7	-63.7	0.5	12	100
This study	Simpson Island	SI8-90.2	SI8(84.4 to 102.6)	SI8-90.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	148.8	-65.3	0.2	12	0
This study	Simpson Island	SI8-90.2	SI8(84.4 to 102.6)	SI8-90.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	104	-74.9	0.2	12	100
This study	Simpson Island	SI8-90.8	SI8(84.4 to 102.6)	SI8-90.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	118.7	-67.3	0.2	12	0
This study	Simpson Island	SI8-90.8	SI8(84.4 to 102.6)	SI8-90.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	74.4	-67.1	0.2	12	100
This study	Simpson Island	SI8-90.9	SI8(84.4 to 102.6)	SI8-90.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	123.8	-66.9	0.4	12	0
This study	Simpson Island	SI8-90.9	SI8(84.4 to 102.6)	SI8-90.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	78.7	-68.3	0.4	12	100
This study	Simpson Island	SI8-91.3	SI8(84.4 to 102.6)	SI8-91.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	113.8	-66.2	0.2	12	0
This study	Simpson Island	SI8-91.3	SI8(84.4 to 102.6)	SI8-91.3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	73	-65	0.2	12	100
This study	Simpson Island	SI8-92.5	SI8(84.4 to 102.6)	SI8-92.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	104.8	-66.5	0.5	12	0
This study	Simpson Island	SI8-92.5	SI8(84.4 to 102.6)	SI8-92.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	66.5	-62.7	0.5	12	100
This study	Simpson Island	SI8-96.9	SI8(84.4 to 102.6)	SI8-96.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	125	-59.6	0.6	12	0
This study	Simpson Island	SI8-96.9	SI8(84.4 to 102.6)	SI8-96.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	91.8	-63.3	0.6	12	100
This study	Simpson Island	SI8-97.0	SI8(84.4 to 102.6)	SI8-97.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	113.7	-60.2	1	12	0
This study	Simpson Island	SI8-97.0	SI8(84.4 to 102.6)	SI8-97.0a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	81.5	-60.4	1	12	100
This study	Simpson Island	SI8-108.6	SI8(106.6 to 115.4)	SI8-108.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	123.1	-60.4	0.1	12	0
This study	Simpson Island	SI8-108.6	SI8(106.6 to 115.4)	SI8-108.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	89	-63.4	0.1	12	100
This study	Simpson Island	SI8-109.8	SI8(106.6 to 115.4)	SI8-109.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	141.5	-58.1	0.3	12	0
This study	Simpson Island	SI8-109.8	SI8(106.6 to 115.4)	SI8-109.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	110.5	-67.2	0.3	12	100
This study	Simpson Island	SI8-111.2	SI8(106.6 to 115.4)	SI8-111.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	124.5	-64.6	0.2	12	0
This study	Simpson Island	SI8-111.2	SI8(106.6 to 115.4)	SI8-111.2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	83.6	-67	0.2	12	100
This study	Simpson Island	SI8-111.6	SI8(106.6 to 115.4)	SI8-111.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	114.8	-63.1	0.3	12	0
This study	Simpson Island	SI8-111.6	SI8(106.6 to 115.4)	SI8-111.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	78.5	-62.9	0.3	12	100
This study	Simpson Island	SI8-111.8	SI8(106.6 to 115.4)	SI8-111.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	135.8	-60.7	0.3	12	0
This study	Simpson Island	SI8-111.8	SI8(106.6 to 115.4)	SI8-111.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	100.4	-67.5	0.3	12	100
This study	Simpson Island	SI8-113.6	SI8(106.6 to 115.4)	SI8-113.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	138.4	-56.9	0.7	12	0
This study	Simpson Island	SI8-113.6	SI8(106.6 to 115.4)	SI8-113.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	108.7	-65.3	0.7	12	100
This study	Simpson Island	SI8-114.4	SI8(106.6 to 115.4)	SI8-114.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	143.9	-37.5	0.4	12	0
This study	Simpson Island	SI8-114.4	SI8(106.6 to 115.4)	SI8-114.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	130.9	-49.3	0.4	12	100
This study	Simpson Island	SI8-115.4	SI8(106.6 to 115.4)	SI8-115.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	148.9	-58.4	0.3	12	0
This study	Simpson Island	SI8-115.4	SI8(106.6 to 115.4)	SI8-115.4a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	118.8	-69.6	0.3	12	100
This study	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	136.6	-14.7	5.5	10	0
This study	Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	131.3	-25.6	5.5	10	100
This study	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	124.6	-23.2	3.3	10	0
This study	Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	116.1	-30.5	3.3	10	100
This study	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	134.8	-29.1	2.9	10	0
This study	Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	124.6	-38.8	2.9	10	100
This study	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	136.9	-29.5	2.9	10	0
This study	Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	126.6	-39.8	2.9	10	100
This study	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	127.3	-30.2	1.2	10	0
This study	Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	116.2	-37.9	1.2	10	100
This study	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	127.5	-32.3	0.9	10	0
This study	Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	115.4	-39.9	0.9	10	100
This study	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	125	-31.3	0.9	10	0
This study	Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	113.4	-38.2	0.9	10	100
This study	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	126.3	-29.2	1.6	10	0
This study	Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.005	T	115.6	-36.5	1.6	10	100
This study	Simpson Island	SI9-3.90	SI9(0.0 to 9.2)	SI9-3.90a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	95.8	-70.5	0.2	15	0
This study	Simpson Island	SI9-3.90	SI9(0.0 to 9.2)	SI9-3.90a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	55.4	-63.6	0.2	15	100
This study	Simpson Island	SI9-4.00	SI9(0.0 to 9.2)	SI9-4.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	89.9	-72.4	0.6	15	0
This study	Simpson Island	SI9-4.00	SI9(0.0 to 9.2)	SI9-4.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	49.3	-63.5	0.6	15	100
This study	Simpson Island	SI9-4.80	SI9(0.0 to 9.2)	SI9-4.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.003	T	113.1	-75.3	0.3	11	0
This study	Simpson Island	SI9-4.80	SI9(0.0 to 9.2)	SI9-4.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.003	T	53.4	-70.3	0.3	11	100
This study	Simpson Island	SI9-4.81	SI9(0.0 to 9.2)	SI9-4.81a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.003	T	108.2	-73.6	0.2	13	0
This study	Simpson Island	SI9-4.81	SI9(0.0 to 9.2)	SI9-4.81a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.003	T	55.6	-68.3	0.2	13	100
This study	Simpson Island	SI9-6.50	SI9(0.0 to 9.2)	SI9-6.50a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	95.8	-69.7	0.2	15	0
This study	Simpson Island	SI9-6.50	SI9(0.0 to 9.2)	SI9-6.50a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.003	T	56.4	-62.9	0.2	15	100
This study	Simpson Island	SI9-6.68	SI9(0.0 to 9.2)	SI9-6.68a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.003	T	117.1	-77.6	0.4	13	0
This study	Simpson Island	SI9-6.68	SI9(0.0 to 9.2)	SI9-6.68a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.003	T	47.9	-72.1	0.4	13	100
This study	Simpson Island	SI9-6.70	SI9(0.0 to 9.2)	SI9-6.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.003	T	118.6	-72.3	0.5	13	0
This study	Simpson Island	SI9-6.70	SI9(0.0 to 9.2)	SI9-6.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.003	T	63.3	-70.1	0.5	13	100
This study	Simpson Island	SI9-14.00	SI9(12.0 to 21.2)	SI9-14.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	96.3	-64.1	0.6	13	0
This study	Simpson Island	SI9-14.00	SI9(12.0 to 21.2)	SI9-14.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	64	-58.7	0.6	13	100
This study	Simpson Island	SI9-14.20	SI9(12.0 to 21.2)	SI9-14.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	110.8	-71.6	0.9	13	0
This study	Simpson Island	SI9-14.20	SI9(12.0 to 21.2)	SI9-14.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	61	-67.8	0.9	13	100
This study	Simpson Island	SI9-14.21	SI9(12.0 to 21.2)	SI9-14.21a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.008	T	112.9	-74.4	0.8	12	0
This study	Simpson Island	SI9-14.21	SI9(12.0 to 21.2)	SI9-14.21a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.008	T	55.7	-69.8	0.8	12	100
This study	Simpson Island	SI9-14.50	SI9(12.0 to 21.2)	SI9-14.50a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.008	T	83.2	-69.8	0.9	12	0
This study	Simpson Island	SI9-14.50	SI9(12.0 to 21.2)	SI9-14.50a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.008	T	49.3	-60.1	0.9	12	100
This study	Simpson Island	SI9-14.80	SI9(12.0 to 21.2)	SI9-14.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	113.3	-70.7	0.9	13	0
This study	Simpson Island	SI9-14.80	SI9(12.0 to 21.2)	SI9-14.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	64.3	-67.9	0.9	13	100
This study	Simpson Island	SI9-15.30	SI9(12.0 to 21.2)	SI9-15.30a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.008	T	126.5	-66.5	1.1	14	0
This study	Simpson Island	SI9-15.30	SI9(12.0 to 21.2)	SI9-15.30a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.008	T	81.4	-68.9	1.1	14	100
This study	Simpson Island	SI9-16.00	SI9(12.0 to 21.2)	SI9-16.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.14	0.005	T	109.8	-64.9	0.5	16	0
This study	Simpson Island	SI9-16.00	SI9(12.0 to 21.2)	SI9-16.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.14	0.005	T	72.4	-62.8	0.5	16	100
This study	Simpson Island	SI9-16.10	SI9(12.0 to 21.2)	SI9-16.10a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.005	T	109.7	-66.5	1.5	15	0
This study	Simpson Island	SI9-16.10	SI9(12.0 to 21.2)	SI9-16.10a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.12	0.005	T	69.8	-64	1.5	15	100
This study	Simpson Island	SI9-80.60	SI9(66.9 to 84.0)	SI9-80.60a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	107.1	-63.5	5.6	11	0
This study	Simpson Island	SI9-80.60	SI9(66.9 to 84.0)	SI9-80.60a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	72.2	-61.1	5.6	11	100
This study	Simpson Island	SI9-80.70	SI9(66.9 to 84.0)	SI9-80.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	124.5	-68.8	2.9	12	0
