tab 	magic_measurements
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	treatment_ac_field	treatment_temp
This study	Midcontinent Rift 2011	Simpson Island	SI1-96.04	SI1(94.9 to 96.6)	SI1-96.04a	SI1-96.04a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:18:14.00	-10.14298467	g	-20.45779053	4.09E-06	1000546	0.67	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96.1	SI1(94.9 to 96.6)	SI1-96.1a	SI1-96.1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:18:28.00	-1.360034872	g	-65.35505573	2.31E-06	1000547	0.87	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-95	SI1(94.9 to 96.6)	SI1-95a	SI1-95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:24:24.00	69.53074184	g	-79.72930425	8.50E-07	1000548	0.07	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96	SI1(94.9 to 96.6)	SI1-96a	SI1-96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:24:39.00	-6.137720527	g	-1.160365874	2.81E-06	1000549	0.27	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96.02	SI1(94.9 to 96.6)	SI1-96.02a	SI1-96.02a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:24:53.00	-7.54052258	g	-9.173877056	4.40E-06	1000550	0.47	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96.04	SI1(94.9 to 96.6)	SI1-96.04a	SI1-96.04a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:25:08.00	-10.22107896	g	-20.17020601	3.47E-06	1000551	0.67	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96.1	SI1(94.9 to 96.6)	SI1-96.1a	SI1-96.1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:25:22.00	-1.736085205	g	-65.94917147	2.01E-06	1000552	0.87	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-95	SI1(94.9 to 96.6)	SI1-95a	SI1-95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:31:36.00	71.4061364	g	-79.8233002	8.32E-07	1000553	0.07	u	0.14	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96	SI1(94.9 to 96.6)	SI1-96a	SI1-96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:31:50.00	-6.028248837	g	-1.138617771	2.46E-06	1000554	0.27	u	0.14	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96.02	SI1(94.9 to 96.6)	SI1-96.02a	SI1-96.02a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:32:05.00	-7.69642882	g	-9.292486135	3.92E-06	1000555	0.47	u	0.14	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96.04	SI1(94.9 to 96.6)	SI1-96.04a	SI1-96.04a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:32:20.00	-10.62359984	g	-20.80262149	2.91E-06	1000556	0.67	u	0.14	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96.1	SI1(94.9 to 96.6)	SI1-96.1a	SI1-96.1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:32:34.00	-1.809524544	g	-65.69459332	1.81E-06	1000557	0.87	u	0.14	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-95	SI1(94.9 to 96.6)	SI1-95a	SI1-95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:39:16.00	70.13961801	g	-79.619441	8.09E-07	1000558	0.07	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96	SI1(94.9 to 96.6)	SI1-96a	SI1-96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:39:31.00	-6.789843384	g	-0.844656573	2.01E-06	1000559	0.27	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96.02	SI1(94.9 to 96.6)	SI1-96.02a	SI1-96.02a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:39:45.00	-8.163683628	g	-9.445793919	3.23E-06	1000560	0.47	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96.04	SI1(94.9 to 96.6)	SI1-96.04a	SI1-96.04a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:40:00.00	-11.00701387	g	-20.13170169	2.33E-06	1000561	0.67	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-96.1	SI1(94.9 to 96.6)	SI1-96.1a	SI1-96.1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:12:20:40:15.00	-3.428654116	g	-66.28908662	1.53E-06	1000562	0.87	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR-AF	2012:06:13:09:41:59.00	-3.11153797	g	-6.019782028	2.71E-06	1000563	0.07	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR-AF	2012:06:13:09:42:13.00	11.53610621	g	-16.91852807	4.53E-06	1000564	0.27	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR-AF	2012:06:13:09:42:26.00	43.06285105	g	-67.95857462	7.03E-06	1000565	0.47	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	SI1-116.97a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR-AF	2012:06:13:09:42:40.00	13.57045615	g	-60.60622157	8.63E-06	1000566	0.67	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	SI1-117.05a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR-AF	2012:06:13:09:42:53.00	-9.774725068	g	-33.30703583	1.06E-05	1000567	0.87	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	SI1-117.2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR-AF	2012:06:13:09:43:07.00	-10.83574827	g	-25.41481876	9.03E-06	1000568	1.07	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:50:10.00	-2.85994612	g	-5.9818736	2.71E-06	1000569	0.07	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:50:24.00	11.65151986	g	-14.58879771	4.54E-06	1000570	0.27	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:50:38.00	44.05731284	g	-68.55493236	7.02E-06	1000571	0.47	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	SI1-116.97a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:50:53.00	13.81137617	g	-60.86828534	8.63E-06	1000572	0.67	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	SI1-117.05a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:51:08.00	-9.53434951	g	-34.78342695	1.06E-05	1000573	0.87	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	SI1-117.2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:51:22.00	-10.8468587	g	-26.27229242	9.02E-06	1000574	1.07	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:55:26.00	-2.921067139	g	-5.996986412	2.71E-06	1000575	0.07	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:55:41.00	11.61567296	g	-14.61692957	4.54E-06	1000576	0.27	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:55:55.00	44.13854339	g	-68.67400626	7.03E-06	1000577	0.47	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	SI1-116.97a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:56:10.00	13.79152062	g	-60.93733374	8.63E-06	1000578	0.67	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	SI1-117.05a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:56:24.00	-9.50417804	g	-34.77551584	1.06E-05	1000579	0.87	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	SI1-117.2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:09:56:39.00	-10.84508737	g	-26.25656239	9.03E-06	1000580	1.07	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:04:45.00	-2.997416117	g	-6.015124121	2.71E-06	1000581	0.07	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:04:59.00	11.59317448	g	-14.65869807	4.54E-06	1000582	0.27	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:05:13.00	44.3362525	g	-68.82551732	7.03E-06	1000583	0.47	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	SI1-116.97a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:05:28.00	13.80474104	g	-61.00366222	8.64E-06	1000584	0.67	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	SI1-117.05a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:05:43.00	-9.481288993	g	-34.76462011	1.06E-05	1000585	0.87	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	SI1-117.2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:05:57.00	-10.84829023	g	-26.2365384	9.03E-06	1000586	1.07	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:10:02.00	-3.055315578	g	-6.067801179	2.71E-06	1000587	0.07	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:10:16.00	11.55019559	g	-14.67405234	4.55E-06	1000588	0.27	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:10:31.00	44.46869215	g	-68.91694155	7.03E-06	1000589	0.47	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	SI1-116.97a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:10:45.00	13.83437702	g	-61.03083259	8.64E-06	1000590	0.67	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	SI1-117.05a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:11:00.00	-9.511883763	g	-34.76810946	1.06E-05	1000591	0.87	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	SI1-117.2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:11:14.00	-10.85303664	g	-26.20623915	9.03E-06	1000592	1.07	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:15:21.00	-3.608952996	g	-6.320512524	2.69E-06	1000593	0.07	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:15:36.00	11.05722152	g	-14.59273536	4.56E-06	1000594	0.27	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:15:50.00	45.44963466	g	-69.36015534	7.05E-06	1000595	0.47	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	SI1-116.97a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:16:05.00	14.19459878	g	-61.28625957	8.67E-06	1000596	0.67	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	SI1-117.05a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:16:19.00	-9.635922128	g	-34.83424901	1.07E-05	1000597	0.87	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	SI1-117.2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:16:34.00	-10.98682565	g	-26.05446514	9.06E-06	1000598	1.07	u	0.005	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:20:43.00	-4.33615	g	-6.583080482	2.65E-06	1000599	0.07	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:20:57.00	10.26899815	g	-14.52021588	4.56E-06	1000600	0.27	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:21:12.00	46.789451	g	-69.9014582	7.05E-06	1000601	0.47	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	SI1-116.97a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:21:26.00	14.75262226	g	-61.56796648	8.70E-06	1000602	0.67	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	SI1-117.05a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:21:41.00	-9.889332727	g	-34.92486512	1.07E-05	1000603	0.87	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	SI1-117.2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:21:55.00	-11.2150486	g	-25.82711945	9.12E-06	1000604	1.07	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:26:07.00	-5.228501597	g	-6.87321203	2.59E-06	1000605	0.07	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:26:21.00	9.364039404	g	-14.42932728	4.48E-06	1000606	0.27	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:26:36.00	48.57642126	g	-70.45216651	6.95E-06	1000607	0.47	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	SI1-116.97a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:26:50.00	15.40770151	g	-61.93594648	8.68E-06	1000608	0.67	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	SI1-117.05a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:27:05.00	-10.16881406	g	-35.03429788	1.05E-05	1000609	0.87	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	SI1-117.2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:27:19.00	-11.56026611	g	-25.56470533	9.20E-06	1000610	1.07	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:31:35.00	-6.563046294	g	-7.200982824	2.42E-06	1000611	0.07	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:31:49.00	8.078746369	g	-14.34366031	4.18E-06	1000612	0.27	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:32:04.00	50.93229608	g	-71.0005798	6.48E-06	1000613	0.47	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	SI1-116.97a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:32:18.00	16.28415559	g	-62.29421006	8.44E-06	1000614	0.67	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	SI1-117.05a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:32:33.00	-10.6805021	g	-35.1620781	9.95E-06	1000615	0.87	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	SI1-117.2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:32:47.00	-12.13837896	g	-25.23691099	9.27E-06	1000616	1.07	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:37:07.00	-7.517160627	g	-7.415203991	2.23E-06	1000617	0.07	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:37:22.00	7.213693001	g	-14.25766262	3.83E-06	1000618	0.27	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:37:36.00	52.26786964	g	-71.24889115	5.85E-06	1000619	0.47	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	SI1-116.97a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:37:51.00	16.93532345	g	-62.41242417	8.05E-06	1000620	0.67	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	SI1-117.05a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:38:05.00	-10.96679482	g	-35.32476775	9.17E-06	1000621	0.87	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	SI1-117.2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:38:20.00	-12.6018407	g	-25.0459523	9.25E-06	1000622	1.07	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:42:44.00	-8.238117479	g	-7.515006089	2.01E-06	1000623	0.07	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:42:59.00	6.563762134	g	-14.21527934	3.50E-06	1000624	0.27	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:43:13.00	53.06751096	g	-71.35679616	5.16E-06	1000625	0.47	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.97	SI1(116.3 to 118.8)	SI1-116.97a	SI1-116.97a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:43:28.00	17.28925541	g	-62.48292859	7.57E-06	1000626	0.67	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.05	SI1(116.3 to 118.8)	SI1-117.05a	SI1-117.05a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:43:43.00	-11.13794894	g	-35.33614542	8.30E-06	1000627	0.87	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-117.2	SI1(116.3 to 118.8)	SI1-117.2a	SI1-117.2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:43:57.00	-12.96681295	g	-24.89359828	9.14E-06	1000628	1.07	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.9	SI1(116.3 to 118.8)	SI1-116.9a	SI1-116.9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:48:26.00	-8.770798305	g	-7.780429798	1.77E-06	1000629	0.07	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.95	SI1(116.3 to 118.8)	SI1-116.95a	SI1-116.95a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:48:40.00	6.086343268	g	-13.93265313	3.20E-06	1000630	0.27	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-116.96	SI1(116.3 to 118.8)	SI1-116.96a	SI1-116.96a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:06:13:10:48:55.00	53.88197566	g	-71.5170326	4.48E-06	1000631	0.47	u	0.03	300
