tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
This study	mag	5.1	268.5	29.4	13.8	2	11	100	SLB01.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB01.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB01.8a
This study	mag	0.9	244.2	-16.4	5.3	2	11	-1	SLB01.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB01.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB01.9a
This study	hem	0.7	244.6	-17.3	1.1	2	8	-1	SLB01.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB01.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB01.9a
This study	mag	0.9	273.0	8.5	5.3	2	11	0	SLB01.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB01.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB01.9a
This study	hem	0.7	272.7	7.6	1.1	2	8	0	SLB01.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB01.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB01.9a
This study	mag	0.9	270.0	21.5	5.3	2	11	100	SLB01.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB01.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB01.9a
This study	hem	0.7	269.9	20.5	1.1	2	8	100	SLB01.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB01.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB01.9a
This study	hem	0.5	254.5	-45.7	1.0	2	8	-1	SLB02.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.1a
This study	mag	2.9	257.3	-42.9	4.2	2	11	-1	SLB02.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.1a
This study	hem	0.5	275.0	11.5	1.0	2	8	0	SLB02.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.1a
This study	mag	2.9	278.2	10.0	4.2	2	11	0	SLB02.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.1a
This study	hem	0.5	271.5	24.8	1.0	2	8	100	SLB02.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.1a
This study	mag	2.9	275.1	23.9	4.2	2	11	100	SLB02.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.1a
This study	mag	2.5	203.2	-16.4	3.5	2	11	-1	SLB02.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.2a
This study	hem	0.2	202.3	-20.1	0.3	2	8	-1	SLB02.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.2a
This study	mag	2.5	273.7	15.9	3.5	2	11	0	SLB02.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.2a
This study	hem	0.2	272.0	12.5	0.3	2	8	0	SLB02.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.2a
This study	mag	2.5	269.1	28.9	3.5	2	11	100	SLB02.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.2a
This study	hem	0.2	268.1	25.2	0.3	2	8	100	SLB02.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.2a
This study	mag	2.4	234.5	-19.1	2.7	2	11	-1	SLB02.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.3a
This study	hem	1.3	235.1	-25.7	1.4	2	8	-1	SLB02.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.3a
This study	mag	2.4	273.3	13.4	2.7	2	11	0	SLB02.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.3a
This study	hem	1.3	269.3	8.0	1.4	2	8	0	SLB02.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.3a
This study	mag	2.4	269.3	26.3	2.7	2	11	100	SLB02.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.3a
This study	hem	1.3	266.3	20.2	1.4	2	8	100	SLB02.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.3a
This study	mag	1.0	251.1	-16.6	2.3	2	11	-1	SLB02.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.4a
This study	hem	3.5	254.4	-18.0	4.1	2	9	-1	SLB02.4a:LP-DIR-T	u	953	853	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.4a
This study	mag	1.0	283.5	17.8	2.3	2	11	0	SLB02.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.4a
This study	hem	3.5	282.4	14.5	4.1	2	9	0	SLB02.4a:LP-DIR-T	u	953	853	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.4a
This study	mag	1.0	279.4	32.5	2.3	2	11	100	SLB02.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.4a
This study	hem	3.5	278.8	29.1	4.1	2	9	100	SLB02.4a:LP-DIR-T	u	953	853	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.4a
This study	mag	2.2	244.7	-13.7	3.6	2	11	-1	SLB02.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.5a
This study	hem	1.0	244.2	-16.7	0.5	2	8	-1	SLB02.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.5a
This study	mag	2.2	281.9	8.6	3.6	2	11	0	SLB02.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.5a
This study	hem	1.0	279.5	6.8	0.5	2	8	0	SLB02.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.5a
This study	mag	2.2	279.4	23.2	3.6	2	11	100	SLB02.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.5a
This study	hem	1.0	277.1	21.0	0.5	2	8	100	SLB02.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.5a
This study	mag	2.5	236.4	-10.4	3.9	2	11	-1	SLB02.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.6a
This study	hem	1.0	236.4	-13.7	1.5	2	9	-1	SLB02.6a:LP-DIR-T	u	953	853	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.6a
This study	mag	2.5	275.1	19.0	3.9	2	11	0	SLB02.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.6a
This study	hem	1.0	272.7	16.7	1.5	2	9	0	SLB02.6a:LP-DIR-T	u	953	853	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.6a
This study	mag	2.5	269.8	32.2	3.9	2	11	100	SLB02.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.6a
This study	hem	1.0	267.8	29.4	1.5	2	9	100	SLB02.6a:LP-DIR-T	u	953	853	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.6a
This study	mag	4.3	251.3	-7.1	3.3	2	11	-1	SLB02.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.7a
This study	hem	0.6	249.3	-12.5	0.4	2	8	-1	SLB02.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.7a
This study	mag	4.3	282.7	11.2	3.3	2	11	0	SLB02.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.7a
This study	hem	0.6	277.2	9.5	0.4	2	8	0	SLB02.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.7a
This study	mag	4.3	279.7	25.8	3.3	2	11	100	SLB02.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.7a
This study	hem	0.6	274.2	23.2	0.4	2	8	100	SLB02.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.7a
This study	mag	1.9	250.6	-2.6	2.8	2	11	-1	SLB02.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.8a
This study	hem	0.6	247.9	-5.3	1.0	2	8	-1	SLB02.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.8a
This study	mag	1.9	282.2	10.9	2.8	2	11	0	SLB02.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.8a
This study	hem	0.6	278.4	10.5	1.0	2	8	0	SLB02.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.8a
This study	mag	1.9	279.3	25.4	2.8	2	11	100	SLB02.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.8a
This study	hem	0.6	275.3	24.4	1.0	2	8	100	SLB02.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.8a
This study	hem	1.5	237.4	-19.7	1.8	2	8	-1	SLB02.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.9a
This study	mag	4.1	236.4	-16.8	6.4	2	11	-1	SLB02.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB02.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.9a
This study	hem	1.5	270.4	19.1	1.8	2	8	0	SLB02.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.9a
This study	mag	4.1	272.3	21.5	6.4	2	11	0	SLB02.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB02.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.9a
This study	hem	1.5	264.8	31.3	1.8	2	8	100	SLB02.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.9a
This study	mag	4.1	266.2	34.1	6.4	2	11	100	SLB02.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB02.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB02.9a
This study	hem	0.5	233.1	8.4	1.1	2	8	-1	SLB03.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.1a
This study	mag	0.9	234.7	8.6	6.2	2	11	-1	SLB03.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.1a
This study	hem	0.5	291.5	37.7	1.1	2	8	0	SLB03.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.1a
This study	mag	0.9	292.2	36.2	6.2	2	11	0	SLB03.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.1a
This study	hem	0.5	284.5	53.3	1.1	2	8	100	SLB03.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.1a
This study	mag	0.9	285.7	51.9	6.2	2	11	100	SLB03.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.1a
This study	mag	0.1	238.1	5.7	6.9	2	11	-1	SLB03.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.2a
This study	hem	1.1	236.1	5.8	0.7	2	8	-1	SLB03.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.2a
This study	mag	0.1	294.5	32.2	6.9	2	11	0	SLB03.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.2a
This study	hem	1.1	294.0	34.2	0.7	2	8	0	SLB03.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.2a
This study	mag	0.1	289.6	48.3	6.9	2	11	100	SLB03.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.2a
This study	hem	1.1	288.5	50.1	0.7	2	8	100	SLB03.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.2a
This study	hem	1.1	230.4	6.5	0.8	2	8	-1	SLB03.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.3a
This study	mag	0.9	231.7	6.1	5.8	2	11	-1	SLB03.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.3a
This study	hem	1.1	290.5	39.6	0.8	2	8	0	SLB03.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.3a
This study	mag	0.9	290.5	38.3	5.8	2	11	0	SLB03.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.3a
This study	hem	1.1	282.5	55.0	0.8	2	8	100	SLB03.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.3a
This study	mag	0.9	283.0	53.7	5.8	2	11	100	SLB03.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.3a
This study	mag	5.0	242.7	11.3	4.1	2	11	-1	SLB03.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.4a
This study	hem	1.4	246.1	11.3	1.4	2	8	-1	SLB03.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.4a
This study	mag	5.0	303.3	27.4	4.1	2	11	0	SLB03.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.4a
This study	hem	1.4	305.8	24.9	1.4	2	8	0	SLB03.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.4a
This study	mag	5.0	301.2	44.2	4.1	2	11	100	SLB03.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.4a
This study	hem	1.4	304.4	41.8	1.4	2	8	100	SLB03.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.4a
This study	hem	5.4	232.5	15.4	8.6	2	8	-1	SLB03.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.5a
This study	mag	3.6	227.3	14.3	6.6	2	11	-1	SLB03.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.5a
This study	hem	5.4	300.4	37.1	8.6	2	8	0	SLB03.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.5a
This study	mag	3.6	294.9	39.8	6.6	2	11	0	SLB03.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.5a
This study	hem	5.4	296.3	53.6	8.6	2	8	100	SLB03.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.5a
This study	mag	3.6	288.3	55.7	6.6	2	11	100	SLB03.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.5a
This study	mag	1.7	142.3	22.9	6.5	2	11	-1	SLB03.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.6a
This study	hem	0.9	143.8	23.1	1.4	2	8	-1	SLB03.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.6a
This study	mag	1.7	294.8	38.7	6.5	2	11	0	SLB03.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.6a
This study	hem	0.9	296.5	39.2	1.4	2	8	0	SLB03.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.6a
This study	mag	1.7	288.5	54.7	6.5	2	11	100	SLB03.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.6a
This study	hem	0.9	290.6	55.4	1.4	2	8	100	SLB03.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.6a
This study	mag	1.5	212.3	-53.0	2.5	2	11	-1	SLB03.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.7a
This study	hem	0.2	213.3	-52.0	0.6	2	8	-1	SLB03.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.7a
This study	mag	1.5	298.6	31.4	2.5	2	11	0	SLB03.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.7a
This study	hem	0.2	300.0	31.9	0.6	2	8	0	SLB03.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.7a
This study	mag	1.5	294.9	47.9	2.5	2	11	100	SLB03.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.7a
This study	hem	0.2	296.5	48.4	0.6	2	8	100	SLB03.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.7a
This study	hem	1.0	194.9	-46.5	1.1	2	8	-1	SLB03.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.8a
This study	mag	1.8	194.9	-47.8	2.3	2	12	-1	SLB03.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB03.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.8a
This study	hem	1.0	290.3	38.8	1.1	2	8	0	SLB03.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.8a
This study	mag	1.8	289.7	37.5	2.3	2	12	0	SLB03.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB03.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.8a
This study	hem	1.0	282.5	54.2	1.1	2	8	100	SLB03.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.8a
This study	mag	1.8	282.2	52.8	2.3	2	12	100	SLB03.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB03.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB03.8a
This study	hem	0.4	233.2	31.2	1.7	2	8	-1	SLB04.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB04.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB04.1a
This study	mag	0.7	234.9	31.0	1.4	2	11	-1	SLB04.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB04.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB04.1a
This study	hem	0.4	295.2	35.8	1.7	2	8	0	SLB04.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB04.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB04.1a
This study	mag	0.7	297.0	35.4	1.4	2	11	0	SLB04.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB04.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB04.1a
This study	hem	0.4	289.8	51.8	1.7	2	8	100	SLB04.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB04.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB04.1a
This study	mag	0.7	292.1	51.6	1.4	2	11	100	SLB04.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB04.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB04.1a
