tab 	sites
age	age_high	age_low	age_sigma	age_unit	analysts	citations	criteria	description	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_samples	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_polarity	dir_r	dir_tilt_correction	geologic_classes	geologic_types	height	lat	lithologies	location	lon	method_codes	result_quality	result_type	samples	site	software_packages	specimens	vgp_dm	vgp_dp	vgp_lat	vgp_lon
51	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	5.0	hem	292.1	33.6	124.0	8	8	8	0	t	7.9437	0	Extrusive	Lava Flow		47.52652	Basalt	Two Island River	269.06909	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB26.1:SLB26.2:SLB26.3:SLB26.4:SLB26.5:SLB26.6:SLB26.7:SLB26.8	SLB26	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.1a:SLB26.2a:SLB26.3a:SLB26.4a:SLB26.5a:SLB26.6a:SLB26.7a:SLB26.8a	5.7	3.2	28.3	175.8
51	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	4.9	mag	291.9	35.5	128.0	8	8	8	0	t	7.9452	0	Extrusive	Lava Flow		47.52652	Basalt	Two Island River	269.06909	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB26.1:SLB26.2:SLB26.3:SLB26.4:SLB26.5:SLB26.6:SLB26.7:SLB26.8	SLB26	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.1a:SLB26.2a:SLB26.3a:SLB26.4a:SLB26.5a:SLB26.6a:SLB26.7a:SLB26.8a	5.7	3.3	29.0	177.0
51	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	5.0	hem	286.2	49.3	124.0	8	8	8	0	t	7.9436	100	Extrusive	Lava Flow		47.52652	Basalt	Two Island River	269.06909	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB26.1:SLB26.2:SLB26.3:SLB26.4:SLB26.5:SLB26.6:SLB26.7:SLB26.8	SLB26	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.1a:SLB26.2a:SLB26.3a:SLB26.4a:SLB26.5a:SLB26.6a:SLB26.7a:SLB26.8a	6.6	4.4	32.2	190.1
51	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	4.9	mag	285.5	51.2	127.0	8	8	8	0	t	7.945	100	Extrusive	Lava Flow		47.52652	Basalt	Two Island River	269.06909	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB26.1:SLB26.2:SLB26.3:SLB26.4:SLB26.5:SLB26.6:SLB26.7:SLB26.8	SLB26	pmagpy-3.4.1: demag_gui.v.3.0	SLB26.1a:SLB26.2a:SLB26.3a:SLB26.4a:SLB26.5a:SLB26.6a:SLB26.7a:SLB26.8a	6.6	4.5	32.9	192.1
52	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	7.9	hem	289.4	33.6	43.0	9	9	9	0	t	8.8138	0	Extrusive	Lava Flow		47.52626	Basalt	Two Island River	269.06944	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB27.1:SLB27.2:SLB27.3:SLB27.4:SLB27.5:SLB27.6:SLB27.7:SLB27.8:SLB27.9	SLB27	pmagpy-3.4.1: demag_gui.v.3.0	SLB27.1a:SLB27.2a:SLB27.3a:SLB27.4a:SLB27.5a:SLB27.6a:SLB27.7a:SLB27.8a:SLB27.9a	9.0	5.1	26.4	177.8
52	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	7.5	mag	289.3	34.3	48.0	9	9	9	0	t	8.8318	0	Extrusive	Lava Flow		47.52626	Basalt	Two Island River	269.06944	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB27.1:SLB27.2:SLB27.3:SLB27.4:SLB27.5:SLB27.6:SLB27.7:SLB27.8:SLB27.9	SLB27	pmagpy-3.4.1: demag_gui.v.3.0	SLB27.1a:SLB27.2a:SLB27.3a:SLB27.4a:SLB27.5a:SLB27.6a:SLB27.7a:SLB27.8a:SLB27.9a	8.6	4.9	26.7	178.3
52	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	7.9	hem	282.8	49.0	43.0	9	9	9	0	t	8.814	100	Extrusive	Lava Flow		47.52626	Basalt	Two Island River	269.06944	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB27.1:SLB27.2:SLB27.3:SLB27.4:SLB27.5:SLB27.6:SLB27.7:SLB27.8:SLB27.9	SLB27	pmagpy-3.4.1: demag_gui.v.3.0	SLB27.1a:SLB27.2a:SLB27.3a:SLB27.4a:SLB27.5a:SLB27.6a:SLB27.7a:SLB27.8a:SLB27.9a	10.4	6.9	29.8	192.1
52	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	7.5	mag	282.5	49.6	48.0	9	9	9	0	t	8.8316	100	Extrusive	Lava Flow		47.52626	Basalt	Two Island River	269.06944	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB27.1:SLB27.2:SLB27.3:SLB27.4:SLB27.5:SLB27.6:SLB27.7:SLB27.8:SLB27.9	SLB27	pmagpy-3.4.1: demag_gui.v.3.0	SLB27.1a:SLB27.2a:SLB27.3a:SLB27.4a:SLB27.5a:SLB27.6a:SLB27.7a:SLB27.8a:SLB27.9a	10.0	6.6	30.0	192.7
53	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	10.5	hem	283.7	30.7	29.0	8	8	8	0	t	7.7565	0	Extrusive	Lava Flow	331.4	47.525890000000004	Basalt	Two Island River	269.07111	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB28.1:SLB28.2:SLB28.3:SLB28.4:SLB28.5:SLB28.6:SLB28.7:SLB28.8	SLB28	pmagpy-3.4.1: demag_gui.v.3.0	SLB28.1a:SLB28.2a:SLB28.3a:SLB28.4a:SLB28.5a:SLB28.6a:SLB28.7a:SLB28.8a	11.7	6.5	21.3	180.6
53	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	14.1	mag	279.4	26.7	16.0	8	8	8	0	t	7.5744	0	Extrusive	Lava Flow	331.4	47.525890000000004	Basalt	Two Island River	269.07111	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB28.1:SLB28.2:SLB28.3:SLB28.4:SLB28.5:SLB28.6:SLB28.7:SLB28.8	SLB28	pmagpy-3.4.1: demag_gui.v.3.0	SLB28.1a:SLB28.2a:SLB28.3a:SLB28.4a:SLB28.5a:SLB28.6a:SLB28.7a:SLB28.8a	15.3	8.3	16.7	181.9
53	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	10.5	hem	276.6	45.2	29.0	8	8	8	0	t	7.7565	100	Extrusive	Lava Flow	331.4	47.525890000000004	Basalt	Two Island River	269.07111	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB28.1:SLB28.2:SLB28.3:SLB28.4:SLB28.5:SLB28.6:SLB28.7:SLB28.8	SLB28	pmagpy-3.4.1: demag_gui.v.3.0	SLB28.1a:SLB28.2a:SLB28.3a:SLB28.4a:SLB28.5a:SLB28.6a:SLB28.7a:SLB28.8a	13.3	8.4	23.6	193.5
53	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	14.1	mag	272.8	40.5	16.0	8	8	8	0	t	7.5756	100	Extrusive	Lava Flow	331.4	47.525890000000004	Basalt	Two Island River	269.07111	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB28.1:SLB28.2:SLB28.3:SLB28.4:SLB28.5:SLB28.6:SLB28.7:SLB28.8	SLB28	pmagpy-3.4.1: demag_gui.v.3.0	SLB28.1a:SLB28.2a:SLB28.3a:SLB28.4a:SLB28.5a:SLB28.6a:SLB28.7a:SLB28.8a	17.1	10.3	18.7	193.2
54	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	6.2	hem	274.4	8.8	96.0	7	7	7	0	t	6.9377	0	Extrusive	Lava Flow	339.0	47.52597	Basalt	Two Island River	269.07172	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB29.2:SLB29.3:SLB29.4:SLB29.5:SLB29.6:SLB29.7:SLB29.8	SLB29	pmagpy-3.4.1: demag_gui.v.3.0	SLB29.2a:SLB29.3a:SLB29.4a:SLB29.5a:SLB29.6a:SLB29.7a:SLB29.8a	6.3	3.2	6.2	178.8
54	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	6.6	mag	273.2	7.0	85.0	7	7	7	0	t	6.9293	0	Extrusive	Lava Flow	339.0	47.52597	Basalt	Two Island River	269.07172	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB29.2:SLB29.3:SLB29.4:SLB29.5:SLB29.6:SLB29.7:SLB29.8	SLB29	pmagpy-3.4.1: demag_gui.v.3.0	SLB29.2a:SLB29.3a:SLB29.4a:SLB29.5a:SLB29.6a:SLB29.7a:SLB29.8a	6.6	3.3	4.8	179.1
54	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	6.2	hem	271.4	22.0	96.0	7	7	7	0	t	6.9374	100	Extrusive	Lava Flow	339.0	47.52597	Basalt	Two Island River	269.07172	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB29.2:SLB29.3:SLB29.4:SLB29.5:SLB29.6:SLB29.7:SLB29.8	SLB29	pmagpy-3.4.1: demag_gui.v.3.0	SLB29.2a:SLB29.3a:SLB29.4a:SLB29.5a:SLB29.6a:SLB29.7a:SLB29.8a	6.6	3.5	9.3	185.8
54	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	6.6	mag	270.5	20.1	85.0	7	7	7	0	t	6.9298	100	Extrusive	Lava Flow	339.0	47.52597	Basalt	Two Island River	269.07172	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB29.2:SLB29.3:SLB29.4:SLB29.5:SLB29.6:SLB29.7:SLB29.8	SLB29	pmagpy-3.4.1: demag_gui.v.3.0	SLB29.2a:SLB29.3a:SLB29.4a:SLB29.5a:SLB29.6a:SLB29.7a:SLB29.8a	6.9	3.6	8.0	185.8
55	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	4.2	hem	290.7	30.9	173.0	8	8	8	0	t	7.9595	0	Extrusive	Lava Flow		47.52539	Basalt	Two Island River	269.07368	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB30.1:SLB30.2:SLB30.3:SLB30.4:SLB30.5:SLB30.6:SLB30.7:SLB30.8	SLB30	pmagpy-3.4.1: demag_gui.v.3.0	SLB30.1a:SLB30.2a:SLB30.3a:SLB30.4a:SLB30.5a:SLB30.6a:SLB30.7a:SLB30.8a	4.7	2.6	26.1	175.5
55	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	4.6	mag	289.6	30.2	148.0	8	8	8	0	t	7.9529	0	Extrusive	Lava Flow		47.52539	Basalt	Two Island River	269.07368	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB30.1:SLB30.2:SLB30.3:SLB30.4:SLB30.5:SLB30.6:SLB30.7:SLB30.8	SLB30	pmagpy-3.4.1: demag_gui.v.3.0	SLB30.1a:SLB30.2a:SLB30.3a:SLB30.4a:SLB30.5a:SLB30.6a:SLB30.7a:SLB30.8a	5.1	2.8	25.1	176.0
55	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	4.2	hem	285.1	46.5	173.0	8	8	8	0	t	7.9595	100	Extrusive	Lava Flow		47.52539	Basalt	Two Island River	269.07368	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB30.1:SLB30.2:SLB30.3:SLB30.4:SLB30.5:SLB30.6:SLB30.7:SLB30.8	SLB30	pmagpy-3.4.1: demag_gui.v.3.0	SLB30.1a:SLB30.2a:SLB30.3a:SLB30.4a:SLB30.5a:SLB30.6a:SLB30.7a:SLB30.8a	5.4	3.5	30.0	188.7
55	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	4.6	mag	283.8	45.6	149.0	8	8	8	0	t	7.9529	100	Extrusive	Lava Flow		47.52539	Basalt	Two Island River	269.07368	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB30.1:SLB30.2:SLB30.3:SLB30.4:SLB30.5:SLB30.6:SLB30.7:SLB30.8	SLB30	pmagpy-3.4.1: demag_gui.v.3.0	SLB30.1a:SLB30.2a:SLB30.3a:SLB30.4a:SLB30.5a:SLB30.6a:SLB30.7a:SLB30.8a	5.9	3.7	28.6	188.9
56	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	2.1	hem	298.7	27.0	705.0	8	8	8	0	t	7.9901	0	Extrusive	Lava Flow	371.9	47.525290000000005	Basalt	Two Island River	269.07381	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB31.2:SLB31.3:SLB31.4:SLB31.5:SLB31.6:SLB31.7:SLB31.8:SLB31.9	SLB31	pmagpy-3.4.1: demag_gui.v.3.0	SLB31.2a:SLB31.3a:SLB31.4a:SLB31.5a:SLB31.6a:SLB31.7a:SLB31.8a:SLB31.9a	2.3	1.2	29.8	167.3
56	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	2.8	mag	297.1	27.0	343.0	9	9	9	0	t	8.9767	0	Extrusive	Lava Flow	371.9	47.525290000000005	Basalt	Two Island River	269.07381	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB31.1:SLB31.2:SLB31.3:SLB31.4:SLB31.5:SLB31.6:SLB31.7:SLB31.8:SLB31.9	SLB31	pmagpy-3.4.1: demag_gui.v.3.0	SLB31.1a:SLB31.2a:SLB31.3a:SLB31.4a:SLB31.5a:SLB31.6a:SLB31.7a:SLB31.8a:SLB31.9a	3.0	1.7	28.7	168.6
56	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	2.1	hem	295.5	43.4	704.0	8	8	8	0	n	7.9901	100	Extrusive	Lava Flow	371.9	47.525290000000005	Basalt	Two Island River	269.07381	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB31.2:SLB31.3:SLB31.4:SLB31.5:SLB31.6:SLB31.7:SLB31.8:SLB31.9	SLB31	pmagpy-3.4.1: demag_gui.v.3.0	SLB31.2a:SLB31.3a:SLB31.4a:SLB31.5a:SLB31.6a:SLB31.7a:SLB31.8a:SLB31.9a	2.6	1.6	35.3	179.2
56	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	2.8	mag	293.6	43.3	344.0	9	9	9	0	t	8.9767	100	Extrusive	Lava Flow	371.9	47.525290000000005	Basalt	Two Island River	269.07381	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB31.1:SLB31.2:SLB31.3:SLB31.4:SLB31.5:SLB31.6:SLB31.7:SLB31.8:SLB31.9	SLB31	pmagpy-3.4.1: demag_gui.v.3.0	SLB31.1a:SLB31.2a:SLB31.3a:SLB31.4a:SLB31.5a:SLB31.6a:SLB31.7a:SLB31.8a:SLB31.9a	3.5	2.2	34.0	180.5
57	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	20.2	hem	298.1	35.2	8.0	8	8	8	0	t	7.1704	0	Extrusive	Lava Flow	383.7	47.52498	Basalt	Two Island River	269.07428	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB32.1:SLB32.2:SLB32.3:SLB32.4:SLB32.5:SLB32.6:SLB32.7:SLB32.8	SLB32	pmagpy-3.4.1: demag_gui.v.3.0	SLB32.1a:SLB32.2a:SLB32.3a:SLB32.4a:SLB32.5a:SLB32.6a:SLB32.7a:SLB32.8a	23.3	13.5	33.0	172.0
57	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	20.7	mag	296.5	36.0	8.0	8	8	8	0	t	7.1401	0	Extrusive	Lava Flow	383.7	47.52498	Basalt	Two Island River	269.07428	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB32.1:SLB32.2:SLB32.3:SLB32.4:SLB32.5:SLB32.6:SLB32.7:SLB32.8	SLB32	pmagpy-3.4.1: demag_gui.v.3.0	SLB32.1a:SLB32.2a:SLB32.3a:SLB32.4a:SLB32.5a:SLB32.6a:SLB32.7a:SLB32.8a	24.0	14.0	32.3	173.7
57	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	20.2	hem	293.6	51.5	8.0	8	8	8	0	n	7.1716	100	Extrusive	Lava Flow	383.7	47.52498	Basalt	Two Island River	269.07428	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB32.1:SLB32.2:SLB32.3:SLB32.4:SLB32.5:SLB32.6:SLB32.7:SLB32.8	SLB32	pmagpy-3.4.1: demag_gui.v.3.0	SLB32.1a:SLB32.2a:SLB32.3a:SLB32.4a:SLB32.5a:SLB32.6a:SLB32.7a:SLB32.8a	27.5	18.7	38.4	187.1
57	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	20.7	mag	291.3	52.1	8.0	8	8	8	0	n	7.1398	100	Extrusive	Lava Flow	383.7	47.52498	Basalt	Two Island River	269.07428	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB32.1:SLB32.2:SLB32.3:SLB32.4:SLB32.5:SLB32.6:SLB32.7:SLB32.8	SLB32	pmagpy-3.4.1: demag_gui.v.3.0	SLB32.1a:SLB32.2a:SLB32.3a:SLB32.4a:SLB32.5a:SLB32.6a:SLB32.7a:SLB32.8a	28.4	19.4	37.2	189.2
58	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	2.8	hem	294.2	25.6	404.0	8	8	8	0	t	7.9827	0	Extrusive	Lava Flow		47.52489	Basalt	Two Island River	269.07443	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB33.1:SLB33.2:SLB33.3:SLB33.4:SLB33.5:SLB33.6:SLB33.7:SLB33.8	SLB33	pmagpy-3.4.1: demag_gui.v.3.0	SLB33.1a:SLB33.2a:SLB33.3a:SLB33.4a:SLB33.5a:SLB33.6a:SLB33.7a:SLB33.8a	3.0	1.6	26.2	170.3
58	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	3.4	mag	294.9	22.7	266.0	8	8	8	0	t	7.9737	0	Extrusive	Lava Flow		47.52489	Basalt	Two Island River	269.07443	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB33.1:SLB33.2:SLB33.3:SLB33.4:SLB33.5:SLB33.6:SLB33.7:SLB33.8	SLB33	pmagpy-3.4.1: demag_gui.v.3.0	SLB33.1a:SLB33.2a:SLB33.3a:SLB33.4a:SLB33.5a:SLB33.6a:SLB33.7a:SLB33.8a	3.6	1.9	25.4	168.5
58	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	2.8	hem	290.4	41.6	399.0	8	8	8	0	t	7.9825	100	Extrusive	Lava Flow		47.52489	Basalt	Two Island River	269.07443	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB33.1:SLB33.2:SLB33.3:SLB33.4:SLB33.5:SLB33.6:SLB33.7:SLB33.8	SLB33	pmagpy-3.4.1: demag_gui.v.3.0	SLB33.1a:SLB33.2a:SLB33.3a:SLB33.4a:SLB33.5a:SLB33.6a:SLB33.7a:SLB33.8a	3.4	2.1	31.0	181.7
58	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	3.4	mag	291.6	38.8	264.0	8	8	8	0	t	7.9735	100	Extrusive	Lava Flow		47.52489	Basalt	Two Island River	269.07443	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB33.1:SLB33.2:SLB33.3:SLB33.4:SLB33.5:SLB33.6:SLB33.7:SLB33.8	SLB33	pmagpy-3.4.1: demag_gui.v.3.0	SLB33.1a:SLB33.2a:SLB33.3a:SLB33.4a:SLB33.5a:SLB33.6a:SLB33.7a:SLB33.8a	4.0	2.4	30.4	179.1
59	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	3.4	hem	291.7	27.7	268.0	8	8	8	0	t	7.9739	0	Extrusive	Lava Flow	388.4	47.524879999999996	Basalt	Two Island River	269.07447	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB34.1:SLB34.2:SLB34.3:SLB34.4:SLB34.5:SLB34.6:SLB34.7:SLB34.8	SLB34	pmagpy-3.4.1: demag_gui.v.3.0	SLB34.1a:SLB34.2a:SLB34.3a:SLB34.4a:SLB34.5a:SLB34.6a:SLB34.7a:SLB34.8a	3.7	2.0	25.4	173.2
59	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	3.5	mag	292.0	27.5	248.0	8	8	8	0	t	7.9718	0	Extrusive	Lava Flow	388.4	47.524879999999996	Basalt	Two Island River	269.07447	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB34.1:SLB34.2:SLB34.3:SLB34.4:SLB34.5:SLB34.6:SLB34.7:SLB34.8	SLB34	pmagpy-3.4.1: demag_gui.v.3.0	SLB34.1a:SLB34.2a:SLB34.3a:SLB34.4a:SLB34.5a:SLB34.6a:SLB34.7a:SLB34.8a	3.8	2.1	25.5	172.9
59	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	3.4	hem	287.0	43.4	269.0	8	8	8	0	t	7.974	100	Extrusive	Lava Flow	388.4	47.524879999999996	Basalt	Two Island River	269.07447	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB34.1:SLB34.2:SLB34.3:SLB34.4:SLB34.5:SLB34.6:SLB34.7:SLB34.8	SLB34	pmagpy-3.4.1: demag_gui.v.3.0	SLB34.1a:SLB34.2a:SLB34.3a:SLB34.4a:SLB34.5a:SLB34.6a:SLB34.7a:SLB34.8a	4.2	2.6	29.6	185.3
59	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	3.5	mag	287.4	43.2	248.0	8	8	8	0	t	7.9718	100	Extrusive	Lava Flow	388.4	47.524879999999996	Basalt	Two Island River	269.07447	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB34.1:SLB34.2:SLB34.3:SLB34.4:SLB34.5:SLB34.6:SLB34.7:SLB34.8	SLB34	pmagpy-3.4.1: demag_gui.v.3.0	SLB34.1a:SLB34.2a:SLB34.3a:SLB34.4a:SLB34.5a:SLB34.6a:SLB34.7a:SLB34.8a	4.3	2.7	29.8	184.8
60	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	2.3	hem	297.4	28.9	484.0	9	9	9	0	t	8.9835	0	Extrusive	Lava Flow		47.524640000000005	Basalt	Two Island River	269.07468	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB35.1:SLB35.2:SLB35.3:SLB35.4:SLB35.5:SLB35.6:SLB35.7:SLB35.8:SLB35.9	SLB35	pmagpy-3.4.1: demag_gui.v.3.0	SLB35.1a:SLB35.2a:SLB35.3a:SLB35.4a:SLB35.5a:SLB35.6a:SLB35.7a:SLB35.8a:SLB35.9a	2.5	1.4	29.7	169.3
60	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	2.6	mag	298.2	30.4	385.0	9	9	9	0	t	8.9792	0	Extrusive	Lava Flow		47.524640000000005	Basalt	Two Island River	269.07468	LP-DIR-T:DE-BFL:DA-DIR-GEO:LP-DC4:DE-FM	g	i	SLB35.1:SLB35.2:SLB35.3:SLB35.4:SLB35.5:SLB35.6:SLB35.7:SLB35.8:SLB35.9	SLB35	pmagpy-3.4.1: demag_gui.v.3.0	SLB35.1a:SLB35.2a:SLB35.3a:SLB35.4a:SLB35.5a:SLB35.6a:SLB35.7a:SLB35.8a:SLB35.9a	2.9	1.6	30.9	169.4
60	1091.61	1086.0	2280.0	Ma	Fairchild:Swanson-Hysell:Sprain	This study	ACCEPT	Site direction included in results table	2.3	hem	293.8	45.2	484.0	9	9	9	0	n	8.9835	100	Extrusive	Lava Flow		47.524640000000005	Basalt	Two Island River	269.07468	LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO	g	i	SLB35.1:SLB35.2:SLB35.3:SLB35.4:SLB35.5:SLB35.6:SLB35.7:SLB35.8:SLB35.9	SLB35	pmagpy-3.4.1: demag_gui.v.3.0	SLB35.1a:SLB35.2a:SLB35.3a:SLB35.4a:SLB35.5a:SLB35.6a:SLB35.7a:SLB35.8a:SLB35.9a	2.9	1.8	35.1	181.7
