tab 	samples
azimuth	citations	description	dip	dir_dec	dir_inc	dir_n_specimens	dir_n_specimens_lines	dir_tilt_correction	geologic_classes	geologic_types	lat	lithologies	lon	method_codes	sample	site	specimens
106.0	This study	oriented core	-59	113.4	-38.2	1	1	100	Igneous:Intrusive	Dike	48.7459	Diabase	272.3785	FS-FD:SO-CMD-NORTH:SO-POM	SI8-D8	SI8(D1-D9)	SI8-D8a
31.0	This study	oriented core	-44	115.6	-36.5	1	1	100	Igneous:Intrusive	Dike	48.7459	Diabase	272.3785	FS-FD:SO-CMD-NORTH:SO-POM	SI8-D9	SI8(D1-D9)	SI8-D9a
185.0	This study	oriented core	-75	64.0	-58.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7718	Basalt	272.3779	FS-FD:SO-CMD-NORTH:SO-POM	SI9-14.00	SI9(12.0 to 21.2)	SI9-14.00a
242.0	This study	oriented core	-22	61.0	-67.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7718	Basalt	272.3779	FS-FD:SO-CMD-NORTH:SO-POM	SI9-14.20	SI9(12.0 to 21.2)	SI9-14.20a
54.0	This study	oriented core	-29	55.7	-69.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7718	Basalt	272.3779	FS-FD:SO-CMD-NORTH:SO-POM	SI9-14.21	SI9(12.0 to 21.2)	SI9-14.21a
131.0	This study	oriented core	-76	49.3	-60.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7718	Basalt	272.3779	FS-FD:SO-CMD-NORTH:SO-POM	SI9-14.50	SI9(12.0 to 21.2)	SI9-14.50a
35.0	This study	oriented core	-14	64.3	-67.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7718	Basalt	272.3779	FS-FD:SO-CMD-NORTH:SO-POM	SI9-14.80	SI9(12.0 to 21.2)	SI9-14.80a
242.0	This study	oriented core	-68	105.9	-54.4	1	1	100	Extrusive:Igneous	Lava Flow	48.768	Basalt	272.3808	FS-FD:SO-CMD-NORTH:SO-POM	SI9-142.8	SI9(139.8 to 160.0)	SI9-142.8a
215.0	This study	oriented core	-71	95.9	-57.8	1	1	100	Extrusive:Igneous	Lava Flow	48.768	Basalt	272.3808	FS-FD:SO-CMD-NORTH:SO-POM	SI9-143.4	SI9(139.8 to 160.0)	SI9-143.4a
294.0	This study	oriented core	-15	114.5	-53	1	1	100	Extrusive:Igneous	Lava Flow	48.768	Basalt	272.3808	FS-FD:SO-CMD-NORTH:SO-POM	SI9-143.6	SI9(139.8 to 160.0)	SI9-143.6a
262.0	This study	oriented core	-92	92.0	-58.2	1	1	100	Extrusive:Igneous	Lava Flow	48.768	Basalt	272.3808	FS-FD:SO-CMD-NORTH:SO-POM	SI9-144.8	SI9(139.8 to 160.0)	SI9-144.8a
249.0	This study	oriented core	-69	92.2	-49.9	1	1	100	Extrusive:Igneous	Lava Flow	48.768	Basalt	272.3808	FS-FD:SO-CMD-NORTH:SO-POM	SI9-146.0	SI9(139.8 to 160.0)	SI9-146.0a
210.0	This study	oriented core	-86	93.9	-44.4	1	1	100	Extrusive:Igneous	Lava Flow	48.768	Basalt	272.3808	FS-FD:SO-CMD-NORTH:SO-POM	SI9-146.4	SI9(139.8 to 160.0)	SI9-146.4a
151.0	This study	oriented core	-54	90.1	-49.5	1	1	100	Extrusive:Igneous	Lava Flow	48.768	Basalt	272.3808	FS-FD:SO-CMD-NORTH:SO-POM	SI9-148.3	SI9(139.8 to 160.0)	SI9-148.3a
148.0	This study	oriented core	-54	86.8	-44.3	1	1	100	Extrusive:Igneous	Lava Flow	48.768	Basalt	272.3808	FS-FD:SO-CMD-NORTH:SO-POM	SI9-148.4	SI9(139.8 to 160.0)	SI9-148.4a
74.0	This study	oriented core	-30	81.4	-68.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7718	Basalt	272.3779	FS-FD:SO-CMD-NORTH:SO-POM	SI9-15.30	SI9(12.0 to 21.2)	SI9-15.30a
127.0	This study	oriented core	-64	72.4	-62.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7718	Basalt	272.3779	FS-FD:SO-CMD-NORTH:SO-POM	SI9-16.00	SI9(12.0 to 21.2)	SI9-16.00a
31.0	This study	oriented core	-22	69.8	-64	1	1	100	Extrusive:Igneous	Lava Flow	48.7718	Basalt	272.3779	FS-FD:SO-CMD-NORTH:SO-POM	SI9-16.10	SI9(12.0 to 21.2)	SI9-16.10a
193.0	This study	oriented core	-39	83.5	-47.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7676	Basalt	272.3811	FS-FD:SO-CMD-NORTH:SO-POM	SI9-162.90	SI9(160.0 to 166.5)	SI9-162.90a
264.0	This study	oriented core	-20	95.7	-47.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7676	Basalt	272.3811	FS-FD:SO-CMD-NORTH:SO-POM	SI9-163.50	SI9(160.0 to 166.5)	SI9-163.50a
0.0	This study	oriented core	-30	108.9	-57.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7676	Basalt	272.3811	FS-FD:SO-CMD-NORTH:SO-POM	SI9-163.90	SI9(160.0 to 166.5)	SI9-163.90a
16.0	This study	oriented core	-9	96.0	-57.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7676	Basalt	272.3811	FS-FD:SO-CMD-NORTH:SO-POM	SI9-164.10	SI9(160.0 to 166.5)	SI9-164.10a
240.0	This study	oriented core	-61	103.8	-50.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7676	Basalt	272.3811	FS-FD:SO-CMD-NORTH:SO-POM	SI9-164.20	SI9(160.0 to 166.5)	SI9-164.20a
197.0	This study	oriented core	-58	104.5	-49.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7676	Basalt	272.3811	FS-FD:SO-CMD-NORTH:SO-POM	SI9-164.25	SI9(160.0 to 166.5)	SI9-164.25a
175.0	This study	oriented core	-7	93.4	-56.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7676	Basalt	272.3811	FS-FD:SO-CMD-NORTH:SO-POM	SI9-164.30	SI9(160.0 to 166.5)	SI9-164.30a
194.0	This study	oriented core	-22						Extrusive:Igneous	Lava Flow	48.7676	Basalt	272.3811	FS-FD:SO-CMD-NORTH:SO-POM	SI9-164.4.0	SI9(160.0 to 166.5)	
194.0	This study	oriented core	-22	104.3	-57.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7676	Basalt	272.3811	FS-FD:SO-CMD-NORTH:SO-POM	SI9-164.40	SI9(160.0 to 166.5)	SI9-164.40a
185.0	This study	oriented core	-48	119.4	-69.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7674	Basalt	272.3815	FS-FD:SO-CMD-NORTH:SO-POM	SI9-166.9	SI9(166.5 to 171.4)	SI9-166.9a
319.0	This study	oriented core	-33	113.6	-55.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7674	Basalt	272.3815	FS-FD:SO-CMD-NORTH:SO-POM	SI9-167.0	SI9(166.5 to 171.4)	SI9-167.0a
258.0	This study	oriented core	-48	111.6	-40.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7674	Basalt	272.3815	FS-FD:SO-CMD-NORTH:SO-POM	SI9-167.1	SI9(166.5 to 171.4)	SI9-167.1a
245.0	This study	oriented core	-90	102.7	-29.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7674	Basalt	272.3815	FS-FD:SO-CMD-NORTH:SO-POM	SI9-167.2	SI9(166.5 to 171.4)	SI9-167.2a
68.0	This study	oriented core	-26	90.9	-55.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7674	Basalt	272.3815	FS-FD:SO-CMD-NORTH:SO-POM	SI9-167.3	SI9(166.5 to 171.4)	SI9-167.3a
121.0	This study	oriented core	-70	109.9	-57.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7674	Basalt	272.3815	FS-FD:SO-CMD-NORTH:SO-POM	SI9-167.6	SI9(166.5 to 171.4)	SI9-167.6a
93.0	This study	oriented core	-57	118.7	-56.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7674	Basalt	272.3815	FS-FD:SO-CMD-NORTH:SO-POM	SI9-167.7	SI9(166.5 to 171.4)	SI9-167.7a
149.0	This study	oriented core	-75	117.2	-55.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7674	Basalt	272.3815	FS-FD:SO-CMD-NORTH:SO-POM	SI9-168.1	SI9(166.5 to 171.4)	SI9-168.1a
191.0	This study	oriented core	-29	119.1	-46	1	1	100	Extrusive:Igneous	Lava Flow	48.7672	Basalt	272.381	FS-FD:SO-CMD-NORTH:SO-POM	SI9-173.0	SI9(171.4 to 188.8)	SI9-173.0a
197.0	This study	oriented core	-32	121.1	-52.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7672	Basalt	272.381	FS-FD:SO-CMD-NORTH:SO-POM	SI9-173.1	SI9(171.4 to 188.8)	SI9-173.1a
276.0	This study	oriented core	-25	116.3	-50.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7672	Basalt	272.381	FS-FD:SO-CMD-NORTH:SO-POM	SI9-173.3	SI9(171.4 to 188.8)	SI9-173.3a
299.0	This study	oriented core	-29	103.5	-38.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7672	Basalt	272.381	FS-FD:SO-CMD-NORTH:SO-POM	SI9-173.5	SI9(171.4 to 188.8)	SI9-173.5a
323.0	This study	oriented core	-21	102.4	-38.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7672	Basalt	272.381	FS-FD:SO-CMD-NORTH:SO-POM	SI9-173.6	SI9(171.4 to 188.8)	SI9-173.6a
294.0	This study	oriented core	-34	111.6	-49.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7672	Basalt	272.381	FS-FD:SO-CMD-NORTH:SO-POM	SI9-173.7	SI9(171.4 to 188.8)	SI9-173.7a
280.0	This study	oriented core	-38						Extrusive:Igneous	Lava Flow	48.7672	Basalt	272.381	FS-FD:SO-CMD-NORTH:SO-POM	SI9-173.8	SI9(171.4 to 188.8)	
283.0	This study	oriented core	-37						Extrusive:Igneous	Lava Flow	48.7672	Basalt	272.381	FS-FD:SO-CMD-NORTH:SO-POM	SI9-173.9	SI9(171.4 to 188.8)	
151.0	This study	oriented core	-43	55.4	-63.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7721	Basalt	272.3778	FS-FD:SO-CMD-NORTH:SO-POM	SI9-3.90	SI9(0.0 to 9.2)	SI9-3.90a
153.0	This study	oriented core	-39						Extrusive:Igneous	Lava Flow	48.7721	Basalt	272.3778	FS-FD:SO-CMD-NORTH:SO-POM	SI9-3.95	SI9(0.0 to 9.2)	
313.0	This study	oriented core	-17	132.5	-60.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7638	Basalt	272.3824	FS-FD:SO-CMD-NORTH:SO-POM	SI9-315.30	SI9(312.1 to 321.0)	SI9-315.30a
353.0	This study	oriented core	-23	121.2	-57.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7638	Basalt	272.3824	FS-FD:SO-CMD-NORTH:SO-POM	SI9-315.35	SI9(312.1 to 321.0)	SI9-315.35a
326.0	This study	oriented core	-38	126.5	-62.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7638	Basalt	272.3824	FS-FD:SO-CMD-NORTH:SO-POM	SI9-315.40	SI9(312.1 to 321.0)	SI9-315.40a
7.0	This study	oriented core	-32	122.2	-60.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7638	Basalt	272.3824	FS-FD:SO-CMD-NORTH:SO-POM	SI9-316.40	SI9(312.1 to 321.0)	SI9-316.40a
44.0	This study	oriented core	-41	111.9	-65.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7638	Basalt	272.3824	FS-FD:SO-CMD-NORTH:SO-POM	SI9-316.80	SI9(312.1 to 321.0)	SI9-316.80a
12.0	This study	oriented core	-26	121.6	-63.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7638	Basalt	272.3824	FS-FD:SO-CMD-NORTH:SO-POM	SI9-317.10	SI9(312.1 to 321.0)	SI9-317.10a
161.0	This study	oriented core	-59	115.5	-58.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7638	Basalt	272.3824	FS-FD:SO-CMD-NORTH:SO-POM	SI9-317.60	SI9(312.1 to 321.0)	SI9-317.60a
121.0	This study	oriented core	-53	121.8	-59.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7638	Basalt	272.3824	FS-FD:SO-CMD-NORTH:SO-POM	SI9-317.70	SI9(312.1 to 321.0)	SI9-317.70a
158.0	This study	oriented core	-17	117.3	-54.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7631	Basalt	272.3849	FS-FD:SO-CMD-NORTH:SO-POM	SI9-337.4	SI9(336.4 to 353.8)	SI9-337.4a
127.0	This study	oriented core	-89	130.8	-57.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7631	Basalt	272.3849	FS-FD:SO-CMD-NORTH:SO-POM	SI9-337.7	SI9(336.4 to 353.8)	SI9-337.7a
118.0	This study	oriented core	-75	116.7	-59	1	1	100	Extrusive:Igneous	Lava Flow	48.7631	Basalt	272.3849	FS-FD:SO-CMD-NORTH:SO-POM	SI9-337.8	SI9(336.4 to 353.8)	SI9-337.8a
132.0	This study	oriented core	-76	102.5	-55.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7631	Basalt	272.3849	FS-FD:SO-CMD-NORTH:SO-POM	SI9-337.9	SI9(336.4 to 353.8)	SI9-337.9a
158.0	This study	oriented core	-28	123.9	-59.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7631	Basalt	272.3849	FS-FD:SO-CMD-NORTH:SO-POM	SI9-338.3	SI9(336.4 to 353.8)	SI9-338.3a
129.0	This study	oriented core	-37	107.7	-51.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7631	Basalt	272.3849	FS-FD:SO-CMD-NORTH:SO-POM	SI9-338.5	SI9(336.4 to 353.8)	SI9-338.5a
196.0	This study	oriented core	-30	109.3	-55.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7631	Basalt	272.3849	FS-FD:SO-CMD-NORTH:SO-POM	SI9-340.2	SI9(336.4 to 353.8)	SI9-340.2a
244.0	This study	oriented core	-21	116.0	-55.6	1	1	100	Extrusive:Igneous	Lava Flow	48.7631	Basalt	272.3849	FS-FD:SO-CMD-NORTH:SO-POM	SI9-340.3	SI9(336.4 to 353.8)	SI9-340.3a
127.0	This study	oriented core	-78						Extrusive:Igneous	Lava Flow	48.7623	Basalt	272.3858	FS-FD:SO-CMD-NORTH:SO-POM	SI9-376.9	SI9(375.9 to 381.0)	
135.0	This study	oriented core	-80	106.6	-60.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7623	Basalt	272.3858	FS-FD:SO-CMD-NORTH:SO-POM	SI9-377.0	SI9(375.9 to 381.0)	SI9-377.0a
158.0	This study	oriented core	-83	109.9	-53.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7623	Basalt	272.3858	FS-FD:SO-CMD-NORTH:SO-POM	SI9-377.3	SI9(375.9 to 381.0)	SI9-377.3a
156.0	This study	oriented core	-79	122.4	-52	1	1	100	Extrusive:Igneous	Lava Flow	48.7623	Basalt	272.3858	FS-FD:SO-CMD-NORTH:SO-POM	SI9-377.4	SI9(375.9 to 381.0)	SI9-377.4a
54.0	This study	oriented core	-84						Extrusive:Igneous	Lava Flow	48.7623	Basalt	272.3858	FS-FD:SO-CMD-NORTH:SO-POM	SI9-377.5	SI9(375.9 to 381.0)	
161.0	This study	oriented core	-82	125.8	-54.7	1	1	100	Extrusive:Igneous	Lava Flow	48.7623	Basalt	272.3858	FS-FD:SO-CMD-NORTH:SO-POM	SI9-377.6	SI9(375.9 to 381.0)	SI9-377.6a
162.0	This study	oriented core	-81						Extrusive:Igneous	Lava Flow	48.7623	Basalt	272.3858	FS-FD:SO-CMD-NORTH:SO-POM	SI9-377.7	SI9(375.9 to 381.0)	
148.0	This study	oriented core	-91						Extrusive:Igneous	Lava Flow	48.7623	Basalt	272.3858	FS-FD:SO-CMD-NORTH:SO-POM	SI9-377.8	SI9(375.9 to 381.0)	
252.0	This study	oriented core	-93	101.4	-66.1	1	1	100	Extrusive:Igneous	Lava Flow	48.762	Basalt	272.386	FS-FD:SO-CMD-NORTH:SO-POM	SI9-390.20	SI9(387.6 to 395.3)	SI9-390.20a
264.0	This study	oriented core	-84	127.5	-62.6	1	1	100	Extrusive:Igneous	Lava Flow	48.762	Basalt	272.386	FS-FD:SO-CMD-NORTH:SO-POM	SI9-390.30	SI9(387.6 to 395.3)	SI9-390.30a
202.0	This study	oriented core	-66	116.2	-48.3	1	1	100	Extrusive:Igneous	Lava Flow	48.762	Basalt	272.386	FS-FD:SO-CMD-NORTH:SO-POM	SI9-390.90	SI9(387.6 to 395.3)	SI9-390.90a
116.0	This study	oriented core	-61	161.4	-46.2	1	1	100	Extrusive:Igneous	Lava Flow	48.762	Basalt	272.386	FS-FD:SO-CMD-NORTH:SO-POM	SI9-391.00	SI9(387.6 to 395.3)	SI9-391.00a
209.0	This study	oriented core	-65	129.2	-52.2	1	1	100	Extrusive:Igneous	Lava Flow	48.762	Basalt	272.386	FS-FD:SO-CMD-NORTH:SO-POM	SI9-391.10	SI9(387.6 to 395.3)	SI9-391.10a
181.0	This study	oriented core	-35	123.5	-51	1	1	100	Extrusive:Igneous	Lava Flow	48.762	Basalt	272.386	FS-FD:SO-CMD-NORTH:SO-POM	SI9-391.50	SI9(387.6 to 395.3)	SI9-391.50a
193.0	This study	oriented core	-36	117.0	-61.8	1	1	100	Extrusive:Igneous	Lava Flow	48.762	Basalt	272.386	FS-FD:SO-CMD-NORTH:SO-POM	SI9-391.51	SI9(387.6 to 395.3)	SI9-391.51a
57.0	This study	oriented core	-20	107.4	-48.8	1	1	100	Extrusive:Igneous	Lava Flow	48.762	Basalt	272.386	FS-FD:SO-CMD-NORTH:SO-POM	SI9-392.30	SI9(387.6 to 395.3)	SI9-392.30a
355.0	This study	oriented core	-14	107.4	-59.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7617	Basalt	272.3863	FS-FD:SO-CMD-NORTH:SO-POM	SI9-396.10	SI9(395.3 to 399.3)	SI9-396.10a
351.0	This study	oriented core	-15						Extrusive:Igneous	Lava Flow	48.7617	Basalt	272.3863	FS-FD:SO-CMD-NORTH:SO-POM	SI9-396.11	SI9(395.3 to 399.3)	
244.0	This study	oriented core	-68	116.4	-57.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7617	Basalt	272.3863	FS-FD:SO-CMD-NORTH:SO-POM	SI9-396.50	SI9(395.3 to 399.3)	SI9-396.50a
247.0	This study	oriented core	-64	130.9	-65.4	1	1	100	Extrusive:Igneous	Lava Flow	48.7617	Basalt	272.3863	FS-FD:SO-CMD-NORTH:SO-POM	SI9-396.51	SI9(395.3 to 399.3)	SI9-396.51a
157.0	This study	oriented core	-63	113.9	-65.5	1	1	0	Extrusive:Igneous	Lava Flow	48.7617	Basalt	272.3863	FS-FD:SO-CMD-NORTH:SO-POM	SI9-396.60	SI9(395.3 to 399.3)	SI9-396.60a
224.0	This study	oriented core	-42	121.9	-62.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7617	Basalt	272.3863	FS-FD:SO-CMD-NORTH:SO-POM	SI9-396.80	SI9(395.3 to 399.3)	SI9-396.80a
217.0	This study	oriented core	-32	122.0	-70	1	1	100	Extrusive:Igneous	Lava Flow	48.7617	Basalt	272.3863	FS-FD:SO-CMD-NORTH:SO-POM	SI9-396.85	SI9(395.3 to 399.3)	SI9-396.85a
219.0	This study	oriented core	-24	119.1	-65.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7617	Basalt	272.3863	FS-FD:SO-CMD-NORTH:SO-POM	SI9-396.90	SI9(395.3 to 399.3)	SI9-396.90a
158.0	This study	oriented core	-42	49.3	-63.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7721	Basalt	272.3778	FS-FD:SO-CMD-NORTH:SO-POM	SI9-4.00	SI9(0.0 to 9.2)	SI9-4.00a
301.0	This study	oriented core	-48	53.4	-70.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7721	Basalt	272.3778	FS-FD:SO-CMD-NORTH:SO-POM	SI9-4.80	SI9(0.0 to 9.2)	SI9-4.80a
339.0	This study	oriented core	-43	55.6	-68.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7721	Basalt	272.3778	FS-FD:SO-CMD-NORTH:SO-POM	SI9-4.81	SI9(0.0 to 9.2)	SI9-4.81a
301.0	This study	oriented core	-48						Extrusive:Igneous	Lava Flow	48.7721	Basalt	272.3778	FS-FD:SO-CMD-NORTH:SO-POM	SI9-4.88	SI9(0.0 to 9.2)	
205.0	This study	oriented core	-82	56.4	-62.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7721	Basalt	272.3778	FS-FD:SO-CMD-NORTH:SO-POM	SI9-6.50	SI9(0.0 to 9.2)	SI9-6.50a
327.0	This study	oriented core	-59	47.9	-72.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7721	Basalt	272.3778	FS-FD:SO-CMD-NORTH:SO-POM	SI9-6.68	SI9(0.0 to 9.2)	SI9-6.68a
276.0	This study	oriented core	-17	63.3	-70.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7721	Basalt	272.3778	FS-FD:SO-CMD-NORTH:SO-POM	SI9-6.70	SI9(0.0 to 9.2)	SI9-6.70a
267.0	This study	oriented core	-34						Extrusive:Igneous	Lava Flow	48.77	Basalt	272.3797	FS-FD:SO-CMD-NORTH:SO-POM	SI9-79.40	SI9(66.9 to 84.0)	
247.0	This study	oriented core	-24	72.2	-61.1	1	1	100	Extrusive:Igneous	Lava Flow	48.77	Basalt	272.3797	FS-FD:SO-CMD-NORTH:SO-POM	SI9-80.60	SI9(66.9 to 84.0)	SI9-80.60a
329.0	This study	oriented core	-41	75.0	-69.8	1	1	100	Extrusive:Igneous	Lava Flow	48.77	Basalt	272.3797	FS-FD:SO-CMD-NORTH:SO-POM	SI9-80.70	SI9(66.9 to 84.0)	SI9-80.70a
279.0	This study	oriented core	-27	68.6	-62.8	1	1	100	Extrusive:Igneous	Lava Flow	48.77	Basalt	272.3797	FS-FD:SO-CMD-NORTH:SO-POM	SI9-81.20	SI9(66.9 to 84.0)	SI9-81.20a
6.0	This study	oriented core	-21	56.4	-71.3	1	1	100	Extrusive:Igneous	Lava Flow	48.77	Basalt	272.3797	FS-FD:SO-CMD-NORTH:SO-POM	SI9-81.30	SI9(66.9 to 84.0)	SI9-81.30a
217.0	This study	oriented core	-21	65.5	-71.5	1	1	100	Extrusive:Igneous	Lava Flow	48.77	Basalt	272.3797	FS-FD:SO-CMD-NORTH:SO-POM	SI9-81.40	SI9(66.9 to 84.0)	SI9-81.40a
197.0	This study	oriented core	-29	69.0	-69.2	1	1	100	Extrusive:Igneous	Lava Flow	48.77	Basalt	272.3797	FS-FD:SO-CMD-NORTH:SO-POM	SI9-81.85	SI9(66.9 to 84.0)	SI9-81.85a
202.0	This study	oriented core	-24	61.3	-70.6	1	1	100	Extrusive:Igneous	Lava Flow	48.77	Basalt	272.3797	FS-FD:SO-CMD-NORTH:SO-POM	SI9-81.90	SI9(66.9 to 84.0)	SI9-81.90a
217.0	This study	oriented core	-32	60.8	-72.3	1	1	100	Extrusive:Igneous	Lava Flow	48.7696	Basalt	272.3796	FS-FD:SO-CMD-NORTH:SO-POM	SI9-84.60	SI9(84.0 to 88.9)	SI9-84.60a
216.0	This study	oriented core	-44	56.2	-75.9	1	1	100	Extrusive:Igneous	Lava Flow	48.7696	Basalt	272.3796	FS-FD:SO-CMD-NORTH:SO-POM	SI9-84.70	SI9(84.0 to 88.9)	SI9-84.70a
168.0	This study	oriented core	-70	48.6	-65.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7696	Basalt	272.3796	FS-FD:SO-CMD-NORTH:SO-POM	SI9-85.10	SI9(84.0 to 88.9)	SI9-85.10a
171.0	This study	oriented core	-73	49.8	-63.8	1	1	100	Extrusive:Igneous	Lava Flow	48.7696	Basalt	272.3796	FS-FD:SO-CMD-NORTH:SO-POM	SI9-85.15	SI9(84.0 to 88.9)	SI9-85.15a
197.0	This study	oriented core	-22	48.9	-66.2	1	1	100	Extrusive:Igneous	Lava Flow	48.7696	Basalt	272.3796	FS-FD:SO-CMD-NORTH:SO-POM	SI9-85.20	SI9(84.0 to 88.9)	SI9-85.20a
167.0	This study	oriented core	-52	52.7	-64.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7696	Basalt	272.3796	FS-FD:SO-CMD-NORTH:SO-POM	SI9-85.40	SI9(84.0 to 88.9)	SI9-85.40a
192.0	This study	oriented core	-36	33.2	-72.5	1	1	100	Extrusive:Igneous	Lava Flow	48.7696	Basalt	272.3796	FS-FD:SO-CMD-NORTH:SO-POM	SI9-85.60	SI9(84.0 to 88.9)	SI9-85.60a
193.0	This study	oriented core	-30	24.3	-71.1	1	1	100	Extrusive:Igneous	Lava Flow	48.7696	Basalt	272.3796	FS-FD:SO-CMD-NORTH:SO-POM	SI9-85.64	SI9(84.0 to 88.9)	SI9-85.64a
286.0	This study	oriented core	-45						Igneous:Intrusive	Dike	48.7718	Diabase	272.3779	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D1	SI9(D1-D9)	
202.0	This study	oriented core	-46	274.2	47.6	1	1	100	Igneous:Intrusive	Dike	48.7657	Diabase	272.382	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D10	SI9(D10 to D18)	SI9-D10a
153.0	This study	oriented core	-35	270.5	33.9	1	1	100	Igneous:Intrusive	Dike	48.7657	Diabase	272.382	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D11	SI9(D10 to D18)	SI9-D11a
38.0	This study	oriented core	-28	194.4	27.2	1	1	100	Igneous:Intrusive	Dike	48.7657	Diabase	272.382	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D12	SI9(D10 to D18)	SI9-D12a
52.0	This study	oriented core	-19	274.7	50.1	1	1	100	Igneous:Intrusive	Dike	48.7657	Diabase	272.382	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D13	SI9(D10 to D18)	SI9-D13a
72.0	This study	oriented core	-46	342.6	70.6	1	1	100	Igneous:Intrusive	Dike	48.7657	Diabase	272.382	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D14	SI9(D10 to D18)	SI9-D14a
69.0	This study	oriented core	-47						Igneous:Intrusive	Dike	48.7657	Diabase	272.382	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D15	SI9(D10 to D18)	
68.0	This study	oriented core	-53	268.8	57.2	1	1	100	Igneous:Intrusive	Dike	48.7657	Diabase	272.382	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D16	SI9(D10 to D18)	SI9-D16a
153.0	This study	oriented core	-65	64.7	68.6	1	1	100	Igneous:Intrusive	Dike	48.7657	Diabase	272.382	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D17	SI9(D10 to D18)	SI9-D17a
179.0	This study	oriented core	-80	276.4	53.7	1	1	100	Igneous:Intrusive	Dike	48.7657	Diabase	272.382	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D18	SI9(D10 to D18)	SI9-D18a
349.0	This study	oriented core	-35	93.9	-51.5	1	1	100	Igneous:Intrusive	Dike	48.7718	Diabase	272.3779	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D2	SI9(D1-D9)	SI9-D2a
349.0	This study	oriented core	-37	95.8	-48.9	1	1	100	Igneous:Intrusive	Dike	48.7718	Diabase	272.3779	FS-FD:SO-CMD-NORTH:SO-POM	SI9-D3	SI9(D1-D9)	SI9-D3a
